tag,architecture,method,seed,condition,unit,lr_now,bn_var_max,eval_b2a,eval_a2b,eval_family_f1,eval_fine_f1,eval_awbir,eval_ece,batch_b2a,batch_a2b,batch_family_f1,batch_fine_f1,batch_awbir,batch_ece
C,shallow,fisher,401,baseline,1,0.001,0.36884361505508423,0.0665,0.030278046284187184,0.6237734099373,0.5461450081721223,0.09697630865579743,0.08559393265719645,0.041,0.028723868008566935,0.6474531624431337,0.5691015596149169,0.08434950485340437,0.0662925170819744
C,shallow,fisher,401,baseline,2,0.001,0.724320650100708,0.29925,0.02946305035916681,0.49558197354650296,0.41749869885704,0.126318741117021,0.05695036747502096,0.0075,0.028297416652451623,0.6759751785925688,0.5482466977590439,0.09066153434810642,0.09606720839645333
C,shallow,fisher,401,baseline,3,0.001,0.39821210503578186,0.00175,0.05267148082864237,0.6032099762737346,0.5402595213493935,0.10325599212772599,0.11588185814361564,0.002,0.03567976346164781,0.6496238307154548,0.5676751661706132,0.08311244393711238,0.09221664038909969
C,shallow,fisher,401,baseline,4,0.001,0.4597921669483185,0.00525,0.03909137431057031,0.578973862026698,0.5268206284557574,0.10327534606661568,0.12441066431011746,0.002,0.029216656242300184,0.6547816960988859,0.5745784172068579,0.08511580046203757,0.09740544502001934
C,shallow,fisher,401,baseline,5,0.001,0.3950265049934387,0.001,0.044891112753738555,0.6155646501381468,0.5492922235418805,0.09847005134157191,0.14118600994864797,0.0005,0.033623320255491744,0.6733854601913993,0.5753054679825055,0.08733362870527711,0.10838966901753373
C,shallow,fisher,401,baseline,6,0.001,0.47090932726860046,0.0,0.054851121093231744,0.6175929350577465,0.5428616454489181,0.10932449191171584,0.15742902974972015,0.00075,0.03902503743295237,0.6513865778487536,0.5743257327663002,0.08931155197462015,0.11818665915706342
C,shallow,fisher,401,baseline,7,0.001,0.4178827106952667,0.00025,0.05173328784518868,0.6038467146080991,0.5312004280683836,0.1134418129055303,0.16223791945194388,0.00075,0.038314285172760185,0.6543979314921846,0.5761855794679134,0.08534975025771785,0.11541117617294748
C,shallow,fisher,401,baseline,8,0.001,0.44088655710220337,0.00075,0.049875855271886434,0.624336599252847,0.5445079276257323,0.10510202592939837,0.1647831292330609,0.001,0.034229828850855744,0.6523031865430619,0.5699895902344032,0.08490289853248506,0.12840003916986834
C,shallow,fisher,503,baseline,1,0.001,0.3849011957645416,0.01575,0.041460548511210935,0.6462225266005498,0.5191104522147572,0.13032320752240967,0.10864471660234198,0.023,0.031026705331589622,0.6748176262424506,0.5869393250106898,0.08932616508736728,0.04900923853843965
C,shallow,fisher,503,baseline,2,0.001,0.41276443004608154,0.002,0.04755406455525862,0.5757424634112711,0.5340612677672629,0.11493367003721099,0.1015577738294298,0.00225,0.030325429768199998,0.6640316457234585,0.5704718183956715,0.08317881189256211,0.06279759479839221
C,shallow,fisher,503,baseline,3,0.001,0.37348440289497375,0.00025,0.05415932222664468,0.5959473086198995,0.5394036836597307,0.10503229127200174,0.12912007043367607,0.00075,0.04463524194006937,0.6298746858955879,0.5650123846112853,0.08610874811380727,0.09767698767118614
C,shallow,fisher,503,baseline,4,0.001,0.38777264952659607,0.0,0.05613995185838024,0.6297850315334953,0.5302739563959835,0.1184747374643713,0.14805973314484086,0.00075,0.03808684444949868,0.6788821351466435,0.5766267031114062,0.09106225949040947,0.10868665588605923
C,shallow,fisher,503,baseline,5,0.001,0.4366394877433777,0.0015,0.035281742195940186,0.6279567378496975,0.5438715709386501,0.10509174574146925,0.15397553347175252,0.0005,0.030050605560925685,0.6547008032237953,0.5736866773846585,0.08343484731892037,0.1127345637362174
C,shallow,fisher,503,baseline,6,0.001,0.3917858600616455,0.0,0.05774151361801331,0.5821931244173303,0.5263164614855187,0.1062373241087881,0.17065837142454696,0.00075,0.04242717158507231,0.6276094045823167,0.5527034557613552,0.09215465650782022,0.1372604960559163
C,shallow,fisher,503,baseline,7,0.001,0.46087944507598877,0.0,0.048264816815450806,0.6024701309968962,0.5348948673960208,0.113533045836363,0.15342036245214422,0.00025,0.03571767024885806,0.6565054672186089,0.5813509312230202,0.08958557961453677,0.1169920204075189
C,shallow,fisher,503,baseline,8,0.001,0.3984163999557495,0.0035,0.043990826557495116,0.6110185586537406,0.5416490582176999,0.10036783455160014,0.15998922658255327,0.00075,0.037395045582911624,0.6596939894476327,0.5872737816791815,0.0764951057583129,0.10750619395483635
C,shallow,fisher,101,cosine_decay,1,0.000962320368593084,0.373465895652771,0.019,0.05287049146149618,0.5795319545310079,0.539085336667367,0.1069921276325962,0.08584147546930354,0.02425,0.043678095563010555,0.6443868422704351,0.5664312929439893,0.07938233117479239,0.0575521121179199
C,shallow,fisher,101,cosine_decay,2,0.0008550178566873383,0.3863920569419861,0.002,0.033130532021758495,0.6210548471531774,0.5444451080698032,0.10769362556830966,0.10769654235685759,0.0035,0.02852485737571312,0.64702324707575,0.5723009314318066,0.08569261771054773,0.08490627911756045
C,shallow,fisher,101,cosine_decay,3,0.0006944282990207168,0.38139230012893677,0.003,0.03955573245389587,0.6272897846298799,0.555697915399095,0.09976660007076295,0.11774642958755817,0.002,0.03594511097211956,0.6543659370794259,0.571271194062541,0.08676049365400632,0.09579645753021196
C,shallow,fisher,101,cosine_decay,4,0.0005049999999999971,0.3693051338195801,0.0015,0.04961050776141468,0.6278900018725119,0.5621204018814404,0.09761230436699324,0.12409244740272839,0.001,0.04353594511097212,0.6606545621360361,0.581540521833789,0.08330645310516097,0.09791095790253257
C,shallow,fisher,101,cosine_decay,5,0.0003155717009792784,0.38249874114990234,0.00175,0.04171641932488012,0.6066601205397856,0.5467348909667501,0.10560675424779545,0.13728149723977742,0.00125,0.036485282689865624,0.6261271473741454,0.5668714745909832,0.08990914253361605,0.1101482753696198
C,shallow,fisher,101,cosine_decay,6,0.00015498214331265782,0.3984374403953552,0.00075,0.04065502928299312,0.6198899469228766,0.5503887792958083,0.09927242199174757,0.13819662051619694,0.0005,0.03764143969977825,0.6410588344882203,0.5733666948149616,0.08329895041609647,0.11007569566224329
C,shallow,fisher,101,cosine_decay,7,4.7679631406912874e-05,0.39630961418151855,0.00075,0.04726976365118175,0.6151745554365504,0.5498728274470892,0.10239527628786513,0.14795152824812358,0.0005,0.03966945281552662,0.6388416835907174,0.5705518176229764,0.08611634097993863,0.11649749121365642
C,shallow,fisher,101,cosine_decay,8,1e-05,0.3934342563152313,0.0015,0.046426337635753684,0.6046299453242436,0.5436228911737105,0.10268908230181732,0.14905010722452006,0.0005,0.04031386819810087,0.6380605572539279,0.5708092591454065,0.08694191271099577,0.11710783514676892
C,shallow,fisher,211,cosine_decay,1,0.000962320368593084,0.3948034346103668,0.0145,0.04375390913743106,0.6260918314902679,0.5522178501111251,0.10520778604346245,0.07952213331808218,0.02375,0.030325429768199998,0.638293936498191,0.5702963156063925,0.0919285906391392,0.06353500104004385
C,shallow,fisher,211,cosine_decay,2,0.0008550178566873383,0.41964009404182434,0.004,0.028335323439661872,0.6233158520022606,0.5556856604078799,0.11811258227320738,0.10676170667993291,0.00275,0.026269403536703248,0.6376118302657738,0.5683707841770356,0.09268322290624381,0.08504805797232914
C,shallow,fisher,211,cosine_decay,3,0.0006944282990207168,0.3821711540222168,0.00075,0.06137108849339474,0.6191944044171673,0.5467925701175939,0.10452356334659242,0.13027671352692555,0.0005,0.04250298515949281,0.6384381949678288,0.5652378312145774,0.08866898263566035,0.10583412168356228
C,shallow,fisher,211,cosine_decay,4,0.0005049999999999971,0.38708576560020447,0.00075,0.04597145618923068,0.6156120079549248,0.5452794422484072,0.10589058192945347,0.1337776751545338,0.00125,0.033632796952294305,0.6584990706759182,0.5779930678857078,0.08696845714574672,0.10029154167069876
C,shallow,fisher,211,cosine_decay,5,0.0003155717009792784,0.37770721316337585,0.00075,0.04661587157180493,0.6242332253007438,0.5546623051554213,0.09859646641660849,0.1402708700830081,0.00025,0.036608479748298936,0.6465106467717904,0.5777307586545657,0.08812103205274739,0.10843408763717567
C,shallow,fisher,211,cosine_decay,6,0.00015498214331265782,0.38017773628234863,0.0005,0.04656848808779212,0.6153639153264086,0.5407026252820133,0.1042300169766908,0.14901038012014742,0.00025,0.040143287655654745,0.6542650730485834,0.5763363936664534,0.08499914199923798,0.11335734559680713
C,shallow,fisher,211,cosine_decay,7,4.7679631406912874e-05,0.42835405468940735,0.00025,0.048454350751502055,0.6179461688978084,0.5477995877336461,0.1011128653501001,0.14872869687718496,0.00025,0.03915771118818825,0.650978253435183,0.5792835326939709,0.08735001023645005,0.11373755527949879
C,shallow,fisher,211,cosine_decay,8,1e-05,0.4126288890838623,0.00025,0.049686321335835185,0.6092120219275068,0.5450159832065504,0.10192626200773512,0.15044611158089238,0.00025,0.04015276435245731,0.6500005409081109,0.576271949803042,0.08709523446183003,0.1152606387192583
C,shallow,fisher,307,cosine_decay,1,0.000962320368593084,0.40228718519210815,0.01825,0.044208790583954057,0.6523972827910846,0.568442399239701,0.09326457678945163,0.06893217206198145,0.041,0.030050605560925685,0.6894535329737635,0.5849267620271721,0.0678618481842779,0.04630912541625786
C,shallow,fisher,307,cosine_decay,2,0.0008550178566873383,0.3806782066822052,0.0115,0.03411610848922499,0.6326295597859284,0.5445894047692179,0.103738888505412,0.11684870597870128,0.00775,0.030770834517920433,0.6761157207722799,0.5831624786086563,0.08153920288215773,0.0748640457827139
C,shallow,fisher,307,cosine_decay,3,0.0006944282990207168,0.49426284432411194,0.0055,0.039451488789067686,0.586563437061156,0.5311890714913552,0.10646296807404282,0.09009005361918604,0.00675,0.030097989044938496,0.6677159007543866,0.5885937282093436,0.07779273444719798,0.07532609136154568
C,shallow,fisher,307,cosine_decay,4,0.0005049999999999971,1.3718279600143433,0.99925,5.6860180815374996e-05,0.19905190877230355,0.18076800683419336,0.20089680464367568,0.25758108942565994,0.00125,0.03189856143742537,0.6932793245940396,0.5942783931571894,0.08066966338686408,0.08954457276525206
C,shallow,fisher,307,cosine_decay,5,0.0003155717009792784,0.3933238983154297,0.00225,0.04220920755861337,0.6041775184970899,0.5501419726736051,0.10727945989529998,0.13437912983374323,0.0025,0.03712969807243987,0.6409674399078632,0.5789960512234094,0.08502138081454139,0.10125114490180959
C,shallow,fisher,307,cosine_decay,6,0.00015498214331265782,0.4025120437145233,0.0015,0.042569322037110745,0.6064857786565123,0.5384743374235786,0.1054627519490626,0.14311965240711802,0.0015,0.037404522279714185,0.6468883820016197,0.5728223350254098,0.08751159182333357,0.10808612601530306
C,shallow,fisher,307,cosine_decay,7,4.7679631406912874e-05,0.42499181628227234,0.001,0.03959363924110612,0.6407340088946955,0.560489970510367,0.0993823828497329,0.1352364918121856,0.00125,0.036362085631432305,0.67623485166312,0.5905250509884121,0.082274189189806,0.10392206754540577
C,shallow,fisher,307,cosine_decay,8,1e-05,1.455622911453247,1.0,3.7906787210249995e-05,0.19672816788276426,0.18919119567015064,0.2603408087383466,0.2692157925010871,0.00125,0.03761300960937056,0.6670847821981358,0.5856060481436502,0.08178609157193788,0.10666327073074483
C,shallow,fisher,401,cosine_decay,1,0.000962320368593084,0.3693561553955078,0.06525,0.030259092890582057,0.6188470891819373,0.5454075568612934,0.09899001126442211,0.08032977348104431,0.0455,0.026904342222474936,0.6524998871333163,0.5710184428693865,0.08746000571023614,0.06355087410565359
C,shallow,fisher,401,cosine_decay,2,0.0008550178566873383,0.7196649312973022,0.21625,0.030410720039423057,0.5170415049062425,0.4276709617653438,0.12031028155129432,0.058925784185799863,0.0045,0.032438733155171436,0.6759190329334902,0.5432117978125741,0.09340619143910592,0.10264050121312869
C,shallow,fisher,401,cosine_decay,3,0.0006944282990207168,0.3951680660247803,0.00125,0.04891870889482762,0.6152256051350498,0.5477186007799999,0.09852525220996071,0.10690275210429533,0.002,0.03310210193135081,0.6566886270684678,0.5715517797330952,0.08047673038670933,0.0865771503804532
C,shallow,fisher,401,cosine_decay,4,0.0005049999999999971,0.45408689975738525,0.00175,0.046331570667728056,0.588416756104289,0.5349972053436268,0.09868326401387331,0.1214850096625674,0.00175,0.0366179564451015,0.6429067157531406,0.5743212349800826,0.07836649260044011,0.098994679547678
C,shallow,fisher,401,cosine_decay,5,0.0003155717009792784,0.3867468535900116,0.0005,0.05044445708004018,0.6301122071338559,0.5536062992690937,0.09742375481786589,0.14402745094543365,0.001,0.037688823183791055,0.659451462492747,0.5777161769717273,0.08413991422798861,0.10587843334715555
C,shallow,fisher,401,cosine_decay,6,0.00015498214331265782,0.4593201279640198,0.0005,0.049856901878281304,0.5898115538511198,0.5367315933680029,0.10215815201597293,0.14361716976719452,0.001,0.03916718788499081,0.6395562741913834,0.5675223385806509,0.08689270787475349,0.11462060625443661
C,shallow,fisher,401,cosine_decay,7,4.7679631406912874e-05,0.403204083442688,0.0005,0.04709918310873562,0.6047087921716977,0.5399291536970044,0.10131266907747834,0.14803706537516814,0.00075,0.03834271526316787,0.6419510762386393,0.571524312554069,0.0861707557925798,0.1108779986246587
C,shallow,fisher,401,cosine_decay,8,1e-05,0.42322370409965515,0.00075,0.04475843899850268,0.6106127932137239,0.5434223653309299,0.10030086315678996,0.14478656616542843,0.00075,0.03787835711984231,0.6427823138474584,0.5703445925556299,0.08674277292735136,0.11237730895702445
C,shallow,fisher,503,cosine_decay,1,0.000962320368593084,0.3846985697746277,0.0135,0.044000303254297685,0.6507482257982301,0.5581782999749231,0.11880839743016491,0.08396048732451666,0.018,0.02916927275828737,0.6744411458001285,0.5848768294434511,0.08966910674095646,0.054803692501391034
C,shallow,fisher,503,cosine_decay,2,0.0008550178566873383,0.40984898805618286,0.002,0.051515323818729745,0.564024161877668,0.524570965035895,0.10963772508196219,0.10658727034102954,0.00225,0.03174693428858437,0.6462304142779318,0.5737154002746799,0.08002548624054638,0.06481006351008674
C,shallow,fisher,503,cosine_decay,3,0.0006944282990207168,0.3728582561016083,0.001,0.04507116999298724,0.621472918391311,0.5395272950574286,0.10054488189145142,0.12067906452542786,0.001,0.03825742499194481,0.6444131459196738,0.5725530431566622,0.07911709634855925,0.08708197675502732
C,shallow,fisher,503,cosine_decay,4,0.0005049999999999971,0.3853481113910675,0.00125,0.04087299330945206,0.651595955830696,0.5555557753327847,0.09965223980792912,0.12869180356616228,0.001,0.03477947726540437,0.6684753300832895,0.5860162578756895,0.07846619546705852,0.09372593396975612
C,shallow,fisher,503,cosine_decay,5,0.0003155717009792784,0.41907432675361633,0.0005,0.049051382650063494,0.600172738593117,0.5382650424788575,0.10211676264288398,0.14791679615117723,0.0005,0.037679346486988494,0.6560172736293906,0.5793932287089036,0.07371682620496538,0.09833457399682
C,shallow,fisher,503,cosine_decay,6,0.00015498214331265782,0.37629207968711853,0.0005,0.04793313242736112,0.6289937530996599,0.5429682764811998,0.09894716188674131,0.15050507269219085,0.00075,0.03591668088171187,0.6562365972084687,0.5793710332351066,0.07775332051264137,0.10583462620044248
C,shallow,fisher,503,cosine_decay,7,4.7679631406912874e-05,0.4389728903770447,0.0005,0.04523227383863081,0.6240450686501704,0.5466498160154108,0.09954686182999906,0.1411113206072559,0.0005,0.03657057296108868,0.6621404751799187,0.5816951617617045,0.07803425594491294,0.10597852129994426
C,shallow,fisher,503,cosine_decay,8,1e-05,0.37935227155685425,0.00025,0.04697598605030231,0.6105707420554166,0.5405321305824664,0.10217797936799837,0.15433814218544575,0.0005,0.036788536987547624,0.6556849879575535,0.5788415794109566,0.0782359092591762,0.10812443852817384
