variant,epoch,train_fine,train_family,train_binary,train_margin,train_kd,train_calibration,train_constraint_penalty,train_total,val_n,val_fine_accuracy,val_fine_macro_f1,val_binary_accuracy,val_binary_balanced_accuracy,val_binary_attack_recall,val_binary_attack_f1,val_family_accuracy,val_family_macro_f1,val_exact_attack_type_rate,val_attack_to_benign_rate,val_benign_to_attack_rate,val_same_family_attack_substitution_rate,val_cross_family_attack_substitution_rate,val_ece15,val_nll,val_brier,val_hsr_miss_sensitive,val_hsr_balanced_soc,val_hsr_alert_fatigue,val_awbir,proxy_attack_miss,proxy_benign_false_alert,proxy_family_nll,proxy_class_cvar,dual_attack_miss,dual_benign_false_alert,dual_family_nll,dual_class_cvar,selection_score
hsbd_dual,1,0.6037323848131503,0.345427333825773,0.08273868188373955,0.20042293009821685,0.2121518678422279,0.3052979410314165,0.0,1.1548440516003118,549253,0.7447241981381986,0.5531058897084596,0.968986969575041,0.9181324999616258,0.9752095557014748,0.9834607228578752,0.8677440086808811,0.587487671980229,0.7380173421424073,0.024790444298525168,0.13894455577822312,0.130112282958447,0.10707993060062043,0.027124089823331744,0.706675266116528,0.3295201736998601,0.09645737028291151,0.11333319981866281,0.10155065152124795,0.21973006508647205,0.02534315548837185,0.5516372323036194,0.36718785762786865,4.116206645965576,0.0,0.0,0.0,0.0,0.2544244070750941
hsbd_dual,2,0.5819409479672323,0.3319391196065925,0.07756883071618716,0.15973994723596194,0.14591548956617206,0.29567945752384767,0.0,1.0489605621148475,549253,0.7450865084032313,0.5615555660044445,0.9551226848100967,0.8900275197991299,0.9630877717291884,0.9759507169708967,0.8662019142362445,0.5793203843543,0.740942360387666,0.03691222827081163,0.18303273213092852,0.12809808342945392,0.09404732791206845,0.013587805285774602,0.7140631344393441,0.33326644468483535,0.10204071105058447,0.11846198382166324,0.10658075604502844,0.18618780796050066,0.028679978102445602,0.5474328994750977,0.364114373922348,3.96966290473938,5.209929123520842e-05,0.0,0.0,0.0,0.2746705925721361
hsbd_dual,3,0.5761287969890676,0.3284957995365145,0.07652436949015114,0.1452434423177272,0.1332331699625621,0.29308805152586265,1.0192906075489237e-10,1.0198077136730244,549253,0.7257475152616372,0.5399423884877373,0.9519729523552898,0.9269968219253173,0.9550290479922513,0.974094984076355,0.8459908275421345,0.5649870818673228,0.7157610150333229,0.0449709520077487,0.10103540414161656,0.12717571098740066,0.11209232197152777,0.03001451943381353,0.7269329253000286,0.3402527522377285,0.116928051978475,0.13346199292493624,0.11656285901032856,0.1892830496411584,0.03306715190410614,0.48388439416885376,0.37069177627563477,3.8491077423095703,0.0003235572725534437,0.0,0.0,0.0,0.2422420393012282
hsbd_dual,4,0.5743430781988734,0.3272771083930678,0.07607711310853528,0.1417266081122796,0.13094808297879748,0.29225883293147914,5.0753151996513e-10,1.0124467246475994,549253,0.7445494152967758,0.547803847752024,0.9572910844364984,0.9275745009469958,0.9609272250068841,0.9770357767287778,0.8630412578538488,0.580192122725176,0.7359203409119356,0.03907277499311591,0.10577822311289245,0.1253232636194357,0.09968362047551284,0.02992647232651414,0.7260917494364172,0.3364733694626925,0.10525795944673948,0.12065077477956425,0.10614361687601159,0.2356338018556954,0.030329221859574318,0.5263847708702087,0.3711349070072174,4.044671058654785,0.00045811875164508795,0.0,0.0,0.0,0.2239075460899163
hsbd_dual,5,0.5716999749334942,0.32569302310568454,0.07572118997641941,0.13479642102222306,0.1259084971078759,0.29115614109436877,1.975494089838254e-09,0.9992733681363766,549253,0.7251667264448259,0.542816071384916,0.9479310991473875,0.9035668748563928,0.9533595346159253,0.9719282712805377,0.8471451225573643,0.5722659713181145,0.7177521071107406,0.04664046538407473,0.14622578490313962,0.12901082776668407,0.10659659973850068,0.027778243324820963,0.7149081838333058,0.33758216790655604,0.11681350246000781,0.13374783569684645,0.11803795336575311,0.18460311132949941,0.03294948488473892,0.5229167938232422,0.3684714436531067,3.8107759952545166,0.0007236933819949624,0.0,0.0,0.0,0.25391502429176865
hsbd_dual,6,0.5704964315391783,0.3249560064289242,0.07558244156847797,0.13108158639043788,0.1228376885332413,0.2906498492890132,9.877601873533888e-10,0.9923310726244093,549253,0.6763076396487593,0.5055070438047181,0.9474377017512876,0.8623104005074089,0.9578539339473496,0.9717989844899299,0.8452771309396581,0.5663409894441859,0.6710923855170196,0.04214606605265033,0.23323313293253173,0.17871110486354086,0.1080504435667892,0.04803717783009435,0.7853577778685795,0.3826797942062935,0.12226894224216041,0.14256708657030548,0.12946674847474662,0.2094608156414933,0.029639651998877525,0.6031463146209717,0.383238285779953,3.90348744392395,0.000823776368051767,0.0,0.0,0.0,0.21431308723238707
hsbd_dual,7,0.5693255893070063,0.3242517607584503,0.07534512678942755,0.12937378560383525,0.12143770317571785,0.29014648888066735,1.3139267800372793e-09,0.9882313206023813,549253,0.7130976071136617,0.5307294592150299,0.9417590800596446,0.9341065738923324,0.9426954457138566,0.968362085932408,0.8422584856159183,0.5638774627319463,0.7008509319042658,0.05730455428614342,0.07448229792919171,0.1366074024721122,0.10523711133747855,0.027672395329684456,0.7689702174335248,0.35632267982359955,0.12647298543051502,0.14214942840548891,0.12298722082537557,0.2466981747130397,0.03979520872235298,0.48962152004241943,0.4021966755390167,3.8858187198638916,0.0014316371902823445,0.0,0.0,0.0,0.1750298596134177
hsbd_dual,8,0.5686602429815009,0.3237101752055398,0.07518167322852182,0.127612251964988,0.1208953106473746,0.28987319045912,4.943721686137269e-09,0.9851533995644693,549253,0.7524255670883909,0.5609162202876928,0.9556980116631133,0.9319253363599,0.9586068517445163,0.9761433458141293,0.8662146588184316,0.583404462290856,0.7436151222865593,0.04139314825548369,0.0947561790247161,0.12034938466782076,0.0946423447901362,0.015971832025507532,0.7054705524780209,0.3266173358318056,0.10413461555967833,0.11868373955171843,0.10397412485685102,0.18395512041580606,0.03177780285477638,0.4771885573863983,0.36059287190437317,4.014654159545898,0.0016386277191340918,0.0,0.0,0.0,0.2807656023233315
hsbd_dual,9,0.5678166804542363,0.32353899037227624,0.07520529561383522,0.12498602039783936,0.11884599955364492,0.28945239986006194,2.029137785019844e-09,0.9805430851445102,549253,0.7330756500192079,0.5508279958976645,0.9536297480396102,0.9279516657458096,0.9567717349652329,0.9750107192230746,0.853633935545186,0.5797593242909929,0.7235020113110976,0.04322826503476709,0.1008684034736139,0.12750884341428,0.10576088023985535,0.0177208933229791,0.7383292275340656,0.3382419407974035,0.11233742313044565,0.1282800458076697,0.11230544029800475,0.17306899020579342,0.0309250857681036,0.5214095711708069,0.3809792995452881,3.8299763202667236,0.0018029823936522,0.0,0.0,0.0,0.2784102882775298
hsbd_dual,10,0.5670055640131444,0.3229647923733052,0.07493414265801421,0.12422562822324061,0.11791716667926308,0.28908623822538754,5.051801138938394e-09,0.9780478736238309,549253,0.7363145945493242,0.5485841724060702,0.9537553732068828,0.9352100258063952,0.9560245940309602,0.9750577403491131,0.8529220595973076,0.5702941010738977,0.726047682226326,0.043975405969039864,0.08560454241816967,0.12333024592105339,0.10664666588358081,0.017534333300190705,0.7347242839155818,0.33938118618042684,0.11259610780460007,0.12819957287443126,0.11166711879589189,0.18585117265574386,0.032914355397224426,0.5028616189956665,0.3778785765171051,3.9783637523651123,0.00206680054962635,0.0,0.0,0.0,0.2562433555437226
hsbd_dual,11,0.5664993683925795,0.32264157682708167,0.0749575672370594,0.12193075926988807,0.11694903054320195,0.28885098295761424,6.967942035914952e-09,0.9745893200966621,549253,0.7462662925828353,0.5598160276787321,0.9538099928448275,0.9133641238389044,0.9587589758007213,0.9751557539352228,0.8660708271051774,0.578489245602391,0.7392497395597646,0.041241024199278664,0.1320307281229125,0.1267116363349271,0.09279759990602969,0.024554074334496547,0.7382719331333563,0.33541929316972385,0.10462922672551023,0.11991559445282958,0.10622190502373223,0.18070426998537933,0.030948469415307045,0.5494247674942017,0.374713659286499,3.942467451095581,0.0022323244065046302,0.0,0.0,0.0,0.2778693811641821
hsbd_dual,12,0.5663124986931253,0.32244307936333905,0.07477820208427231,0.12145238995904226,0.11650987047630841,0.28878851642831965,3.797928947957248e-09,0.9735093200099768,549253,0.7277229255006344,0.5428549656989261,0.9544235534444054,0.9271282078669782,0.9577634297620125,0.9754528133705828,0.8538396695147773,0.5778842288702359,0.7179928097313181,0.04223657023798749,0.10350701402805611,0.1333877642192666,0.10638285581142778,0.016356601718478175,0.7274745885237551,0.34571269560188495,0.11265618940633915,0.12889324227632803,0.11310488973205426,0.17265705997113273,0.032171592116355896,0.48132941126823425,0.36961308121681213,3.8534107208251953,0.002459004398435353,0.0,0.0,0.0,0.2763339266227752
hsbd_dual,13,0.5655936651759326,0.3222357774179568,0.07481557250462532,0.1203545811865489,0.11555071389532844,0.2884637454280196,4.952957112448003e-09,0.9710956571832672,549253,0.7288790411704624,0.5454680560031919,0.9567521706754446,0.9313969329432188,0.9598546541295905,0.9767273710570559,0.861768620289739,0.5821582809200936,0.7188439341976804,0.04014534587040956,0.09706078824315298,0.1405510742076551,0.10045964572425493,0.01801369279405918,0.7586949870844354,0.3540514618564366,0.10891975100727715,0.1246995464749396,0.10972611892879966,0.16133173535721088,0.032539691776037216,0.47813668847084045,0.3764997124671936,3.994356393814087,0.0027040893733501423,0.0,0.0,0.0,0.2961269990879431
hsbd_dual,14,0.5652153838411056,0.3220229727269124,0.07473174309054965,0.11940540094876623,0.11524660260317887,0.28827375531372584,3.488291284916632e-09,0.9694488229598042,549253,0.7348416849794175,0.5502009712919598,0.946946125009786,0.9289809927974559,0.9491443503243708,0.9712891129183228,0.8561682867458166,0.5768382403825717,0.7248114335670395,0.050855649675629146,0.09118236472945891,0.1283214554613499,0.09601146129598143,0.021326106885591434,0.7336626383114153,0.3393863587632139,0.11493610412687777,0.12979774348069104,0.11309141688802793,0.1885008717233556,0.03684814274311066,0.4759960174560547,0.3691580891609192,3.8764920234680176,0.0031645968966186036,0.0,0.0,0.0,0.258539625178525
hsbd_dual,15,0.5650192029609072,0.321914750936407,0.07468293837375299,0.12011228077660115,0.11552189175082452,0.2882043448497796,2.472503196331154e-09,0.9700117107730939,549253,0.6977604127788105,0.49096588169571403,0.9216608739506202,0.7886727713584902,0.9379333850683499,0.9576991515842664,0.8012427788287001,0.5153895350922233,0.701124370081242,0.06206661493165008,0.3605878423513694,0.10944844438710373,0.12736057060000425,0.040958808945934656,0.8045057112049301,0.3651659975255908,0.14105339433740008,0.16342414151584062,0.1475079790187764,0.23371916107863083,0.03389264643192291,0.6744897961616516,0.4417862296104431,3.6706161499023438,0.0034773296043276777,0.0,0.0,0.0,0.11824623249775185
hsbd_dual,16,0.5646789328760452,0.32186486239032147,0.07464803044171851,0.11927464506702916,0.11487311533485793,0.2880646157904164,2.8086240121124047e-09,0.9684530441796322,549253,0.7239669150646424,0.5403570933079225,0.9470116685753196,0.9312031326030151,0.9489460113650149,0.9713177438937858,0.8460527297984718,0.5677627728734447,0.7130420382312787,0.051053988634985066,0.08653974615898463,0.12912443940359666,0.10677953373013963,0.034271393820165585,0.7353301420515184,0.34330615927776914,0.12027744955421273,0.13609393121202798,0.11823076068769764,0.1605672353485652,0.035243503749370575,0.4831016957759857,0.3743913769721985,3.930615186691284,0.0038576051779091345,0.0,0.0,0.0,0.2711016063128515
hsbd_dual,17,0.5645838895465267,0.32161493834336247,0.07463816299899788,0.11800434905460555,0.11412809748411402,0.28801758798185745,2.6137462574937998e-09,0.9665805986936992,549253,0.744824334141097,0.5630759854266892,0.9479274578381911,0.9242594412935415,0.95082349180552,0.9718535926255054,0.8653025108647563,0.5886171605498673,0.7360108450972728,0.049176508194480016,0.10230460921843687,0.1274241160918367,0.08738853061641053,0.02766277954101618,0.7183673416214823,0.33539321285526635,0.10928221299352636,0.12351247967694305,0.10818147556772562,0.14019190529259914,0.034644290804862976,0.4999984800815582,0.366572767496109,3.8016223907470703,0.0042079201042652115,0.0,0.0,0.0,0.3249127755803251
