variant,epoch,val_n,val_fine_accuracy,val_fine_macro_f1,val_binary_accuracy,val_binary_balanced_accuracy,val_binary_attack_recall,val_binary_attack_f1,val_family_accuracy,val_family_macro_f1,val_exact_attack_type_rate,val_attack_to_benign_rate,val_benign_to_attack_rate,val_same_family_attack_substitution_rate,val_cross_family_attack_substitution_rate,val_ece15,val_nll,val_brier,val_hsr_miss_sensitive,val_hsr_balanced_soc,val_hsr_alert_fatigue,val_awbir,proxy_attack_miss,proxy_benign_false_alert,proxy_family_nll,proxy_class_cvar,proxy_edge_violation,dual_attack_miss,dual_benign_false_alert,dual_family_nll,dual_class_cvar,dual_edge_violation
ce_kd,1,549253.0,0.7248918076005046,0.5360145453403868,0.9543561892242737,0.9698192347823857,0.9524641208673768,0.9752840315323309,0.8478934115972057,0.5599122408344399,0.7097704082123882,0.04753587913262329,0.01282565130260521,0.13009302674880083,0.1126006859061876,0.07466454665234128,0.6962575001780708,0.3346511439396246,0.1188511183977754,0.13384214560503083,0.1144865845065935,0.1725930979522656,0.051804468538858006,0.019664531995526053,0.3651977178456179,0.7373768458457716,0.21963308795405975,0.0,0.0,0.0,0.0,0.0
ce_kd,2,549253.0,0.723089359548332,0.5343655703575448,0.9566392900903591,0.9679420968888832,0.9552562712660765,0.9765583629437877,0.8500090122402608,0.5690189252359232,0.7082414651664796,0.044743728733923474,0.019372077488309953,0.1342369630646643,0.11277784303493268,0.06302621784525925,0.7232689117440456,0.3417762087034259,0.11703713953314775,0.13230041529131384,0.11359883332453351,0.19036372873679427,0.04480807305180498,0.02579701335285862,0.3762811057216629,0.7652366818868078,0.23190985569255054,0.0,0.0,0.0,0.0,0.0
ce_kd,3,549253.0,0.7230037887822187,0.5382996713447636,0.9524226540410339,0.9641070276674211,0.9509929464504066,0.974225187353653,0.849597544301078,0.5822397821933015,0.7083473743195337,0.04900705354959341,0.022778891115564463,0.1338922769119972,0.10875329521887571,0.0748075767033284,0.7136321925035335,0.34312508447033646,0.11915759525513137,0.134094488332335,0.1150415200281109,0.1445667308351634,0.04864276458094039,0.0231675543963944,0.3672837804510636,0.7535430759219891,0.23063541601805668,0.0,0.0,0.0,0.0,0.0
ce_kd,4,549253.0,0.7198595182912064,0.5389437849246859,0.9475942780467289,0.9688085294309123,0.9449984883875427,0.9715090014293011,0.84041234185339,0.5727409997224618,0.7041341156489439,0.05500151161245723,0.007381429525718103,0.12750306655138616,0.11336130618721273,0.06267735991909848,0.7245347298679832,0.3422394042856213,0.1257870538106604,0.14066450251523432,0.11970658330496146,0.17754201192027116,0.05857359575669776,0.019246308498787928,0.38425122058780986,0.7653731778457618,0.2372945535983349,0.0,0.0,0.0,0.0,0.0
ce_kd,5,549253.0,0.7128918731440702,0.532042204675139,0.9359639364737198,0.9632875863226324,0.9326205968269617,0.9649617061294101,0.8320227654650953,0.563531309359523,0.6966877393787562,0.06737940317303823,0.006045424181696727,0.1259991565780175,0.10993370087018811,0.07978006639818808,0.7250055429834799,0.34817831300226304,0.13561464388906389,0.15009512920275356,0.12709152248599462,0.16858689299085367,0.070344237072438,0.016660936186692853,0.3866436378651461,0.7638156054261722,0.2404826398377557,0.0,0.0,0.0,0.0,0.0
ce_kd,6,549253.0,0.7117521433656256,0.5327901408288996,0.9338101020841033,0.9596306205111864,0.9306506865801549,0.963752040225215,0.8287182773694454,0.558264187586961,0.695790400009243,0.06934931341984507,0.011389445557782232,0.12370959325108365,0.11115069331982831,0.08603865729066056,0.7534968180395966,0.35618580001928024,0.13776453352705098,0.15238988225826713,0.12901522613440436,0.1554684961695919,0.08082719532732538,0.01618743864313995,0.3959119010171902,0.7924775452485934,0.2447237942456039,0.0,0.0,0.0,0.0,0.0
ce_kd,7,549253.0,0.7162746493874408,0.5371339231764888,0.9431045438076806,0.9653641053519142,0.9403808493143827,0.9689966010353647,0.8392671501111509,0.5813647578704532,0.7004735101952002,0.05961915068561734,0.009652638610554442,0.13008339864397772,0.10982394047520475,0.07193084486355678,0.7276413488241861,0.3501573196492748,0.12891827627705266,0.14358592488343258,0.12213879578263569,0.15747527114532478,0.0655912206543624,0.017877153127196874,0.3862331257440547,0.7657281977383601,0.24323962173353983,0.0,0.0,0.0,0.0,0.0
ce_kd,8,549253.0,0.7093780097696326,0.5319341966465474,0.9359402679639438,0.9612921754902999,0.9328381919959639,0.9649570989637022,0.8316349660356884,0.5682904666049732,0.6932139191585807,0.06716180800403611,0.010253841015364062,0.129305447774271,0.11031882506311223,0.07947594024408539,0.7442208644204094,0.3596137312298951,0.13616933665663486,0.15087072806156726,0.1279636160385105,0.15544720010193697,0.07452123723896605,0.016176041438699613,0.39543464125868016,0.7828671767679982,0.24935362717413062,0.0,0.0,0.0,0.0,0.0
