source_index,target_index,source_class,target_class,source_family,target_family,transition_type,support,confusion_rate,mean_margin,margin_std,vulnerability_probability,operational_cost,stability,raw_weight,normalized_weight,cost_profile
4,2,MQTT-DoS-Connect_Flood,MQTT-DDoS-Connect_Flood,mqtt,mqtt,same_family_attack,2555,0.10841487279843444,4.176805810563252,3.1864288458944467,0.9540714827229162,2.0,1.0,1.0624863555213506,0.017979253872996828,miss_sensitive
4,3,MQTT-DoS-Connect_Flood,MQTT-DDoS-Publish_Flood,mqtt,mqtt,same_family_attack,2555,0.0015655577299412916,7.588547808188515,1.9635532767216535,0.03146880068285626,2.0,1.0,0.03303435841279755,0.0005590030529322132,miss_sensitive
4,14,MQTT-DoS-Connect_Flood,TCP_IP-DDoS-UDP,mqtt,ddos,cross_family_attack,2555,0.0,9.2918962730791,2.12769277457373,0.00572961383896185,6.0,1.0,0.01718884151688555,0.000290867307432997,miss_sensitive
5,17,MQTT-DoS-Publish_Flood,TCP_IP-DoS-TCP,mqtt,dos,cross_family_attack,8875,0.00011267605633802817,8.95752988634227,1.5818473734823058,0.24169353982744454,6.0,1.0,0.7254186476513477,0.01227543860921377,miss_sensitive
5,3,MQTT-DoS-Publish_Flood,MQTT-DDoS-Publish_Flood,mqtt,mqtt,same_family_attack,8875,0.00022535211267605634,8.299514114762696,1.7553166000982519,0.4666998496825648,2.0,1.0,0.46692520179524083,0.007901246636393359,miss_sensitive
5,16,MQTT-DoS-Publish_Flood,TCP_IP-DoS-SYN,mqtt,dos,cross_family_attack,8875,0.0,9.9278971043567,1.5329340117890669,0.09158828232451884,6.0,1.0,0.2747648469735565,0.004649534474905007,miss_sensitive
6,0,MQTT-Malformed_Data,ARP_Spoofing,mqtt,spoofing,cross_family_attack,1026,0.31189083820662766,0.782801574666133,1.800496063932211,0.6312313093144262,6.0,1.0,2.8293664425631615,0.04787816549947098,miss_sensitive
6,1,MQTT-Malformed_Data,Benign,mqtt,benign,attack_to_benign,1026,0.12573099415204678,1.4219370027731735,1.9848628141778009,0.3331313787776179,12.0,1.0,2.753174237577988,0.04658885106314613,miss_sensitive
6,9,MQTT-Malformed_Data,Recon-Port_Scan,mqtt,recon,cross_family_attack,1026,0.0,4.0581824693603705,2.4768471105991376,0.023862101198873515,6.0,1.0,0.07158630359662055,0.0012113739809501047,miss_sensitive
7,9,Recon-OS_Scan,Recon-Port_Scan,recon,recon,same_family_attack,2843,0.685895181146676,-0.4112322641562145,1.0251445408381377,0.8842857642234301,2.0,1.0,1.570180945370106,0.026570394712973806,miss_sensitive
7,1,Recon-OS_Scan,Benign,recon,benign,attack_to_benign,2843,0.09778403095321843,4.9644507422409045,2.6629774551584307,0.004092259517177887,12.0,1.0,0.6112577428223779,0.010343622845533751,miss_sensitive
7,10,Recon-OS_Scan,Recon-VulScan,recon,recon,same_family_attack,2843,0.04854027435807246,1.7149724588400874,1.2789003414933358,0.10548571596990684,2.0,1.0,0.1540259903279793,0.00260640747879312,miss_sensitive
8,0,Recon-Ping_Sweep,ARP_Spoofing,recon,spoofing,cross_family_attack,138,0.043478260869565216,2.2964492137881294,1.9031405191564903,0.6710661429247263,6.0,1.0,2.1436332113828747,0.036274278269793465,miss_sensitive
8,1,Recon-Ping_Sweep,Benign,recon,benign,attack_to_benign,138,0.12318840579710146,3.6729422168455264,2.978066827042902,0.16941896039312876,12.0,1.0,1.7556441971413812,0.029708779380578396,miss_sensitive
8,6,Recon-Ping_Sweep,MQTT-Malformed_Data,recon,mqtt,cross_family_attack,138,0.014492753623188406,4.588397110717884,2.7367008020790595,0.06782425055804668,6.0,1.0,0.24695101254370525,0.004178872439767232,miss_sensitive
9,7,Recon-Port_Scan,Recon-OS_Scan,recon,recon,same_family_attack,14777,0.031197130676050618,1.3360197274117085,1.120355952594805,0.7675762588802638,2.0,1.0,0.7987733895563144,0.013516737869805595,miss_sensitive
9,10,Recon-Port_Scan,Recon-VulScan,recon,recon,same_family_attack,14777,0.02936996684036002,2.585232719253889,1.199854002891973,0.22008742258100003,2.0,1.0,0.24945738942136006,0.004221285018479975,miss_sensitive
9,1,Recon-Port_Scan,Benign,recon,benign,attack_to_benign,14777,0.01888069296880287,6.537587719316826,2.1029231775751582,0.00422774960291819,12.0,1.0,0.13865065543032634,0.002346228091010201,miss_sensitive
10,9,Recon-VulScan,Recon-Port_Scan,recon,recon,same_family_attack,406,0.3275862068965517,0.34890266328022396,2.1673481610541088,0.7499102751197766,2.0,1.0,1.0774964820163282,0.018233253252392695,miss_sensitive
10,1,Recon-VulScan,Benign,recon,benign,attack_to_benign,406,0.04433497536945813,4.061922728923594,2.0494715219687216,0.018300593674610854,12.0,1.0,0.37581341426441395,0.006359464993432424,miss_sensitive
10,7,Recon-VulScan,Recon-OS_Scan,recon,recon,same_family_attack,406,0.06896551724137931,1.6956902195979369,3.0550372837574535,0.19503246070862496,2.0,1.0,0.26399797795000424,0.004467338938382785,miss_sensitive
11,15,TCP_IP-DDoS-ICMP,TCP_IP-DoS-ICMP,ddos,dos,cross_family_attack,42051,0.09383843428218117,0.510475315746619,0.6959356299593278,0.9993569979408713,6.0,1.0,3.279586296669157,0.055496726447167424,miss_sensitive
11,18,TCP_IP-DDoS-ICMP,TCP_IP-DoS-UDP,ddos,dos,cross_family_attack,42051,0.0003329290623290766,9.360540903672037,1.6340599643932718,0.0001432801437690564,6.0,1.0,0.0014286276182943992,2.4175047995497443e-05,miss_sensitive
11,16,TCP_IP-DDoS-ICMP,TCP_IP-DoS-SYN,ddos,dos,cross_family_attack,42051,0.00030914841501985683,17.521689359287546,2.259100254792324,4.091139311519942e-08,6.0,1.0,0.0009275679792389161,1.5696182917112297e-05,miss_sensitive
12,16,TCP_IP-DDoS-SYN,TCP_IP-DoS-SYN,ddos,dos,cross_family_attack,115530,0.06980870769497101,5.440185873912199,4.260692428503167,0.9936903356548186,6.0,1.0,3.1904971300493683,0.053989171328301985,miss_sensitive
12,18,TCP_IP-DDoS-SYN,TCP_IP-DoS-UDP,ddos,dos,cross_family_attack,115530,0.00016445944776248593,12.070614624077932,2.3634698278328945,0.001311270971879763,6.0,1.0,0.004427191258926747,7.491634614874535e-05,miss_sensitive
12,17,TCP_IP-DDoS-SYN,TCP_IP-DoS-TCP,ddos,dos,cross_family_attack,115530,0.00014714792694538217,12.307089452758769,2.7765494065862315,0.0010351248482042723,6.0,1.0,0.003546818325448964,6.001879156683718e-05,miss_sensitive
13,17,TCP_IP-DDoS-TCP,TCP_IP-DoS-TCP,ddos,dos,cross_family_attack,49653,0.45658872575675186,0.3442043934450398,0.8381800321709871,0.9932764046416931,6.0,1.0,4.349595391195335,0.07360327911669488,miss_sensitive
13,15,TCP_IP-DDoS-TCP,TCP_IP-DoS-ICMP,ddos,dos,cross_family_attack,49653,0.001087547580206634,7.335388230218512,0.9389884894306819,0.0009137713907452314,6.0,1.0,0.006003956912855595,0.00010159816643084962,miss_sensitive
13,16,TCP_IP-DDoS-TCP,TCP_IP-DoS-SYN,ddos,dos,cross_family_attack,49653,0.000684752180130103,7.567866851033775,1.1513924612506437,0.0007242247698650262,6.0,1.0,0.004226930849985388,7.152756594055142e-05,miss_sensitive
14,18,TCP_IP-DDoS-UDP,TCP_IP-DoS-UDP,ddos,dos,cross_family_attack,327191,0.07025559994009616,1.636022823510655,1.0233661147009512,0.9988014134926791,6.0,1.0,3.207171040298326,0.0542713250367837,miss_sensitive
14,15,TCP_IP-DDoS-UDP,TCP_IP-DoS-ICMP,ddos,dos,cross_family_attack,327191,0.0001497596205274595,10.3847062405739,0.7324581039071211,0.00015847991016153636,6.0,1.0,0.0009247185920669876,1.5647965963472995e-05,miss_sensitive
14,17,TCP_IP-DDoS-UDP,TCP_IP-DoS-TCP,ddos,dos,cross_family_attack,327191,1.2225275145098734e-05,10.00745622799009,0.8182554717773991,0.00023110631623832854,6.0,1.0,0.0007299947741502817,1.2352875217836298e-05,miss_sensitive
15,11,TCP_IP-DoS-ICMP,TCP_IP-DDoS-ICMP,dos,ddos,cross_family_attack,29063,0.7725286446684788,-0.07200910699012003,0.7028872857682956,0.9992961948563801,6.0,1.0,5.315474518574577,0.08994775822603726,miss_sensitive
15,14,TCP_IP-DoS-ICMP,TCP_IP-DDoS-UDP,dos,ddos,cross_family_attack,29063,0.0005161201527715653,9.128496630713718,1.0800472604980007,0.00010091723922552002,6.0,1.0,0.0018511121759912557,3.132427591807656e-05,miss_sensitive
15,18,TCP_IP-DoS-ICMP,TCP_IP-DoS-UDP,dos,dos,same_family_attack,29063,0.0013419123972060695,8.610600024600181,1.4783276942325754,0.00016938892011592892,2.0,1.0,0.0015113013173219984,2.5574041418530694e-05,miss_sensitive
16,12,TCP_IP-DoS-SYN,TCP_IP-DDoS-SYN,dos,ddos,cross_family_attack,69407,0.19175299321394096,1.2964624316292475,2.1528150660731384,0.9989415216714601,6.0,1.0,3.5720835446562034,0.060446326271563794,miss_sensitive
16,2,TCP_IP-DoS-SYN,MQTT-DDoS-Connect_Flood,dos,mqtt,cross_family_attack,69407,0.00023052429870186003,9.876242617118667,1.6518842718004907,0.00018766741622589598,6.0,1.0,0.0012545751447832682,2.1229755011528584e-05,miss_sensitive
16,15,TCP_IP-DoS-SYN,TCP_IP-DoS-ICMP,dos,dos,same_family_attack,69407,0.0008932816574697077,13.67880870804601,1.806314653193485,4.1875056342179975e-06,2.0,1.0,0.0008974691631039257,1.5186854723149647e-05,miss_sensitive
17,13,TCP_IP-DoS-TCP,TCP_IP-DDoS-TCP,dos,ddos,cross_family_attack,44236,0.22104168550501854,0.002382636919044324,0.3794538048494763,0.993909601951093,6.0,1.0,3.6448538623683344,0.061677735983101264,miss_sensitive
17,12,TCP_IP-DoS-TCP,TCP_IP-DDoS-SYN,dos,ddos,cross_family_attack,44236,0.0004973324893751696,6.169309216574725,0.7726001999668693,0.0020848974703594554,6.0,1.0,0.007746689879203876,0.0001310884636680709,miss_sensitive
17,5,TCP_IP-DoS-TCP,MQTT-DoS-Publish_Flood,dos,mqtt,cross_family_attack,44236,0.0003843023781535401,6.431314751015642,0.7242371805508504,0.001604342707577144,6.0,1.0,0.005965935257192053,0.00010095476899210222,miss_sensitive
18,14,TCP_IP-DoS-UDP,TCP_IP-DDoS-UDP,dos,ddos,cross_family_attack,113384,0.5720207436675369,-0.08988968960601178,1.488472111162465,0.9993011868729932,6.0,1.0,4.7139657916215905,0.07976910694029513,miss_sensitive
18,15,TCP_IP-DoS-UDP,TCP_IP-DoS-ICMP,dos,dos,same_family_attack,113384,0.0011906441826007197,9.254476532722226,0.9771563587869851,8.739562972154662e-05,2.0,1.0,0.0012780398123222664,2.16268210185759e-05,miss_sensitive
18,1,TCP_IP-DoS-UDP,Benign,dos,benign,attack_to_benign,113384,0.00017639173075566217,10.52972694342208,1.0011164540555804,2.441493090593697e-05,12.0,1.0,0.0012048399699695947,2.0388142947763173e-05,miss_sensitive
0,1,ARP_Spoofing,Benign,spoofing,benign,attack_to_benign,3202,0.1717676452217364,1.763518772781975,1.9497807643221774,0.5915933129657739,10.0,1.0,3.8168047909375513,0.06498055366588854,balanced_soc
0,9,ARP_Spoofing,Recon-Port_Scan,spoofing,recon,cross_family_attack,3202,0.018738288569643973,2.8425011320119906,2.1985093260359836,0.20110699266234885,6.0,1.0,0.6595358436959784,0.011228503062986436,balanced_soc
0,6,ARP_Spoofing,MQTT-Malformed_Data,spoofing,mqtt,cross_family_attack,3202,0.05496564647095565,3.371896581844119,2.786770417388198,0.11844415911422476,6.0,1.0,0.5202294167555412,0.008856831141671672,balanced_soc
1,0,Benign,ARP_Spoofing,benign,spoofing,benign_to_attack,38546,0.04661962330721735,3.5311164325629396,2.0359474815671903,0.5045706113081887,6.0,1.0,1.6535707038462182,0.028151803863992346,balanced_soc
1,7,Benign,Recon-OS_Scan,benign,recon,benign_to_attack,38546,0.002879676230996731,4.487821770800074,2.155688499220324,0.19383406436198025,6.0,1.0,0.5901412217789309,0.010047069586401143,balanced_soc
1,6,Benign,MQTT-Malformed_Data,benign,mqtt,benign_to_attack,38546,0.014995070824469466,4.857884567039389,2.134869324732597,0.1338794353127576,6.0,1.0,0.44662351841168113,0.007603701288445864,balanced_soc
2,4,MQTT-DDoS-Connect_Flood,MQTT-DoS-Connect_Flood,mqtt,mqtt,same_family_attack,34607,0.0008379807553385154,6.500023650574313,1.5523543538602451,0.9348391725576887,2.0,1.0,0.9356771533130271,0.01592976921931289,balanced_soc
2,14,MQTT-DDoS-Connect_Flood,TCP_IP-DDoS-UDP,mqtt,ddos,cross_family_attack,34607,0.0,10.862421092620094,2.0421853843869355,0.01191713242696205,6.0,1.0,0.03575139728088615,0.000608662406617466,balanced_soc
2,3,MQTT-DDoS-Connect_Flood,MQTT-DDoS-Publish_Flood,mqtt,mqtt,same_family_attack,34607,0.00026006299303609094,9.89465598612408,2.10072100548157,0.03136655415654655,2.0,1.0,0.03162661714958264,0.000538438616991505,balanced_soc
3,13,MQTT-DDoS-Publish_Flood,TCP_IP-DDoS-TCP,mqtt,ddos,cross_family_attack,5525,0.0,9.867852036537627,2.1893530756180404,0.5094130170571806,6.0,1.0,1.5282390511715418,0.026018050468482486,balanced_soc
3,12,MQTT-DDoS-Publish_Flood,TCP_IP-DDoS-SYN,mqtt,ddos,cross_family_attack,5525,0.00036199095022624434,11.629141070740255,3.295144305608454,0.08752899253345016,6.0,1.0,0.2636729504510292,0.004488994131349748,balanced_soc
3,17,MQTT-DDoS-Publish_Flood,TCP_IP-DoS-TCP,mqtt,dos,cross_family_attack,5525,0.0005429864253393666,11.652771241695902,2.383334767048033,0.08548491355848634,6.0,1.0,0.2580836999514771,0.0043938379439281165,balanced_soc
4,2,MQTT-DoS-Connect_Flood,MQTT-DDoS-Connect_Flood,mqtt,mqtt,same_family_attack,2555,0.10841487279843444,4.176805810563252,3.1864288458944467,0.9540714827229162,2.0,1.0,1.0624863555213506,0.01808867768353183,balanced_soc
4,3,MQTT-DoS-Connect_Flood,MQTT-DDoS-Publish_Flood,mqtt,mqtt,same_family_attack,2555,0.0015655577299412916,7.588547808188515,1.9635532767216535,0.03146880068285626,2.0,1.0,0.03303435841279755,0.0005624052099174043,balanced_soc
4,14,MQTT-DoS-Connect_Flood,TCP_IP-DDoS-UDP,mqtt,ddos,cross_family_attack,2555,0.0,9.2918962730791,2.12769277457373,0.00572961383896185,6.0,1.0,0.01718884151688555,0.00029263755937805554,balanced_soc
5,17,MQTT-DoS-Publish_Flood,TCP_IP-DoS-TCP,mqtt,dos,cross_family_attack,8875,0.00011267605633802817,8.95752988634227,1.5818473734823058,0.24169353982744454,6.0,1.0,0.7254186476513477,0.01235014834289332,balanced_soc
5,3,MQTT-DoS-Publish_Flood,MQTT-DDoS-Publish_Flood,mqtt,mqtt,same_family_attack,8875,0.00022535211267605634,8.299514114762696,1.7553166000982519,0.4666998496825648,2.0,1.0,0.46692520179524083,0.00794933453375764,balanced_soc
5,16,MQTT-DoS-Publish_Flood,TCP_IP-DoS-SYN,mqtt,dos,cross_family_attack,8875,0.0,9.9278971043567,1.5329340117890669,0.09158828232451884,6.0,1.0,0.2747648469735565,0.004677832077411309,balanced_soc
6,0,MQTT-Malformed_Data,ARP_Spoofing,mqtt,spoofing,cross_family_attack,1026,0.31189083820662766,0.782801574666133,1.800496063932211,0.6312313093144262,6.0,1.0,2.8293664425631615,0.048169557530941536,balanced_soc
6,1,MQTT-Malformed_Data,Benign,mqtt,benign,attack_to_benign,1026,0.12573099415204678,1.4219370027731735,1.9848628141778009,0.3331313787776179,10.0,1.0,2.2943118646483236,0.03906033014867499,balanced_soc
6,9,MQTT-Malformed_Data,Recon-Port_Scan,mqtt,recon,cross_family_attack,1026,0.0,4.0581824693603705,2.4768471105991376,0.023862101198873515,6.0,1.0,0.07158630359662055,0.0012187465425655562,balanced_soc
7,9,Recon-OS_Scan,Recon-Port_Scan,recon,recon,same_family_attack,2843,0.685895181146676,-0.4112322641562145,1.0251445408381377,0.8842857642234301,2.0,1.0,1.570180945370106,0.02673210519648165,balanced_soc
7,1,Recon-OS_Scan,Benign,recon,benign,attack_to_benign,2843,0.09778403095321843,4.9644507422409045,2.6629774551584307,0.004092259517177887,10.0,1.0,0.5093814523519815,0.00867214610491924,balanced_soc
7,10,Recon-OS_Scan,Recon-VulScan,recon,recon,same_family_attack,2843,0.04854027435807246,1.7149724588400874,1.2789003414933358,0.10548571596990684,2.0,1.0,0.1540259903279793,0.002622270375004003,balanced_soc
8,0,Recon-Ping_Sweep,ARP_Spoofing,recon,spoofing,cross_family_attack,138,0.043478260869565216,2.2964492137881294,1.9031405191564903,0.6710661429247263,6.0,1.0,2.1436332113828747,0.03649504770665253,balanced_soc
8,1,Recon-Ping_Sweep,Benign,recon,benign,attack_to_benign,138,0.12318840579710146,3.6729422168455264,2.978066827042902,0.16941896039312876,10.0,1.0,1.463036830951151,0.02490799202896626,balanced_soc
8,6,Recon-Ping_Sweep,MQTT-Malformed_Data,recon,mqtt,cross_family_attack,138,0.014492753623188406,4.588397110717884,2.7367008020790595,0.06782425055804668,6.0,1.0,0.24695101254370525,0.004204305538900772,balanced_soc
9,7,Recon-Port_Scan,Recon-OS_Scan,recon,recon,same_family_attack,14777,0.031197130676050618,1.3360197274117085,1.120355952594805,0.7675762588802638,2.0,1.0,0.7987733895563144,0.013599002293800311,balanced_soc
9,10,Recon-Port_Scan,Recon-VulScan,recon,recon,same_family_attack,14777,0.02936996684036002,2.585232719253889,1.199854002891973,0.22008742258100003,2.0,1.0,0.24945738942136006,0.00424697624545409,balanced_soc
9,1,Recon-Port_Scan,Benign,recon,benign,attack_to_benign,14777,0.01888069296880287,6.537587719316826,2.1029231775751582,0.00422774960291819,10.0,1.0,0.1155422128586053,0.0019670895879089147,balanced_soc
10,9,Recon-VulScan,Recon-Port_Scan,recon,recon,same_family_attack,406,0.3275862068965517,0.34890266328022396,2.1673481610541088,0.7499102751197766,2.0,1.0,1.0774964820163282,0.018344222932415014,balanced_soc
10,1,Recon-VulScan,Benign,recon,benign,attack_to_benign,406,0.04433497536945813,4.061922728923594,2.0494715219687216,0.018300593674610854,10.0,1.0,0.3131778452203449,0.005331807858402188,balanced_soc
10,7,Recon-VulScan,Recon-OS_Scan,recon,recon,same_family_attack,406,0.06896551724137931,1.6956902195979369,3.0550372837574535,0.19503246070862496,2.0,1.0,0.26399797795000424,0.004494527677862315,balanced_soc
11,15,TCP_IP-DDoS-ICMP,TCP_IP-DoS-ICMP,ddos,dos,cross_family_attack,42051,0.09383843428218117,0.510475315746619,0.6959356299593278,0.9993569979408713,6.0,1.0,3.279586296669157,0.05583448591833147,balanced_soc
11,18,TCP_IP-DDoS-ICMP,TCP_IP-DoS-UDP,ddos,dos,cross_family_attack,42051,0.0003329290623290766,9.360540903672037,1.6340599643932718,0.0001432801437690564,6.0,1.0,0.0014286276182943992,2.432218012290496e-05,balanced_soc
11,16,TCP_IP-DDoS-ICMP,TCP_IP-DoS-SYN,ddos,dos,cross_family_attack,42051,0.00030914841501985683,17.521689359287546,2.259100254792324,4.091139311519942e-08,6.0,1.0,0.0009275679792389161,1.5791711694767767e-05,balanced_soc
12,16,TCP_IP-DDoS-SYN,TCP_IP-DoS-SYN,ddos,dos,cross_family_attack,115530,0.06980870769497101,5.440185873912199,4.260692428503167,0.9936903356548186,6.0,1.0,3.1904971300493683,0.05431775564532098,balanced_soc
12,18,TCP_IP-DDoS-SYN,TCP_IP-DoS-UDP,ddos,dos,cross_family_attack,115530,0.00016445944776248593,12.070614624077932,2.3634698278328945,0.001311270971879763,6.0,1.0,0.004427191258926747,7.537229566282763e-05,balanced_soc
12,17,TCP_IP-DDoS-SYN,TCP_IP-DoS-TCP,ddos,dos,cross_family_attack,115530,0.00014714792694538217,12.307089452758769,2.7765494065862315,0.0010351248482042723,6.0,1.0,0.003546818325448964,6.03840728473253e-05,balanced_soc
13,17,TCP_IP-DDoS-TCP,TCP_IP-DoS-TCP,ddos,dos,cross_family_attack,49653,0.45658872575675186,0.3442043934450398,0.8381800321709871,0.9932764046416931,6.0,1.0,4.349595391195335,0.07405123715353623,balanced_soc
13,15,TCP_IP-DDoS-TCP,TCP_IP-DoS-ICMP,ddos,dos,cross_family_attack,49653,0.001087547580206634,7.335388230218512,0.9389884894306819,0.0009137713907452314,6.0,1.0,0.006003956912855595,0.00010221650457729127,balanced_soc
13,16,TCP_IP-DDoS-TCP,TCP_IP-DoS-SYN,ddos,dos,cross_family_attack,49653,0.000684752180130103,7.567866851033775,1.1513924612506437,0.0007242247698650262,6.0,1.0,0.004226930849985388,7.196289094785129e-05,balanced_soc
14,18,TCP_IP-DDoS-UDP,TCP_IP-DoS-UDP,ddos,dos,cross_family_attack,327191,0.07025559994009616,1.636022823510655,1.0233661147009512,0.9988014134926791,6.0,1.0,3.207171040298326,0.05460162657378061,balanced_soc
14,15,TCP_IP-DDoS-UDP,TCP_IP-DoS-ICMP,ddos,dos,cross_family_attack,327191,0.0001497596205274595,10.3847062405739,0.7324581039071211,0.00015847991016153636,6.0,1.0,0.0009247185920669876,1.5743201287193342e-05,balanced_soc
14,17,TCP_IP-DDoS-UDP,TCP_IP-DoS-TCP,ddos,dos,cross_family_attack,327191,1.2225275145098734e-05,10.00745622799009,0.8182554717773991,0.00023110631623832854,6.0,1.0,0.0007299947741502817,1.2428056239637717e-05,balanced_soc
15,11,TCP_IP-DoS-ICMP,TCP_IP-DDoS-ICMP,dos,ddos,cross_family_attack,29063,0.7725286446684788,-0.07200910699012003,0.7028872857682956,0.9992961948563801,6.0,1.0,5.315474518574577,0.09049519064585287,balanced_soc
15,14,TCP_IP-DoS-ICMP,TCP_IP-DDoS-UDP,dos,ddos,cross_family_attack,29063,0.0005161201527715653,9.128496630713718,1.0800472604980007,0.00010091723922552002,6.0,1.0,0.0018511121759912557,3.151491907031291e-05,balanced_soc
15,18,TCP_IP-DoS-ICMP,TCP_IP-DoS-UDP,dos,dos,same_family_attack,29063,0.0013419123972060695,8.610600024600181,1.4783276942325754,0.00016938892011592892,2.0,1.0,0.0015113013173219984,2.572968798109459e-05,balanced_soc
16,12,TCP_IP-DoS-SYN,TCP_IP-DDoS-SYN,dos,ddos,cross_family_attack,69407,0.19175299321394096,1.2964624316292475,2.1528150660731384,0.9989415216714601,6.0,1.0,3.5720835446562034,0.06081420957752291,balanced_soc
16,2,TCP_IP-DoS-SYN,MQTT-DDoS-Connect_Flood,dos,mqtt,cross_family_attack,69407,0.00023052429870186003,9.876242617118667,1.6518842718004907,0.00018766741622589598,6.0,1.0,0.0012545751447832682,2.135896174649632e-05,balanced_soc
16,15,TCP_IP-DoS-SYN,TCP_IP-DoS-ICMP,dos,dos,same_family_attack,69407,0.0008932816574697077,13.67880870804601,1.806314653193485,4.1875056342179975e-06,2.0,1.0,0.0008974691631039257,1.5279283670734862e-05,balanced_soc
17,13,TCP_IP-DoS-TCP,TCP_IP-DDoS-TCP,dos,ddos,cross_family_attack,44236,0.22104168550501854,0.002382636919044324,0.3794538048494763,0.993909601951093,6.0,1.0,3.6448538623683344,0.06205311379044059,balanced_soc
17,12,TCP_IP-DoS-TCP,TCP_IP-DDoS-SYN,dos,ddos,cross_family_attack,44236,0.0004973324893751696,6.169309216574725,0.7726001999668693,0.0020848974703594554,6.0,1.0,0.007746689879203876,0.00013188628316119694,balanced_soc
17,5,TCP_IP-DoS-TCP,MQTT-DoS-Publish_Flood,dos,mqtt,cross_family_attack,44236,0.0003843023781535401,6.431314751015642,0.7242371805508504,0.001604342707577144,6.0,1.0,0.005965935257192053,0.00010156919134760318,balanced_soc
18,14,TCP_IP-DoS-UDP,TCP_IP-DDoS-UDP,dos,ddos,cross_family_attack,113384,0.5720207436675369,-0.08988968960601178,1.488472111162465,0.9993011868729932,6.0,1.0,4.7139657916215905,0.08025459091566134,balanced_soc
18,15,TCP_IP-DoS-UDP,TCP_IP-DoS-ICMP,dos,dos,same_family_attack,113384,0.0011906441826007197,9.254476532722226,0.9771563587869851,8.739562972154662e-05,2.0,1.0,0.0012780398123222664,2.1758444343010138e-05,balanced_soc
18,1,TCP_IP-DoS-UDP,Benign,dos,benign,attack_to_benign,113384,0.00017639173075566217,10.52972694342208,1.0011164540555804,2.441493090593697e-05,10.0,1.0,0.0010040333083079958,1.7093522945621035e-05,balanced_soc
0,1,ARP_Spoofing,Benign,spoofing,benign,attack_to_benign,3202,0.1717676452217364,1.763518772781975,1.9497807643221774,0.5915933129657739,8.0,1.0,3.053443832750041,0.05870415084344516,alert_fatigue
0,9,ARP_Spoofing,Recon-Port_Scan,spoofing,recon,cross_family_attack,3202,0.018738288569643973,2.8425011320119906,2.1985093260359836,0.20110699266234885,5.0,1.0,0.5496132030799821,0.010566618594093375,alert_fatigue
