architecture,method,seed,raw_awbir,is_collapse,trained_b2a,trained_a2b,trained_family_f1,trained_fine_f1,trained_awbir,trained_ece,trained_hsr_balanced,trained_hsr_miss,trained_hsr_fatigue,recal_b2a,recal_a2b,recal_family_f1,recal_fine_f1,recal_awbir,recal_ece,recal_hsr_balanced,recal_hsr_miss,recal_hsr_fatigue
shallow,magnitude,1303,0.5503774840251935,False,0.031,0.04371600235022081,0.6172961471887756,0.5097704748678215,0.11190347379789735,0.11052249606308691,0.16877704935994595,0.1473843915682085,0.1457296250981538,0.03725,0.04495744963135649,0.6261842117228805,0.5220919193550293,0.11110095341924632,0.10528429192604442,0.16645422837420792,0.14559099237291748,0.1437135917897774
shallow,magnitude,1409,0.5503774840251935,False,0.068,0.03268512727203806,0.6151534056760375,0.5158322654694831,0.11598712704227439,0.11465840222511356,0.16583882690235752,0.14282670757169033,0.1438213327002794,0.04675,0.04285362294118762,0.6171585793611624,0.5199004593047434,0.11191576007620738,0.10558961612340576,0.16796807947261738,0.14642796272286238,0.14495352531911396
shallow,magnitude,1511,0.5503774840251935,False,0.0405,0.03690225734917837,0.6080399972149021,0.5407481577216798,0.13280109045490193,0.09483406774789957,0.1650590748890634,0.14310519043358108,0.14194317123500302,0.03175,0.03817213472072174,0.6194758539032978,0.5457627449852818,0.12180085895046709,0.08744758549615772,0.16265225251547635,0.1413833141591035,0.1397764832636365
shallow,magnitude,1607,0.5503774840251935,False,0.02725,0.05053922404806581,0.613911579796711,0.5416225650374104,0.11311597079007565,0.07754844493857763,0.165904567118935,0.1461205663397917,0.14200708533445333,0.03,0.04332745778131575,0.6190341119603167,0.5367028247691584,0.11226024556235857,0.08112792992650025,0.16637570533774035,0.14533000980016192,0.14278775040631106
shallow,magnitude,1709,0.5503774840251935,False,0.0415,0.03603040124334262,0.6072406434060726,0.5191999489971026,0.11593807836952474,0.09761471633647312,0.1625335549022114,0.14085145754582032,0.1406922810029035,0.02725,0.04546919125869487,0.5924894825953602,0.5026971808133576,0.13046124197235862,0.12143055351954689,0.17509176238563942,0.15296241850952322,0.15082540494147295
shallow,magnitude,1801,0.5503774840251935,False,0.045,0.04145107181440837,0.6134539021276535,0.5354978815258834,0.11909675696532318,0.09061915137905312,0.1725260678219901,0.15001704375985342,0.1481273168861051,0.03575,0.04076874964462387,0.6174123155584472,0.5189246661886597,0.12053564193368665,0.10789329936573995,0.17167144500648274,0.1492797489697656,0.14794013988057192
shallow,magnitude,1907,0.5503774840251935,False,0.0305,0.04290100642520043,0.6365122475209071,0.5438892019543357,0.11624049042077593,0.07345455594163644,0.1679699055897445,0.1465854653250793,0.14413999013896753,0.03675,0.03625784196660412,0.6426170285763507,0.5415549527089809,0.11264340348774413,0.08213197938800548,0.16352148426800095,0.1417546246416245,0.1410584174868976
shallow,magnitude,2003,0.5503774840251935,False,0.02375,0.03948939557627793,0.6079711828775103,0.5127874855065078,0.1191038717006615,0.10235935576379353,0.16779642446266502,0.14595469403407535,0.14465404211026095,0.024,0.04380129262144387,0.6221300556508663,0.5323269917412276,0.10560218405268752,0.08456615388701787,0.16602143861507276,0.1451656592587182,0.1426745311444276
shallow,taylor,101,0.2886967815441129,False,0.0125,0.040967760277477686,0.6184832170398005,0.5191115985760204,0.11146738691375853,0.10516230310160425,0.16684501743941857,0.1455019691629688,0.14356476324391448,0.01075,0.03814370463031406,0.6303469251333232,0.5411124257629081,0.10199750856224324,0.07996733374532285,0.15930315370427858,0.1387795754886385,0.13675973776958056
shallow,taylor,211,0.2886967815441129,False,0.01475,0.03673167680673225,0.6439573197070964,0.5553321364654291,0.11305951566742374,0.071850104585532,0.1582403535362758,0.13763064346280504,0.13577272146235458,0.018,0.03686435056196812,0.6258857633541685,0.546725222760789,0.11241287493301909,0.08603447437127665,0.15950585270539253,0.13867685640023616,0.13707291685688722
shallow,taylor,307,0.2886967815441129,False,0.024,0.044891112753738555,0.6416406875407247,0.5396978895149074,0.09496843523055974,0.08381337816492651,0.1620386771607531,0.14202169427147057,0.1395737842625226,0.0265,0.04067398267659825,0.6493361996093879,0.540725926927654,0.09682656659223737,0.08858308771433102,0.15702415952959223,0.13714291801342804,0.1355955881010208
shallow,taylor,401,0.2886967815441129,False,0.06075,0.02700858588730312,0.6140333742663155,0.5210395776711383,0.11380914587115797,0.10566729003654822,0.1564781505085736,0.13418080385675937,0.1363990796369679,0.0335,0.03261879039442012,0.6210620407344714,0.5293004067375161,0.11581360056473786,0.10410511827940055,0.15984003213966144,0.13813206479063567,0.1383228940304231
shallow,taylor,503,0.2886967815441129,False,0.01475,0.04079717973503156,0.6000447524895892,0.5039653429124448,0.1300261965761572,0.12753553195963452,0.17042055477438323,0.1484336480341849,0.14671207611256185,0.02125,0.03499744129186331,0.6109427187879138,0.5089457810954451,0.12015644651788646,0.1177640884024155,0.16460254560727525,0.1425946385201147,0.1421933492814229
shallow,taylor,613,0.2886967815441129,False,0.03425,0.03368018043630712,0.6326577270612973,0.5180451401683089,0.1175203285511826,0.11484173267143317,0.1597304651120323,0.13820434859358546,0.1388004236591735,0.0195,0.035784007126475996,0.6200211702504067,0.51581847067707,0.10780852905170611,0.11746061274820238,0.16238381329778492,0.14088797988836338,0.14043479848797502
shallow,taylor,719,0.2886967815441129,False,0.0095,0.04173537271848524,0.5790519987130491,0.5121943075007965,0.1092539091513365,0.08336033288577988,0.16694910611566627,0.1457393643894986,0.14312192984057998,0.0135,0.036987547620401434,0.6061748092011486,0.5241942330029358,0.10370944663962871,0.10167855781724794,0.16284399481382736,0.14151951206150362,0.14012892386917697
shallow,taylor,823,0.2886967815441129,False,0.0285,0.029718921172835998,0.594553882076226,0.5392684327016867,0.1120182536665571,0.09079536659967849,0.16058691404466682,0.13833445943889508,0.1380224977630065,0.0135,0.03909137431057031,0.5978831101024678,0.5314839867452718,0.11125811323876528,0.09835839099297944,0.16345939628567777,0.1423701782899022,0.14025583900951405
shallow,taylor,907,0.2886967815441129,False,0.06575,0.030818218001933247,0.6376007925633445,0.533086915545224,0.10127878295702736,0.09554343177406846,0.15564544109859207,0.1340529756578587,0.13549241248333668,0.04325,0.030742404427512745,0.6223617100663839,0.5362283230305769,0.1053097642520996,0.09513451296693391,0.15564909333284638,0.1342492832490276,0.13480944467778164
shallow,taylor,1013,0.2886967815441129,False,0.0455,0.03004112886412312,0.6198205022198419,0.5075599946890956,0.12517831423251694,0.10464189008188891,0.16337174266357443,0.14055166998411278,0.14212760906484542,0.0245,0.039641022725118935,0.6022590784247377,0.5112337255897842,0.11995514864307505,0.10914302991327617,0.16704041197202388,0.14534218391434292,0.14411168532349666
shallow,taylor,1109,0.2886967815441129,False,0.00375,0.056594833304903246,0.6271671016306519,0.5127035138833765,0.1220562659697064,0.12637498495150368,0.1773324081006556,0.15683074329054134,0.15187907452383995,0.01525,0.03926195485301643,0.6391853888833983,0.5188545947621984,0.11367761261801868,0.11830904758596228,0.1664889245996238,0.14490619845023525,0.14361224228922043
shallow,taylor,1201,0.2886967815441129,False,0.02275,0.03902503743295237,0.6052314578614297,0.5141190326980323,0.12311110408170563,0.12265817464298721,0.16913679443399499,0.1470062331464607,0.14560727525063458,0.033,0.02927351642311556,0.6195261384070663,0.5153677541096402,0.11800485331842207,0.1138867481205021,0.15862931648435932,0.1365905175824644,0.13759518635525284
shallow,taylor,1303,0.2886967815441129,False,0.0065,0.04457838175925399,0.6304158673792722,0.5159277325020849,0.11253294515343153,0.11105258628916855,0.16527455671006738,0.14482782759019497,0.14230748160186996,0.008,0.037489812550937245,0.6281724755795688,0.5292643491612755,0.10697803903205153,0.10623257506890449,0.1604262157374774,0.13963556789199125,0.13830280674202444
