group_id,module_path,channel_index,magnitude,taylor,fisher,sbl_raw,saber_v2,random
conv.7:out:87,conv.7,87,26.169694064185023,0.0931843479441234,0.0008343977088558736,1.0358182559346905,0.0013425365789781615,0.11317416004642233
conv.7:out:88,conv.7,88,22.8455531001091,0.0002949822343958908,2.3371865013956756e-08,1.2587008166100633,0.00200314981625313,0.46593324116426427
conv.7:out:89,conv.7,89,23.369866080582142,0.0,0.0,0.006244043792665794,2.1310104428224786e-05,0.09208896568911618
conv.7:out:90,conv.7,90,27.227482579648495,0.041061370745751447,0.00021132479212811244,1.2200025249039415,0.0019179093985402307,0.6317521922027585
conv.7:out:91,conv.7,91,29.75185899436474,0.07949958368049578,0.0006204237157555967,0.8490313986173184,0.0007671637594160923,0.6163837910949103
conv.7:out:92,conv.7,92,28.318247616291046,0.018768127222008157,3.216867876101717e-05,1.9941199756668186,0.0026211428446716485,0.032081348618153704
conv.7:out:93,conv.7,93,29.11435280367732,0.01242166093417012,1.6911894572274446e-05,1.3357243480784111,0.0020670801295378043,0.8074227810412945
conv.7:out:94,conv.7,94,28.49395512789488,0.03027127097848492,6.460765378875958e-05,1.1038444159276983,0.0015769477276886342,0.7867947609394985
conv.7:out:95,conv.7,95,28.911888748407364,0.01559534611178499,1.2744956761960902e-05,0.5828097529979174,0.00023441114871047266,0.9153082686153085
conv.7:out:96,conv.7,96,25.777240935713053,0.025723846916476133,6.0386087488909076e-05,0.6851341155213808,0.0003409616708515966,0.6703066467384771
conv.7:out:97,conv.7,97,29.504796221852303,0.09820333252991986,0.0013609787146968257,0.8343588200862327,0.0007245435505596427,0.6928622323352233
conv.7:out:98,conv.7,98,28.183692064136267,0.12645304107255714,0.0015896008092665074,1.3408931373959745,0.002109700338394254,0.1637416544531679
conv.7:out:99,conv.7,99,25.68681437219493,0.04020563892762254,0.00018674111370254974,0.8585747124922793,0.0008097839682725419,0.023888813978811707
conv.7:out:100,conv.7,100,28.035782385617495,0.029238204094060905,0.00011946425264546957,1.0426024865029966,0.0013851567878346112,0.06556315241841992
