arch,seed,dose,class,M0_test_recall,compressed_test_recall,recall_loss,validation_2sd_band,material_and_beyond_band
cnn1d,2,0.2,DNS_Spoofing,0.4980674294898779,0.5746814128812522,-0.07661398339137426,0.09199911478240713,False
cnn1d,2,0.2,MITM-ArpSpoofing,0.12555939603420047,0.09761688193560124,0.027942514098599228,0.07459414892841161,False
cnn1d,2,0.2,Mirai-udpplain,0.987941787941788,0.9851351351351352,0.0028066528066528207,0.0030144583209302193,False
cnn1d,2,0.2,Mirai-greeth_flood,0.9647258529960957,0.983941605839416,-0.019215752843320333,0.015483301867355035,False
cnn1d,2,0.2,Mirai-greip_flood,0.9760440600081092,0.9740505473712664,0.001993512636842776,0.01286645097872988,False
cnn1d,2,0.2,DDoS-UDP_Fragmentation,0.9889874476987448,0.9903933054393306,-0.0014058577405857697,0.001461089802842454,False
cnn1d,2,0.2,DDoS-ACK_Fragmentation,0.9753495217071376,0.9734764867215199,0.0018730349856177497,0.0004267613327376908,False
cnn1d,2,0.2,VulnerabilityScan,0.5956201939150786,0.6272818455366098,-0.03166165162153123,0.08585360693926365,False
cnn1d,2,0.2,DDoS-ICMP_Fragmentation,0.9684576316492917,0.9689588345362202,-0.0005012028869285645,0.0009734754201886736,False
cnn1d,2,0.2,BenignTraffic,0.7194482482215023,0.7794662836912595,-0.06001803546975715,0.08575705286341911,False
cnn1d,2,0.5,Uploading_Attack,0.0,0.0,0.0,0.02854554864893348,False
cnn1d,2,0.5,Recon-PingSweep,0.0029411764705882353,0.0,0.0029411764705882353,0.0,False
cnn1d,2,0.5,Backdoor_Malware,0.0,0.0,0.0,0.03750541589535823,False
cnn1d,2,0.5,XSS,0.0034662045060658577,0.006932409012131715,-0.0034662045060658577,0.014908709301633669,False
cnn1d,2,0.5,SqlInjection,0.052096569250317665,0.0025412960609911056,0.04955527318932656,0.030357587108549838,False
cnn1d,2,0.5,CommandInjection,0.09147095179233622,0.007416563658838072,0.08405438813349815,0.032744446919116224,False
cnn1d,2,0.5,BrowserHijacking,0.00805523590333717,0.0011507479861910242,0.0069044879171461454,0.02777429715263441,False
cnn1d,2,0.5,DictionaryBruteForce,0.42551020408163265,0.3056122448979592,0.11989795918367346,0.050344329023276055,True
cnn1d,2,0.5,DDoS-SlowLoris,0.933693796243597,0.9345475241889585,-0.0008537279453614266,0.03310488431469255,False
cnn1d,2,0.5,DDoS-HTTP_Flood,0.7865246584857606,0.7332715906459829,0.05325306783977768,0.06283048765589343,False
cnn1d,2,0.5,DoS-HTTP_Flood,0.8672946003916814,0.8595542292268955,0.007740371164785875,0.03985415067034641,False
cnn1d,2,0.5,Recon-PortScan,0.20470216831436405,0.14613275733156103,0.05856941098280302,0.07985045010637541,False
cnn1d,2,0.5,Recon-OSScan,0.10473229706390329,0.13747841105354058,-0.032746113989637296,0.10326414789120288,False
cnn1d,2,0.5,DDoS-ICMP_Flood,0.997904339250493,0.9977810650887574,0.00012327416173563144,0.0012315082587516983,False
cnn1d,2,0.5,DDoS-RSTFINFlood,0.9991676080623105,0.9988703252274214,0.0002972828348891676,0.0010455514158798306,False
cnn1d,2,0.5,DDoS-TCP_Flood,0.41816169617893756,0.6629193849021435,-0.24475768872320597,0.23415091411258288,False
cnn1d,2,0.5,DDoS-SynonymousIP_Flood,0.7931953863096273,0.6611603779052918,0.13203500840433546,0.235929254057588,False
cnn1d,2,0.5,DDoS-UDP_Flood,0.6774817598938757,0.7337497236347557,-0.056267963740879945,0.09047640950289787,False
cnn1d,2,0.5,DoS-TCP_Flood,0.7090781822097781,0.4146026276114581,0.29447555459832003,0.2643813212009498,True
cnn1d,2,0.5,DDoS-PSHACK_Flood,0.9979291778836198,0.9980844895423483,-0.0001553116587285075,0.11038504026051069,False
cnn1d,2,0.5,DDoS-SYN_Flood,0.15248028491477997,0.2425845840752989,-0.09010429916051893,0.5238379149660953,False
cnn1d,2,0.5,Recon-HostDiscovery,0.6693959061407888,0.7106839740389416,-0.04128806789815276,0.05981364338037638,False
cnn1d,2,0.5,DoS-SYN_Flood,0.20711451508720125,0.15686998246747255,0.05024453261972869,0.1338491875766533,False
cnn1d,2,0.5,DoS-UDP_Flood,0.7223865877712031,0.6878698224852071,0.03451676528599601,0.013090549202921372,False
cnn1d,2,0.5,DNS_Spoofing,0.4980674294898779,0.6010102942864797,-0.10294286479660175,0.09199911478240713,False
cnn1d,2,0.5,MITM-ArpSpoofing,0.12555939603420047,0.08619246861924686,0.03936692741495361,0.07459414892841161,False
cnn1d,2,0.5,Mirai-udpplain,0.987941787941788,0.984996534996535,0.002945252945253052,0.0030144583209302193,False
cnn1d,2,0.5,Mirai-greeth_flood,0.9647258529960957,0.9454082498726871,0.019317603123408578,0.015483301867355035,False
cnn1d,2,0.5,Mirai-greip_flood,0.9760440600081092,0.9807068522773348,-0.004662792269225613,0.01286645097872988,False
cnn1d,2,0.5,DDoS-UDP_Fragmentation,0.9889874476987448,0.9894895397489539,-0.0005020920502091242,0.001461089802842454,False
cnn1d,2,0.5,DDoS-ACK_Fragmentation,0.9753495217071376,0.9641447588467456,0.01120476286039207,0.0004267613327376908,False
cnn1d,2,0.5,VulnerabilityScan,0.5956201939150786,0.646773654296222,-0.051153460381143434,0.08585360693926365,False
cnn1d,2,0.5,DDoS-ICMP_Fragmentation,0.9684576316492917,0.9683239775461107,0.00013365410318100235,0.0009734754201886736,False
cnn1d,2,0.5,BenignTraffic,0.7194482482215023,0.7334424367923583,-0.013994188570855992,0.08575705286341911,False
cnn1d,2,0.8,Uploading_Attack,0.0,0.0,0.0,0.02854554864893348,False
cnn1d,2,0.8,Recon-PingSweep,0.0029411764705882353,0.0,0.0029411764705882353,0.0,False
cnn1d,2,0.8,Backdoor_Malware,0.0,0.0,0.0,0.03750541589535823,False
cnn1d,2,0.8,XSS,0.0034662045060658577,0.0,0.0034662045060658577,0.014908709301633669,False
cnn1d,2,0.8,SqlInjection,0.052096569250317665,0.0,0.052096569250317665,0.030357587108549838,False
cnn1d,2,0.8,CommandInjection,0.09147095179233622,0.002472187886279357,0.08899876390605686,0.032744446919116224,False
cnn1d,2,0.8,BrowserHijacking,0.00805523590333717,0.0,0.00805523590333717,0.02777429715263441,False
cnn1d,2,0.8,DictionaryBruteForce,0.42551020408163265,0.0,0.42551020408163265,0.050344329023276055,True
cnn1d,2,0.8,DDoS-SlowLoris,0.933693796243597,0.0,0.933693796243597,0.03310488431469255,True
cnn1d,2,0.8,DDoS-HTTP_Flood,0.7865246584857606,0.0,0.7865246584857606,0.06283048765589343,True
cnn1d,2,0.8,DoS-HTTP_Flood,0.8672946003916814,0.0,0.8672946003916814,0.03985415067034641,True
cnn1d,2,0.8,Recon-PortScan,0.20470216831436405,8.307717869901138e-05,0.20461909113566504,0.07985045010637541,True
cnn1d,2,0.8,Recon-OSScan,0.10473229706390329,0.0,0.10473229706390329,0.10326414789120288,True
cnn1d,2,0.8,DDoS-ICMP_Flood,0.997904339250493,0.047337278106508875,0.9505670611439841,0.0012315082587516983,True
cnn1d,2,0.8,DDoS-RSTFINFlood,0.9991676080623105,1.0,-0.0008323919376894695,0.0010455514158798306,False
cnn1d,2,0.8,DDoS-TCP_Flood,0.41816169617893756,0.0,0.41816169617893756,0.23415091411258288,True
cnn1d,2,0.8,DDoS-SynonymousIP_Flood,0.7931953863096273,0.0005216484089723526,0.7926737379006549,0.235929254057588,True
cnn1d,2,0.8,DDoS-UDP_Flood,0.6774817598938757,0.0,0.6774817598938757,0.09047640950289787,True
cnn1d,2,0.8,DoS-TCP_Flood,0.7090781822097781,0.0,0.7090781822097781,0.2643813212009498,True
cnn1d,2,0.8,DDoS-PSHACK_Flood,0.9979291778836198,0.0,0.9979291778836198,0.11038504026051069,True
cnn1d,2,0.8,DDoS-SYN_Flood,0.15248028491477997,0.0,0.15248028491477997,0.5238379149660953,False
cnn1d,2,0.8,Recon-HostDiscovery,0.6693959061407888,0.0,0.6693959061407888,0.05981364338037638,True
cnn1d,2,0.8,DoS-SYN_Flood,0.20711451508720125,0.0,0.20711451508720125,0.1338491875766533,True
cnn1d,2,0.8,DoS-UDP_Flood,0.7223865877712031,0.03066164604626143,0.6917249417249417,0.013090549202921372,True
cnn1d,2,0.8,DNS_Spoofing,0.4980674294898779,0.003558991236462439,0.4945084382534155,0.09199911478240713,True
cnn1d,2,0.8,MITM-ArpSpoofing,0.12555939603420047,0.013971257049299617,0.11158813898490084,0.07459414892841161,True
cnn1d,2,0.8,Mirai-udpplain,0.987941787941788,0.0014553014553014554,0.9864864864864865,0.0030144583209302193,True
cnn1d,2,0.8,Mirai-greeth_flood,0.9647258529960957,0.0,0.9647258529960957,0.015483301867355035,True
cnn1d,2,0.8,Mirai-greip_flood,0.9760440600081092,0.0,0.9760440600081092,0.01286645097872988,True
cnn1d,2,0.8,DDoS-UDP_Fragmentation,0.9889874476987448,0.01593305439330544,0.9730543933054394,0.001461089802842454,True
cnn1d,2,0.8,DDoS-ACK_Fragmentation,0.9753495217071376,0.0,0.9753495217071376,0.0004267613327376908,True
cnn1d,2,0.8,VulnerabilityScan,0.5956201939150786,0.0,0.5956201939150786,0.08585360693926365,True
cnn1d,2,0.8,DDoS-ICMP_Fragmentation,0.9684576316492917,0.0,0.9684576316492917,0.0009734754201886736,True
cnn1d,2,0.8,BenignTraffic,0.7194482482215023,0.014795765004508868,0.7046524832169935,0.08575705286341911,True
cnn1d,2,0.9,Uploading_Attack,0.0,0.0,0.0,0.02854554864893348,False
cnn1d,2,0.9,Recon-PingSweep,0.0029411764705882353,0.0,0.0029411764705882353,0.0,False
cnn1d,2,0.9,Backdoor_Malware,0.0,0.0,0.0,0.03750541589535823,False
cnn1d,2,0.9,XSS,0.0034662045060658577,0.0,0.0034662045060658577,0.014908709301633669,False
cnn1d,2,0.9,SqlInjection,0.052096569250317665,0.0,0.052096569250317665,0.030357587108549838,False
cnn1d,2,0.9,CommandInjection,0.09147095179233622,0.0,0.09147095179233622,0.032744446919116224,False
cnn1d,2,0.9,BrowserHijacking,0.00805523590333717,0.0,0.00805523590333717,0.02777429715263441,False
cnn1d,2,0.9,DictionaryBruteForce,0.42551020408163265,0.0,0.42551020408163265,0.050344329023276055,True
cnn1d,2,0.9,DDoS-SlowLoris,0.933693796243597,0.0,0.933693796243597,0.03310488431469255,True
cnn1d,2,0.9,DDoS-HTTP_Flood,0.7865246584857606,0.0,0.7865246584857606,0.06283048765589343,True
cnn1d,2,0.9,DoS-HTTP_Flood,0.8672946003916814,0.0,0.8672946003916814,0.03985415067034641,True
cnn1d,2,0.9,Recon-PortScan,0.20470216831436405,0.0,0.20470216831436405,0.07985045010637541,True
cnn1d,2,0.9,Recon-OSScan,0.10473229706390329,0.0,0.10473229706390329,0.10326414789120288,True
cnn1d,2,0.9,DDoS-ICMP_Flood,0.997904339250493,0.0,0.997904339250493,0.0012315082587516983,True
cnn1d,2,0.9,DDoS-RSTFINFlood,0.9991676080623105,0.6257803674415839,0.3733872406207266,0.0010455514158798306,True
cnn1d,2,0.9,DDoS-TCP_Flood,0.41816169617893756,0.0,0.41816169617893756,0.23415091411258288,True
cnn1d,2,0.9,DDoS-SynonymousIP_Flood,0.7931953863096273,0.0,0.7931953863096273,0.235929254057588,True
cnn1d,2,0.9,DDoS-UDP_Flood,0.6774817598938757,0.0,0.6774817598938757,0.09047640950289787,True
cnn1d,2,0.9,DoS-TCP_Flood,0.7090781822097781,0.0,0.7090781822097781,0.2643813212009498,True
cnn1d,2,0.9,DDoS-PSHACK_Flood,0.9979291778836198,0.0,0.9979291778836198,0.11038504026051069,True
cnn1d,2,0.9,DDoS-SYN_Flood,0.15248028491477997,0.0,0.15248028491477997,0.5238379149660953,False
cnn1d,2,0.9,Recon-HostDiscovery,0.6693959061407888,0.0,0.6693959061407888,0.05981364338037638,True
cnn1d,2,0.9,DoS-SYN_Flood,0.20711451508720125,0.0,0.20711451508720125,0.1338491875766533,True
cnn1d,2,0.9,DoS-UDP_Flood,0.7223865877712031,0.0,0.7223865877712031,0.013090549202921372,True
cnn1d,2,0.9,DNS_Spoofing,0.4980674294898779,0.0,0.4980674294898779,0.09199911478240713,True
cnn1d,2,0.9,MITM-ArpSpoofing,0.12555939603420047,0.0,0.12555939603420047,0.07459414892841161,True
cnn1d,2,0.9,Mirai-udpplain,0.987941787941788,0.0,0.987941787941788,0.0030144583209302193,True
cnn1d,2,0.9,Mirai-greeth_flood,0.9647258529960957,0.020913257511458158,0.9438125954846376,0.015483301867355035,True
cnn1d,2,0.9,Mirai-greip_flood,0.9760440600081092,0.0,0.9760440600081092,0.01286645097872988,True
cnn1d,2,0.9,DDoS-UDP_Fragmentation,0.9889874476987448,0.30205857740585773,0.6869288702928871,0.001461089802842454,True
cnn1d,2,0.9,DDoS-ACK_Fragmentation,0.9753495217071376,0.0,0.9753495217071376,0.0004267613327376908,True
cnn1d,2,0.9,VulnerabilityScan,0.5956201939150786,0.00013373453694416582,0.5954864593781344,0.08585360693926365,True
cnn1d,2,0.9,DDoS-ICMP_Fragmentation,0.9684576316492917,0.0,0.9684576316492917,0.0009734754201886736,True
cnn1d,2,0.9,BenignTraffic,0.7194482482215023,0.9999332019638623,-0.28048495374235993,0.08575705286341911,False
cnn1d,2,0.95,Uploading_Attack,0.0,0.0,0.0,0.02854554864893348,False
cnn1d,2,0.95,Recon-PingSweep,0.0029411764705882353,0.0,0.0029411764705882353,0.0,False
cnn1d,2,0.95,Backdoor_Malware,0.0,0.0,0.0,0.03750541589535823,False
cnn1d,2,0.95,XSS,0.0034662045060658577,0.0,0.0034662045060658577,0.014908709301633669,False
cnn1d,2,0.95,SqlInjection,0.052096569250317665,0.0,0.052096569250317665,0.030357587108549838,False
cnn1d,2,0.95,CommandInjection,0.09147095179233622,0.0,0.09147095179233622,0.032744446919116224,False
cnn1d,2,0.95,BrowserHijacking,0.00805523590333717,0.0,0.00805523590333717,0.02777429715263441,False
cnn1d,2,0.95,DictionaryBruteForce,0.42551020408163265,0.0,0.42551020408163265,0.050344329023276055,True
cnn1d,2,0.95,DDoS-SlowLoris,0.933693796243597,0.0,0.933693796243597,0.03310488431469255,True
cnn1d,2,0.95,DDoS-HTTP_Flood,0.7865246584857606,0.0,0.7865246584857606,0.06283048765589343,True
cnn1d,2,0.95,DoS-HTTP_Flood,0.8672946003916814,0.0,0.8672946003916814,0.03985415067034641,True
cnn1d,2,0.95,Recon-PortScan,0.20470216831436405,0.00016615435739802275,0.20453601395696602,0.07985045010637541,True
cnn1d,2,0.95,Recon-OSScan,0.10473229706390329,0.005803108808290156,0.09892918825561313,0.10326414789120288,False
cnn1d,2,0.95,DDoS-ICMP_Flood,0.997904339250493,0.0,0.997904339250493,0.0012315082587516983,True
cnn1d,2,0.95,DDoS-RSTFINFlood,0.9991676080623105,0.0,0.9991676080623105,0.0010455514158798306,True
cnn1d,2,0.95,DDoS-TCP_Flood,0.41816169617893756,0.0,0.41816169617893756,0.23415091411258288,True
cnn1d,2,0.95,DDoS-SynonymousIP_Flood,0.7931953863096273,0.0,0.7931953863096273,0.235929254057588,True
cnn1d,2,0.95,DDoS-UDP_Flood,0.6774817598938757,0.0,0.6774817598938757,0.09047640950289787,True
cnn1d,2,0.95,DoS-TCP_Flood,0.7090781822097781,0.0,0.7090781822097781,0.2643813212009498,True
cnn1d,2,0.95,DDoS-PSHACK_Flood,0.9979291778836198,1.0,-0.002070822116380211,0.11038504026051069,False
cnn1d,2,0.95,DDoS-SYN_Flood,0.15248028491477997,0.0,0.15248028491477997,0.5238379149660953,False
cnn1d,2,0.95,Recon-HostDiscovery,0.6693959061407888,0.0,0.6693959061407888,0.05981364338037638,True
cnn1d,2,0.95,DoS-SYN_Flood,0.20711451508720125,0.0,0.20711451508720125,0.1338491875766533,True
cnn1d,2,0.95,DoS-UDP_Flood,0.7223865877712031,0.0,0.7223865877712031,0.013090549202921372,True
cnn1d,2,0.95,DNS_Spoofing,0.4980674294898779,7.653744594542881e-05,0.4979908920439325,0.09199911478240713,True
cnn1d,2,0.95,MITM-ArpSpoofing,0.12555939603420047,0.0,0.12555939603420047,0.07459414892841161,True
cnn1d,2,0.95,Mirai-udpplain,0.987941787941788,0.0,0.987941787941788,0.0030144583209302193,True
cnn1d,2,0.95,Mirai-greeth_flood,0.9647258529960957,0.0,0.9647258529960957,0.015483301867355035,True
cnn1d,2,0.95,Mirai-greip_flood,0.9760440600081092,0.0,0.9760440600081092,0.01286645097872988,True
cnn1d,2,0.95,DDoS-UDP_Fragmentation,0.9889874476987448,0.0,0.9889874476987448,0.001461089802842454,True
cnn1d,2,0.95,DDoS-ACK_Fragmentation,0.9753495217071376,0.0,0.9753495217071376,0.0004267613327376908,True
cnn1d,2,0.95,VulnerabilityScan,0.5956201939150786,0.0,0.5956201939150786,0.08585360693926365,True
cnn1d,2,0.95,DDoS-ICMP_Fragmentation,0.9684576316492917,0.0002338946805666934,0.968223736968725,0.0009734754201886736,True
cnn1d,2,0.95,BenignTraffic,0.7194482482215023,0.0,0.7194482482215023,0.08575705286341911,True
cnn1d,3,0.0,Uploading_Attack,0.0,0.0,0.0,0.02854554864893348,False
cnn1d,3,0.0,Recon-PingSweep,0.0029411764705882353,0.0,0.0029411764705882353,0.0,False
cnn1d,3,0.0,Backdoor_Malware,0.022774327122153208,0.0,0.022774327122153208,0.03750541589535823,False
cnn1d,3,0.0,XSS,0.01386481802426343,0.0,0.01386481802426343,0.014908709301633669,False
cnn1d,3,0.0,SqlInjection,0.05590851334180432,0.03176620076238882,0.0241423125794155,0.030357587108549838,False
cnn1d,3,0.0,CommandInjection,0.049443757725587144,0.0012360939431396785,0.048207663782447466,0.032744446919116224,False
cnn1d,3,0.0,BrowserHijacking,0.0034522439585730723,0.004602991944764097,-0.0011507479861910244,0.02777429715263441,False
cnn1d,3,0.0,DictionaryBruteForce,0.38979591836734695,0.40561224489795916,-0.015816326530612212,0.050344329023276055,False
cnn1d,3,0.0,DDoS-SlowLoris,0.9257256687535572,0.9291405805350028,-0.0034149117814455954,0.03310488431469255,False
cnn1d,3,0.0,DDoS-HTTP_Flood,0.8740449178050474,0.8608474183838851,0.013197499421162329,0.06283048765589343,False
cnn1d,3,0.0,DoS-HTTP_Flood,0.8369859181199292,0.8367061456681899,0.00027977245173926857,0.03985415067034641,False
cnn1d,3,0.0,Recon-PortScan,0.1693112901885852,0.20952064467890671,-0.04020935449032151,0.07985045010637541,False
cnn1d,3,0.0,Recon-OSScan,0.19488773747841107,0.08400690846286701,0.11088082901554405,0.10326414789120288,True
cnn1d,3,0.0,DDoS-ICMP_Flood,0.997904339250493,0.997965976331361,-6.163708086792674e-05,0.0012315082587516983,False
cnn1d,3,0.0,DDoS-RSTFINFlood,0.9992865211962662,0.9991081514953326,0.00017836970093354498,0.0010455514158798306,False
cnn1d,3,0.0,DDoS-TCP_Flood,0.40511416589002797,0.774289375582479,-0.36917520969245105,0.23415091411258288,False
cnn1d,3,0.0,DDoS-SynonymousIP_Flood,0.1766069669043065,0.6136324117544775,-0.437025444850171,0.235929254057588,False
cnn1d,3,0.0,DDoS-UDP_Flood,0.8059363254477117,0.6497346893654654,0.15620163608224624,0.09047640950289787,True
cnn1d,3,0.0,DoS-TCP_Flood,0.8012599612319621,0.34600473831574413,0.45525522291621795,0.2643813212009498,True
cnn1d,3,0.0,DDoS-PSHACK_Flood,0.9976185545661628,0.9980844895423483,-0.0004659349761855225,0.11038504026051069,False
cnn1d,3,0.0,DDoS-SYN_Flood,0.6776901551767998,0.28522004578987536,0.3924701093869244,0.5238379149660953,False
cnn1d,3,0.0,Recon-HostDiscovery,0.7236645032451323,0.7480279580629057,-0.024363454817773356,0.05981364338037638,False
cnn1d,3,0.0,DoS-SYN_Flood,0.15387099750853558,0.14768847467011165,0.006182522838423937,0.1338491875766533,False
cnn1d,3,0.0,DoS-UDP_Flood,0.5988434642280797,0.7407656446117985,-0.14192218038371884,0.013090549202921372,False
cnn1d,3,0.0,DNS_Spoofing,0.6002449198270253,0.5591825800773028,0.04106233974972251,0.09199911478240713,False
cnn1d,3,0.0,MITM-ArpSpoofing,0.1059486992905221,0.11253410951428051,-0.0065854102237584144,0.07459414892841161,False
cnn1d,3,0.0,Mirai-udpplain,0.9876299376299377,0.9864171864171865,0.0012127512127512174,0.0030144583209302193,False
cnn1d,3,0.0,Mirai-greeth_flood,0.9802410456628756,0.9804107961296894,-0.00016975046681377837,0.015483301867355035,False
cnn1d,3,0.0,Mirai-greip_flood,0.9828355183132855,0.9824300581159616,0.0004054601973239036,0.01286645097872988,False
cnn1d,3,0.0,DDoS-UDP_Fragmentation,0.9902928870292887,0.9898912133891213,0.00040167364016741036,0.001461089802842454,False
cnn1d,3,0.0,DDoS-ACK_Fragmentation,0.8565121412803532,0.966385711418824,-0.10987357013847077,0.0004267613327376908,False
cnn1d,3,0.0,VulnerabilityScan,0.6292544299565362,0.6671347375459713,-0.03788030758943506,0.08585360693926365,False
cnn1d,3,0.0,DDoS-ICMP_Fragmentation,0.9692595562683775,0.9696939321037156,-0.00043437583533811885,0.0009734754201886736,False
cnn1d,3,0.0,BenignTraffic,0.7305033232022978,0.7088941585117398,0.02160916469055807,0.08575705286341911,False
cnn1d,3,0.2,Uploading_Attack,0.0,0.0,0.0,0.02854554864893348,False
cnn1d,3,0.2,Recon-PingSweep,0.0029411764705882353,0.0,0.0029411764705882353,0.0,False
cnn1d,3,0.2,Backdoor_Malware,0.022774327122153208,0.0,0.022774327122153208,0.03750541589535823,False
cnn1d,3,0.2,XSS,0.01386481802426343,0.0,0.01386481802426343,0.014908709301633669,False
cnn1d,3,0.2,SqlInjection,0.05590851334180432,0.0,0.05590851334180432,0.030357587108549838,False
cnn1d,3,0.2,CommandInjection,0.049443757725587144,0.002472187886279357,0.04697156983930779,0.032744446919116224,False
cnn1d,3,0.2,BrowserHijacking,0.0034522439585730723,0.004602991944764097,-0.0011507479861910244,0.02777429715263441,False
cnn1d,3,0.2,DictionaryBruteForce,0.38979591836734695,0.4020408163265306,-0.012244897959183654,0.050344329023276055,False
cnn1d,3,0.2,DDoS-SlowLoris,0.9257256687535572,0.9311326124075128,-0.005406943653955554,0.03310488431469255,False
cnn1d,3,0.2,DDoS-HTTP_Flood,0.8740449178050474,0.8664042602454272,0.00764065755962029,0.06283048765589343,False
cnn1d,3,0.2,DoS-HTTP_Flood,0.8369859181199292,0.8165625291429637,0.020423388976965495,0.03985415067034641,False
cnn1d,3,0.2,Recon-PortScan,0.1693112901885852,0.1810251723851458,-0.011713882196560582,0.07985045010637541,False
cnn1d,3,0.2,Recon-OSScan,0.19488773747841107,0.10542314335060449,0.08946459412780658,0.10326414789120288,False
cnn1d,3,0.2,DDoS-ICMP_Flood,0.997904339250493,0.997904339250493,0.0,0.0012315082587516983,False
cnn1d,3,0.2,DDoS-RSTFINFlood,0.9992865211962662,0.9989297817943992,0.00035673940186697894,0.0010455514158798306,False
cnn1d,3,0.2,DDoS-TCP_Flood,0.40511416589002797,0.6948392357875116,-0.28972506989748364,0.23415091411258288,False
cnn1d,3,0.2,DDoS-SynonymousIP_Flood,0.1766069669043065,0.6415116211673332,-0.4649046542630267,0.235929254057588,False
cnn1d,3,0.2,DDoS-UDP_Flood,0.8059363254477117,0.6587441963298696,0.14719212911784207,0.09047640950289787,True
cnn1d,3,0.2,DoS-TCP_Flood,0.8012599612319621,0.4653241438724962,0.33593581735946587,0.2643813212009498,True
cnn1d,3,0.2,DDoS-PSHACK_Flood,0.9976185545661628,0.9983433423068958,-0.000724787740733035,0.11038504026051069,False
cnn1d,3,0.2,DDoS-SYN_Flood,0.6776901551767998,0.3388450775883999,0.3388450775883999,0.5238379149660953,False
cnn1d,3,0.2,Recon-HostDiscovery,0.7236645032451323,0.7509735396904643,-0.027309036445332002,0.05981364338037638,False
cnn1d,3,0.2,DoS-SYN_Flood,0.15387099750853558,0.1321398911137769,0.021731106394758698,0.1338491875766533,False
cnn1d,3,0.2,DoS-UDP_Flood,0.5988434642280797,0.7341760803299265,-0.13533261610184688,0.013090549202921372,False
cnn1d,3,0.2,DNS_Spoofing,0.6002449198270253,0.5488117561516972,0.05143316367532813,0.09199911478240713,False
cnn1d,3,0.2,MITM-ArpSpoofing,0.1059486992905221,0.11540840458431872,-0.009459705293796625,0.07459414892841161,False
cnn1d,3,0.2,Mirai-udpplain,0.9876299376299377,0.9868676368676369,0.0007623007623007716,0.0030144583209302193,False
cnn1d,3,0.2,Mirai-greeth_flood,0.9802410456628756,0.9807163469699541,-0.0004753013070785128,0.015483301867355035,False
cnn1d,3,0.2,Mirai-greip_flood,0.9828355183132855,0.9817542911204217,0.001081227192863854,0.01286645097872988,False
cnn1d,3,0.2,DDoS-UDP_Fragmentation,0.9902928870292887,0.9899581589958159,0.0003347280334728975,0.001461089802842454,False
cnn1d,3,0.2,DDoS-ACK_Fragmentation,0.8565121412803532,0.9655160880326443,-0.10900394675229108,0.0004267613327376908,False
cnn1d,3,0.2,VulnerabilityScan,0.6292544299565362,0.6759277833500501,-0.04667335339351386,0.08585360693926365,False
cnn1d,3,0.2,DDoS-ICMP_Fragmentation,0.9692595562683775,0.9704624431970061,-0.001202886928628688,0.0009734754201886736,False
cnn1d,3,0.2,BenignTraffic,0.7305033232022978,0.7084265722587756,0.02207675094352224,0.08575705286341911,False
cnn1d,3,0.5,Uploading_Attack,0.0,0.0,0.0,0.02854554864893348,False
cnn1d,3,0.5,Recon-PingSweep,0.0029411764705882353,0.0,0.0029411764705882353,0.0,False
cnn1d,3,0.5,Backdoor_Malware,0.022774327122153208,0.0,0.022774327122153208,0.03750541589535823,False
cnn1d,3,0.5,XSS,0.01386481802426343,0.0,0.01386481802426343,0.014908709301633669,False
cnn1d,3,0.5,SqlInjection,0.05590851334180432,0.0,0.05590851334180432,0.030357587108549838,False
cnn1d,3,0.5,CommandInjection,0.049443757725587144,0.0,0.049443757725587144,0.032744446919116224,False
cnn1d,3,0.5,BrowserHijacking,0.0034522439585730723,0.039125431530494824,-0.035673187571921755,0.02777429715263441,False
cnn1d,3,0.5,DictionaryBruteForce,0.38979591836734695,0.4153061224489796,-0.025510204081632626,0.050344329023276055,False
cnn1d,3,0.5,DDoS-SlowLoris,0.9257256687535572,0.9578827546955037,-0.03215708594194644,0.03310488431469255,False
cnn1d,3,0.5,DDoS-HTTP_Flood,0.8740449178050474,0.42208844639962956,0.4519564714054179,0.06283048765589343,True
cnn1d,3,0.5,DoS-HTTP_Flood,0.8369859181199292,0.6751841835307283,0.16180173458920089,0.03985415067034641,True
cnn1d,3,0.5,Recon-PortScan,0.1693112901885852,0.007393868904212013,0.1619174212843732,0.07985045010637541,True
cnn1d,3,0.5,Recon-OSScan,0.19488773747841107,0.012366148531951641,0.18252158894645942,0.10326414789120288,True
cnn1d,3,0.5,DDoS-ICMP_Flood,0.997904339250493,0.9978427021696252,6.163708086781572e-05,0.0012315082587516983,False
cnn1d,3,0.5,DDoS-RSTFINFlood,0.9992865211962662,0.9990486949283548,0.0002378262679113563,0.0010455514158798306,False
cnn1d,3,0.5,DDoS-TCP_Flood,0.40511416589002797,0.004310344827586207,0.4008038210624418,0.23415091411258288,True
cnn1d,3,0.5,DDoS-SynonymousIP_Flood,0.1766069669043065,0.000289804671651307,0.1763171622326552,0.235929254057588,False
cnn1d,3,0.5,DDoS-UDP_Flood,0.8059363254477117,0.002210921954455008,0.8037254034932566,0.09047640950289787,True
cnn1d,3,0.5,DoS-TCP_Flood,0.8012599612319621,0.9851389188024984,-0.1838789575705363,0.2643813212009498,False
cnn1d,3,0.5,DDoS-PSHACK_Flood,0.9976185545661628,0.9973079312487058,0.000310623317457015,0.11038504026051069,False
cnn1d,3,0.5,DDoS-SYN_Flood,0.6776901551767998,0.00035614347494276264,0.677334011701857,0.5238379149660953,True
