cell,family,precision,recall,f1,support
prune80_head_refit,benign,0.383410119542936,0.630940850339,0.47697318588092713,29941
prune80_head_refit,credential_attack,0.21868050407709413,0.45153061224489793,0.2946562343932079,1960
prune80_head_refit,ddos,0.876217233451395,0.889021485087431,0.8825729211139847,222061
prune80_head_refit,dos,0.6505281066137378,0.6261855698240921,0.6381247740105137,73277
prune80_head_refit,malware_botnet,0.9975068048217023,0.9846244157955341,0.991023747301443,88582
prune80_head_refit,reconnaissance,0.8054437869822485,0.7090321908532139,0.7541692060501967,76792
prune80_head_refit,spoofing_mitm,0.5534008086739293,0.40077588779468815,0.46488182162366815,53616
prune80_head_refit,web_application,0.021937550040032026,0.04503616042077581,0.02950360719285022,3042
prune80_head_refit,macro_average,0.5633906142753844,0.5921433965449541,0.5664881871958489,549271
