seed,cell,class,M0_test_recall,compressed_test_recall,recall_loss,material_and_beyond_band
0,gradual_global80,Recon-OSScan,0.11454231433506044,0.1179965457685665,-0.0034542314335060526,False
0,gradual_global80,DDoS-ICMP_Flood,0.997904339250493,0.997965976331361,-6.163708086792674e-05,False
0,gradual_global80,DDoS-RSTFINFlood,0.9991676080623105,0.9991081514953326,5.945656697792234e-05,False
0,gradual_global80,DDoS-TCP_Flood,0.6484739049394221,0.785239981360671,-0.13676607642124883,False
0,gradual_global80,DDoS-SynonymousIP_Flood,0.34167970787689095,0.6852141656523503,-0.3435344577754593,False
0,gradual_global80,DDoS-UDP_Flood,0.7421512270616847,0.5828543002432014,0.1592969268184833,True
0,gradual_global80,DoS-TCP_Flood,0.41158733577428386,0.313859573551583,0.09772776222270085,False
0,gradual_global80,DDoS-PSHACK_Flood,0.9983433423068958,0.9981362600952578,0.00020708221163801,False
0,gradual_global80,DDoS-SYN_Flood,0.5225642330195879,0.22147036377512083,0.301093869244467,False
0,gradual_global80,Recon-HostDiscovery,0.7047428856714928,0.709435846230654,-0.004692960559161241,False
0,gradual_global80,DoS-SYN_Flood,0.16439051397988372,0.14921103626464888,0.01517947771523484,False
0,gradual_global80,DoS-UDP_Flood,0.6823112784651246,0.7748789671866595,-0.09256768872153487,False
0,gradual_global80,DNS_Spoofing,0.612758792239103,0.5784317477325782,0.034327044506524795,False
0,gradual_global80,MITM-ArpSpoofing,0.12505002728761141,0.09739858104420593,0.027651446243405486,False
0,gradual_global80,Mirai-udpplain,0.9874220374220374,0.988911988911989,-0.0014899514899515687,False
0,gradual_global80,Mirai-greeth_flood,0.9728399253097946,0.9850959090137498,-0.012255983703955198,False
0,gradual_global80,Mirai-greip_flood,0.9839167455061495,0.9713474793891066,0.012569266117042899,False
0,gradual_global80,DDoS-UDP_Fragmentation,0.9898242677824268,0.9895564853556486,0.0002677824267782736,False
0,gradual_global80,DDoS-ACK_Fragmentation,0.9651481704461837,0.9638771824202288,0.0012709880259549333,False
0,gradual_global80,VulnerabilityScan,0.6740220661985958,0.6368104312938816,0.03721163490471424,False
0,gradual_global80,DDoS-ICMP_Fragmentation,0.9721331194867683,0.968090082865544,0.004043036621224294,False
0,gradual_global80,BenignTraffic,0.6791022343943088,0.778063524932367,-0.09896129053805813,False
1,gradual_perlayer80,Uploading_Attack,0.07446808510638298,0.0,0.07446808510638298,False
1,gradual_perlayer80,Recon-PingSweep,0.0029411764705882353,0.0,0.0029411764705882353,False
1,gradual_perlayer80,Backdoor_Malware,0.037267080745341616,0.0,0.037267080745341616,False
1,gradual_perlayer80,XSS,0.03119584055459272,0.0,0.03119584055459272,False
1,gradual_perlayer80,SqlInjection,0.06861499364675985,0.0,0.06861499364675985,False
1,gradual_perlayer80,CommandInjection,0.018541409147095178,0.0,0.018541409147095178,False
1,gradual_perlayer80,BrowserHijacking,0.01611047180667434,0.006904487917146145,0.009205983889528195,False
1,gradual_perlayer80,DictionaryBruteForce,0.4433673469387755,0.012244897959183673,0.43112244897959184,True
1,gradual_perlayer80,DDoS-SlowLoris,0.9558907228229937,0.4334092202618099,0.5224815025611838,True
1,gradual_perlayer80,DDoS-HTTP_Flood,0.8298217179902755,0.7902292197267886,0.039592498263486875,False
1,gradual_perlayer80,DoS-HTTP_Flood,0.8751282290403805,0.8682271752308123,0.006901053809568181,False
1,gradual_perlayer80,Recon-PortScan,0.20121292680900557,0.014953892165822049,0.18625903464318352,True
1,gradual_perlayer80,Recon-OSScan,0.1805181347150259,0.03426597582037996,0.14625215889464593,True
1,gradual_perlayer80,DDoS-ICMP_Flood,0.997904339250493,0.9959319526627219,0.001972386587771102,False
1,gradual_perlayer80,DDoS-RSTFINFlood,0.9991081514953326,0.9986919555264879,0.00041619596884467924,False
1,gradual_perlayer80,DDoS-TCP_Flood,0.5966915191053123,0.0032036346691519104,0.5934878844361604,True
1,gradual_perlayer80,DDoS-SynonymousIP_Flood,0.7046890395873181,5.79609343302614e-05,0.7046310786529878,True
1,gradual_perlayer80,DDoS-UDP_Flood,0.6878178200309529,0.7065001105460977,-0.018682290515144806,False
1,gradual_perlayer80,DoS-TCP_Flood,0.5335989661856558,0.9729162179625243,-0.4393172517768684,False
1,gradual_perlayer80,DDoS-PSHACK_Flood,0.9982915717539863,0.5988817560571547,0.39940981569683165,True
1,gradual_perlayer80,DDoS-SYN_Flood,0.19389468328669549,0.26100228949376747,-0.06710760620707198,False
1,gradual_perlayer80,Recon-HostDiscovery,0.7121817274088866,0.9719420868696954,-0.2597603594608088,False
1,gradual_perlayer80,DoS-SYN_Flood,0.19641044569530314,0.37021315862323523,-0.1738027129279321,False
1,gradual_perlayer80,DoS-UDP_Flood,0.7169625246548323,0.6454635108481263,0.07149901380670609,False
1,gradual_perlayer80,DNS_Spoofing,0.5719643335501894,0.6229000038268723,-0.05093567027668289,False
1,gradual_perlayer80,MITM-ArpSpoofing,0.08582863380025468,0.07422230307440422,0.011606330725850461,False
1,gradual_perlayer80,Mirai-udpplain,0.9916493416493416,0.9758835758835759,0.015765765765765716,False
1,gradual_perlayer80,Mirai-greeth_flood,0.9844848073332202,0.9601765404854863,0.024308266847733906,False
1,gradual_perlayer80,Mirai-greip_flood,0.9848966076496823,0.50067576699554,0.4842208406541424,True
1,gradual_perlayer80,DDoS-UDP_Fragmentation,0.990928870292887,0.9765355648535565,0.014393305439330484,False
1,gradual_perlayer80,DDoS-ACK_Fragmentation,0.8943407585791692,0.5667603184159475,0.32758044016322163,True
1,gradual_perlayer80,VulnerabilityScan,0.7219993313273153,0.20050150451354062,0.5214978268137747,True
1,gradual_perlayer80,DDoS-ICMP_Fragmentation,0.9700614808874632,0.13936781609195403,0.8306936647955092,True
1,gradual_perlayer80,BenignTraffic,0.7721184997161084,0.3167562873651515,0.45536221235095686,True
1,gradual_global80,Uploading_Attack,0.07446808510638298,0.005319148936170213,0.06914893617021277,False
1,gradual_global80,Recon-PingSweep,0.0029411764705882353,0.0,0.0029411764705882353,False
1,gradual_global80,Backdoor_Malware,0.037267080745341616,0.014492753623188406,0.022774327122153208,False
1,gradual_global80,XSS,0.03119584055459272,0.005199306759098787,0.025996533795493933,False
1,gradual_global80,SqlInjection,0.06861499364675985,0.04193138500635324,0.026683608640406614,False
1,gradual_global80,CommandInjection,0.018541409147095178,0.02843016069221261,-0.009888751545117432,False
1,gradual_global80,BrowserHijacking,0.01611047180667434,0.01380897583429229,0.0023014959723820505,False
1,gradual_global80,DictionaryBruteForce,0.4433673469387755,0.4204081632653061,0.022959183673469385,False
1,gradual_global80,DDoS-SlowLoris,0.9558907228229937,0.9527603870233352,0.00313033579965849,False
1,gradual_global80,DDoS-HTTP_Flood,0.8298217179902755,0.8353785598518175,-0.005556841861542039,False
1,gradual_global80,DoS-HTTP_Flood,0.8751282290403805,0.80919518791383,0.0659330411265504,False
1,gradual_global80,Recon-PortScan,0.20121292680900557,0.1482927639777353,0.05292016283127027,False
1,gradual_global80,Recon-OSScan,0.1805181347150259,0.07820379965457686,0.10231433506044904,False
1,gradual_global80,DDoS-ICMP_Flood,0.997904339250493,0.997904339250493,0.0,False
1,gradual_global80,DDoS-RSTFINFlood,0.9991081514953326,0.9991676080623105,-5.945656697792234e-05,False
1,gradual_global80,DDoS-TCP_Flood,0.5966915191053123,0.4275978564771668,0.16909366262814546,False
1,gradual_global80,DDoS-SynonymousIP_Flood,0.7046890395873181,0.8204949863791804,-0.11580594679186229,False
1,gradual_global80,DDoS-UDP_Flood,0.6878178200309529,0.6067322573513155,0.0810855626796374,False
1,gradual_global80,DoS-TCP_Flood,0.5335989661856558,0.6685332758992031,-0.13493430971354725,False
1,gradual_global80,DDoS-PSHACK_Flood,0.9982915717539863,0.9981880306481673,0.000103541105819005,False
1,gradual_global80,DDoS-SYN_Flood,0.19389468328669549,0.14072755024166878,0.05316713304502671,False
1,gradual_global80,Recon-HostDiscovery,0.7121817274088866,0.7125312031952072,-0.0003494757863206077,False
1,gradual_global80,DoS-SYN_Flood,0.19641044569530314,0.18893605241302944,0.0074743932822737,False
1,gradual_global80,DoS-UDP_Flood,0.7169625246548323,0.7642549757934374,-0.04729245113860503,False
1,gradual_global80,DNS_Spoofing,0.5719643335501894,0.595997091577054,-0.024032758026864665,False
1,gradual_global80,MITM-ArpSpoofing,0.08582863380025468,0.14768055302892485,-0.06185191922867017,False
1,gradual_global80,Mirai-udpplain,0.9916493416493416,0.983922383922384,0.0077269577269576395,False
1,gradual_global80,Mirai-greeth_flood,0.9844848073332202,0.9722967238159905,0.012188083517229664,False
1,gradual_global80,Mirai-greip_flood,0.9848966076496823,0.978747127990269,0.0061494796594133705,False
1,gradual_global80,DDoS-UDP_Fragmentation,0.990928870292887,0.9894560669456067,0.0014728033472802826,False
1,gradual_global80,DDoS-ACK_Fragmentation,0.8943407585791692,0.9727072044952839,-0.07836644591611475,False
1,gradual_global80,VulnerabilityScan,0.7219993313273153,0.6155132062855232,0.10648612504179211,True
1,gradual_global80,DDoS-ICMP_Fragmentation,0.9700614808874632,0.9678561881849773,0.002205292702485928,False
1,gradual_global80,BenignTraffic,0.7721184997161084,0.680605190207408,0.0915133095087004,False
2,gradual_perlayer80,Uploading_Attack,0.0,0.0,0.0,False
2,gradual_perlayer80,Recon-PingSweep,0.0029411764705882353,0.0,0.0029411764705882353,False
2,gradual_perlayer80,Backdoor_Malware,0.0,0.0,0.0,False
2,gradual_perlayer80,XSS,0.0034662045060658577,0.0,0.0034662045060658577,False
2,gradual_perlayer80,SqlInjection,0.052096569250317665,0.0,0.052096569250317665,False
2,gradual_perlayer80,CommandInjection,0.09147095179233622,0.0,0.09147095179233622,False
2,gradual_perlayer80,BrowserHijacking,0.00805523590333717,0.0,0.00805523590333717,False
2,gradual_perlayer80,DictionaryBruteForce,0.42551020408163265,0.0326530612244898,0.39285714285714285,True
2,gradual_perlayer80,DDoS-SlowLoris,0.933693796243597,0.6471257825839499,0.2865680136596471,True
2,gradual_perlayer80,DDoS-HTTP_Flood,0.7865246584857606,0.9736050011576753,-0.18708034267191476,False
2,gradual_perlayer80,DoS-HTTP_Flood,0.8672946003916814,0.1851161055674718,0.6821784948242096,True
2,gradual_perlayer80,Recon-PortScan,0.20470216831436405,0.1789482429176705,0.02575392539669355,False
2,gradual_perlayer80,Recon-OSScan,0.10473229706390329,0.6833160621761658,-0.5785837651122625,False
2,gradual_perlayer80,DDoS-ICMP_Flood,0.997904339250493,0.9977810650887574,0.00012327416173563144,False
2,gradual_perlayer80,DDoS-RSTFINFlood,0.9991676080623105,0.9980379332897319,0.0011296747725786371,False
2,gradual_perlayer80,DDoS-TCP_Flood,0.41816169617893756,0.8509436160298229,-0.4327819198508854,False
2,gradual_perlayer80,DDoS-SynonymousIP_Flood,0.7931953863096273,0.0023763983075407178,0.7908189880020865,True
2,gradual_perlayer80,DDoS-UDP_Flood,0.6774817598938757,0.09700420075171347,0.5804775591421623,True
2,gradual_perlayer80,DoS-TCP_Flood,0.7090781822097781,0.13611888864958002,0.5729592935601981,True
2,gradual_perlayer80,DDoS-PSHACK_Flood,0.9979291778836198,0.9743218057568854,0.02360737212673436,False
2,gradual_perlayer80,DDoS-SYN_Flood,0.15248028491477997,0.9472398880691936,-0.7947596031544136,False
2,gradual_perlayer80,Recon-HostDiscovery,0.6693959061407888,0.22825761357963056,0.4411382925611582,True
2,gradual_perlayer80,DoS-SYN_Flood,0.20711451508720125,0.09629048629694564,0.1108240287902556,False
2,gradual_perlayer80,DoS-UDP_Flood,0.7223865877712031,0.9895104895104895,-0.26712390173928635,False
2,gradual_perlayer80,DNS_Spoofing,0.4980674294898779,0.08702307603995255,0.4110443534499254,True
2,gradual_perlayer80,MITM-ArpSpoofing,0.12555939603420047,0.1479716208841186,-0.022412224849918144,False
2,gradual_perlayer80,Mirai-udpplain,0.987941787941788,0.9838184338184338,0.004123354123354184,False
2,gradual_perlayer80,Mirai-greeth_flood,0.9647258529960957,0.9612629434730946,0.003462909523001101,False
2,gradual_perlayer80,Mirai-greip_flood,0.9760440600081092,0.9191444789836465,0.056899581024462687,False
2,gradual_perlayer80,DDoS-UDP_Fragmentation,0.9889874476987448,0.9900585774058578,-0.0010711297071129833,False
2,gradual_perlayer80,DDoS-ACK_Fragmentation,0.9753495217071376,0.9589270185296676,0.01642250317747007,False
2,gradual_perlayer80,VulnerabilityScan,0.5956201939150786,0.1233032430625209,0.4723169508525577,True
2,gradual_perlayer80,DDoS-ICMP_Fragmentation,0.9684576316492917,0.9654170008019246,0.003040630847367054,False
2,gradual_perlayer80,BenignTraffic,0.7194482482215023,0.07802010620887746,0.6414281420126249,True
2,gradual_global80,Uploading_Attack,0.0,0.0,0.0,False
2,gradual_global80,Recon-PingSweep,0.0029411764705882353,0.0,0.0029411764705882353,False
2,gradual_global80,Backdoor_Malware,0.0,0.010351966873706004,-0.010351966873706004,False
2,gradual_global80,XSS,0.0034662045060658577,0.010398613518197574,-0.006932409012131716,False
2,gradual_global80,SqlInjection,0.052096569250317665,0.03430749682337993,0.017789072426937738,False
2,gradual_global80,CommandInjection,0.09147095179233622,0.0580964153275649,0.03337453646477132,False
2,gradual_global80,BrowserHijacking,0.00805523590333717,0.005753739930955121,0.0023014959723820488,False
2,gradual_global80,DictionaryBruteForce,0.42551020408163265,0.336734693877551,0.08877551020408164,False
2,gradual_global80,DDoS-SlowLoris,0.933693796243597,0.9237336368810473,0.009960159362549792,False
2,gradual_global80,DDoS-HTTP_Flood,0.7865246584857606,0.7786524658485761,0.007872192637184527,False
2,gradual_global80,DoS-HTTP_Flood,0.8672946003916814,0.8632845285834189,0.004010071808262516,False
2,gradual_global80,Recon-PortScan,0.20470216831436405,0.17030821633297333,0.034393951981390725,False
2,gradual_global80,Recon-OSScan,0.10473229706390329,0.1044559585492228,0.00027633851468049364,False
2,gradual_global80,DDoS-ICMP_Flood,0.997904339250493,0.9978427021696252,6.163708086781572e-05,False
2,gradual_global80,DDoS-RSTFINFlood,0.9991676080623105,0.9991676080623105,0.0,False
2,gradual_global80,DDoS-TCP_Flood,0.41816169617893756,0.6118942218080149,-0.19373252562907733,False
2,gradual_global80,DDoS-SynonymousIP_Flood,0.7931953863096273,0.6945458760795225,0.09864951023010482,False
2,gradual_global80,DDoS-UDP_Flood,0.6774817598938757,0.6392328100818041,0.03824894981207161,False
2,gradual_global80,DoS-TCP_Flood,0.7090781822097781,0.44814774930002155,0.2609304329097566,False
2,gradual_global80,DDoS-PSHACK_Flood,0.9979291778836198,0.9982915717539863,-0.0003623938703665175,False
2,gradual_global80,DDoS-SYN_Flood,0.15248028491477997,0.16667514627321292,-0.014194861358432953,False
2,gradual_global80,Recon-HostDiscovery,0.6693959061407888,0.7062406390414379,-0.036844732900649046,False
2,gradual_global80,DoS-SYN_Flood,0.20711451508720125,0.17698625080741903,0.030128264279782213,False
2,gradual_global80,DoS-UDP_Flood,0.7223865877712031,0.7446207638515331,-0.02223417608032996,False
2,gradual_global80,DNS_Spoofing,0.4980674294898779,0.581531514293368,-0.0834640848034901,False
2,gradual_global80,MITM-ArpSpoofing,0.12555939603420047,0.14182281244315081,-0.01626341640895035,False
2,gradual_global80,Mirai-udpplain,0.987941787941788,0.9881843381843382,-0.00024255024255015467,False
2,gradual_global80,Mirai-greeth_flood,0.9647258529960957,0.9737226277372263,-0.008996774741130587,False
2,gradual_global80,Mirai-greip_flood,0.9760440600081092,0.9738140289228274,0.0022300310852817473,False
2,gradual_global80,DDoS-UDP_Fragmentation,0.9889874476987448,0.9902259414225941,-0.001238493723849321,False
2,gradual_global80,DDoS-ACK_Fragmentation,0.9753495217071376,0.9715031105759583,0.003846411131179339,False
2,gradual_global80,VulnerabilityScan,0.5956201939150786,0.6727181544633901,-0.07709796054831153,False
2,gradual_global80,DDoS-ICMP_Fragmentation,0.9684576316492917,0.9714982624966586,-0.003040630847366943,False
2,gradual_global80,BenignTraffic,0.7194482482215023,0.6941317925252998,0.025316455696202556,False
3,gradual_perlayer80,Uploading_Attack,0.0,0.0,0.0,False
3,gradual_perlayer80,Recon-PingSweep,0.0029411764705882353,0.0,0.0029411764705882353,False
3,gradual_perlayer80,Backdoor_Malware,0.022774327122153208,0.0,0.022774327122153208,False
3,gradual_perlayer80,XSS,0.01386481802426343,0.0,0.01386481802426343,False
3,gradual_perlayer80,SqlInjection,0.05590851334180432,0.0012706480304955528,0.05463786531130877,False
3,gradual_perlayer80,CommandInjection,0.049443757725587144,0.019777503090234856,0.029666254635352288,False
3,gradual_perlayer80,BrowserHijacking,0.0034522439585730723,0.0034522439585730723,0.0,False
3,gradual_perlayer80,DictionaryBruteForce,0.38979591836734695,0.48214285714285715,-0.0923469387755102,False
3,gradual_perlayer80,DDoS-SlowLoris,0.9257256687535572,0.7706317586795675,0.15509391007398976,True
3,gradual_perlayer80,DDoS-HTTP_Flood,0.8740449178050474,0.7971752720537162,0.07686964575133126,False
3,gradual_perlayer80,DoS-HTTP_Flood,0.8369859181199292,0.0852373402965588,0.7517485778233703,True
3,gradual_perlayer80,Recon-PortScan,0.1693112901885852,0.08748026917005898,0.08183102101852623,False
3,gradual_perlayer80,Recon-OSScan,0.19488773747841107,0.12856649395509498,0.06632124352331609,False
3,gradual_perlayer80,DDoS-ICMP_Flood,0.997904339250493,0.9982741617357002,-0.00036982248520711636,False
3,gradual_perlayer80,DDoS-RSTFINFlood,0.9992865211962662,0.9971460847850645,0.0021404364112016516,False
3,gradual_perlayer80,DDoS-TCP_Flood,0.40511416589002797,0.9966216216216216,-0.5915074557315936,False
3,gradual_perlayer80,DDoS-SynonymousIP_Flood,0.1766069669043065,0.7355822175853475,-0.558975250681041,False
3,gradual_perlayer80,DDoS-UDP_Flood,0.8059363254477117,0.12248507627680742,0.6834512491709043,True
3,gradual_perlayer80,DoS-TCP_Flood,0.8012599612319621,0.0012922679302175318,0.7999676933017446,True
3,gradual_perlayer80,DDoS-PSHACK_Flood,0.9976185545661628,0.9986539656243528,-0.00103541105819005,False
3,gradual_perlayer80,DDoS-SYN_Flood,0.6776901551767998,0.2770287458661918,0.40066140931060795,False
3,gradual_perlayer80,Recon-HostDiscovery,0.7236645032451323,0.672790813779331,0.050873689465801286,False
3,gradual_perlayer80,DoS-SYN_Flood,0.15387099750853558,0.0239918796714958,0.1298791178370398,False
3,gradual_perlayer80,DoS-UDP_Flood,0.5988434642280797,0.98767258382643,-0.3888291195983503,False
3,gradual_perlayer80,DNS_Spoofing,0.6002449198270253,0.6094294133404768,-0.00918449351345152,False
3,gradual_perlayer80,MITM-ArpSpoofing,0.1059486992905221,0.07309441513552847,0.03285428415499363,False
3,gradual_perlayer80,Mirai-udpplain,0.9876299376299377,0.9973319473319473,-0.009702009702009629,False
3,gradual_perlayer80,Mirai-greeth_flood,0.9802410456628756,0.9816329994907486,-0.0013919538278729382,False
3,gradual_perlayer80,Mirai-greip_flood,0.9828355183132855,0.031693472090823085,0.9511420462224625,True
3,gradual_perlayer80,DDoS-UDP_Fragmentation,0.9902928870292887,0.9408870292887029,0.04940585774058581,False
3,gradual_perlayer80,DDoS-ACK_Fragmentation,0.8565121412803532,0.7175730818114924,0.13893905946886087,True
3,gradual_perlayer80,VulnerabilityScan,0.6292544299565362,0.26639919759277836,0.3628552323637579,True
3,gradual_perlayer80,DDoS-ICMP_Fragmentation,0.9692595562683775,0.9555600106923282,0.013699545576049244,False
3,gradual_perlayer80,BenignTraffic,0.7305033232022978,0.44130122574396313,0.2892020974583347,True
3,gradual_global80,Uploading_Attack,0.0,0.005319148936170213,-0.005319148936170213,False
3,gradual_global80,Recon-PingSweep,0.0029411764705882353,0.0,0.0029411764705882353,False
3,gradual_global80,Backdoor_Malware,0.022774327122153208,0.012422360248447204,0.010351966873706004,False
3,gradual_global80,XSS,0.01386481802426343,0.0034662045060658577,0.010398613518197573,False
3,gradual_global80,SqlInjection,0.05590851334180432,0.048284625158831,0.007623888182973319,False
3,gradual_global80,CommandInjection,0.049443757725587144,0.024721878862793572,0.024721878862793572,False
3,gradual_global80,BrowserHijacking,0.0034522439585730723,0.010356731875719217,-0.006904487917146145,False
3,gradual_global80,DictionaryBruteForce,0.38979591836734695,0.3739795918367347,0.015816326530612268,False
3,gradual_global80,DDoS-SlowLoris,0.9257256687535572,0.9206033010813888,0.005122367672168449,False
3,gradual_global80,DDoS-HTTP_Flood,0.8740449178050474,0.8291271127575828,0.044917805047464676,False
3,gradual_global80,DoS-HTTP_Flood,0.8369859181199292,0.8532127203208058,-0.016226802200876578,False
3,gradual_global80,Recon-PortScan,0.1693112901885852,0.2103514164658968,-0.0410401262773116,False
3,gradual_global80,Recon-OSScan,0.19488773747841107,0.12407599309153713,0.07081174438687393,False
3,gradual_global80,DDoS-ICMP_Flood,0.997904339250493,0.9981508875739645,-0.0002465483234714849,False
3,gradual_global80,DDoS-RSTFINFlood,0.9992865211962662,0.9991081514953326,0.00017836970093354498,False
3,gradual_global80,DDoS-TCP_Flood,0.40511416589002797,0.5465400745573159,-0.14142590866728794,False
3,gradual_global80,DDoS-SynonymousIP_Flood,0.1766069669043065,0.7862980351243262,-0.6096910682200196,False
3,gradual_global80,DDoS-UDP_Flood,0.8059363254477117,0.7359053725403494,0.07003095290736228,False
3,gradual_global80,DoS-TCP_Flood,0.8012599612319621,0.4713008830497523,0.32995907818220976,True
3,gradual_global80,DDoS-PSHACK_Flood,0.9976185545661628,0.9978774073307103,-0.0002588527645475125,False
3,gradual_global80,DDoS-SYN_Flood,0.6776901551767998,0.23245993385906893,0.4452302213177308,False
3,gradual_global80,Recon-HostDiscovery,0.7236645032451323,0.7523714428357464,-0.0287069395906141,False
3,gradual_global80,DoS-SYN_Flood,0.15387099750853558,0.12992525606717725,0.02394574144135833,False
3,gradual_global80,DoS-UDP_Flood,0.5988434642280797,0.6878698224852071,-0.08902635825712746,False
3,gradual_global80,DNS_Spoofing,0.6002449198270253,0.5243580421721327,0.07588687765489266,False
3,gradual_global80,MITM-ArpSpoofing,0.1059486992905221,0.10216481717300345,0.00378388211751865,False
3,gradual_global80,Mirai-udpplain,0.9876299376299377,0.9872487872487873,0.0003811503811503858,False
3,gradual_global80,Mirai-greeth_flood,0.9802410456628756,0.9842471566796809,-0.004006111016805258,False
3,gradual_global80,Mirai-greip_flood,0.9828355183132855,0.9788147046898229,0.004020813623462627,False
3,gradual_global80,DDoS-UDP_Fragmentation,0.9902928870292887,0.9902928870292887,0.0,False
3,gradual_global80,DDoS-ACK_Fragmentation,0.8565121412803532,0.9108970499698976,-0.054384908689544376,False
3,gradual_global80,VulnerabilityScan,0.6292544299565362,0.6643263122701437,-0.03507188231360747,False
3,gradual_global80,DDoS-ICMP_Fragmentation,0.9692595562683775,0.9697941726811014,-0.0005346164127238984,False
3,gradual_global80,BenignTraffic,0.7305033232022978,0.7286329781904411,0.0018703450118566778,False
4,gradual_perlayer80,Uploading_Attack,0.0,0.0,0.0,False
4,gradual_perlayer80,Recon-PingSweep,0.0,0.0,0.0,False
4,gradual_perlayer80,Backdoor_Malware,0.006211180124223602,0.0,0.006211180124223602,False
4,gradual_perlayer80,XSS,0.0034662045060658577,0.0,0.0034662045060658577,False
