seed,cell,class,M0_test_recall,compressed_test_recall,recall_loss,validation_tier,validation_2sd_band,crosses_validation_band,practically_material,material_and_beyond_band
0,prune50,Uploading_Attack,0.010638297872340425,0.07446808510638298,-0.06382978723404255,floored,0.09674419186714601,False,False,False
0,prune50,Recon-PingSweep,0.008823529411764706,0.0029411764705882353,0.0058823529411764705,floored,0.016371017021252633,False,False,False
0,prune50,Backdoor_Malware,0.041407867494824016,0.022774327122153208,0.018633540372670808,floored,0.03932068959496144,False,False,False
0,prune50,XSS,0.02772963604852686,0.019064124783362217,0.008665511265164644,floored,0.049652699007195794,False,False,False
0,prune50,SqlInjection,0.06480304955527319,0.07496823379923762,-0.010165184243964426,floored,0.013519121807644608,False,False,False
0,prune50,CommandInjection,0.08034610630407911,0.05686032138442522,0.02348578491965389,floored,0.007943963631624362,True,False,False
0,prune50,BrowserHijacking,0.02991944764096663,0.023014959723820484,0.006904487917146145,measurable,0.0891559187390614,False,False,False
0,prune50,DictionaryBruteForce,0.44642857142857145,0.4596938775510204,-0.013265306122448972,measurable,0.028148774524572612,False,False,False
0,prune50,DDoS-SlowLoris,0.9621513944223108,0.9766647694934547,-0.014513375071143919,robust,0.006989223190897589,False,False,False
0,prune50,DDoS-HTTP_Flood,0.8721926371845334,0.8877054873813383,-0.015512850196804817,measurable,0.027381581044030656,False,False,False
0,prune50,DoS-HTTP_Flood,0.912431222605614,0.8913550312412571,0.0210761913643569,robust,0.01435474738652548,True,False,False
0,prune50,Recon-PortScan,0.2125114231120711,0.2607792639361967,-0.04826784082412561,measurable,0.05109899294291256,False,False,False
0,prune50,Recon-OSScan,0.16041450777202074,0.13609671848013816,0.02431778929188258,measurable,0.05886688196312117,False,False,False
0,prune50,DDoS-ICMP_Flood,0.9984590729783037,0.9983974358974359,6.163708086781572e-05,robust,0.000296883495532364,False,False,False
0,prune50,DDoS-RSTFINFlood,0.9992270646292883,0.9992270646292883,0.0,robust,0.0021099541078574272,False,False,False
0,prune50,DDoS-TCP_Flood,0.6638513513513513,0.6975186393289842,-0.033667287977632854,unstable_confusable,0.2660347929470491,False,False,False
0,prune50,DDoS-SynonymousIP_Flood,0.6469599489943778,0.7564481539442416,-0.10948820494986378,unstable_confusable,0.2681113289894966,False,False,False
0,prune50,DDoS-UDP_Flood,0.4846893654653991,0.6391222639840813,-0.15443289851868225,unstable_confusable,0.2270843273747819,False,False,False
0,prune50,DoS-TCP_Flood,0.5556213654964463,0.5620288606504416,-0.006407495153995302,unstable_confusable,0.2992191132796688,False,False,False
0,prune50,DDoS-PSHACK_Flood,0.9982398012010768,0.6894802236487886,0.3087595775522882,unstable_confusable,0.3315952648451985,False,True,False
0,prune50,DDoS-SYN_Flood,0.2689900788603409,0.19944034596794707,0.0695497328923938,unstable_confusable,0.23226575393748605,False,False,False
0,prune50,Recon-HostDiscovery,0.7954068896655018,0.7443834248627059,0.05102346480279585,measurable,0.02793508791393297,True,False,False
0,prune50,DoS-SYN_Flood,0.1754636892128818,0.15926917043462213,0.01619451877825967,unstable_confusable,0.42836492880508953,False,False,False
0,prune50,DoS-UDP_Flood,0.826474807244038,0.7511655011655012,0.07530930607853681,robust,0.03119553754971207,True,False,False
0,prune50,DNS_Spoofing,0.611955149056676,0.670506295204929,-0.058551146148252964,measurable,0.09025057611540381,False,False,False
0,prune50,MITM-ArpSpoofing,0.14742586865563034,0.14702565035473894,0.00040021830089140287,measurable,0.021913091854199186,False,False,False
0,prune50,Mirai-udpplain,0.9937629937629938,0.9936936936936936,6.930006930017107e-05,robust,0.0027153836479427403,False,False,False
0,prune50,Mirai-greeth_flood,0.9903242233916143,0.9931420811407231,-0.0028178577491088097,robust,0.002700095443870718,False,False,False
0,prune50,Mirai-greip_flood,0.9901675902148939,0.989289093120692,0.0008784970942018466,robust,0.0076812446055437725,False,False,False
0,prune50,DDoS-UDP_Fragmentation,0.9919330543933055,0.9918661087866109,6.69456066946239e-05,robust,0.0020793747129827997,False,False,False
0,prune50,DDoS-ACK_Fragmentation,0.9718041340557897,0.9450130443507927,0.026791089704996995,robust,0.007548726512942273,True,False,False
0,prune50,VulnerabilityScan,0.7258441992644601,0.7110999665663658,0.014744232698094328,measurable,0.03036954246329955,False,False,False
0,prune50,DDoS-ICMP_Fragmentation,0.9735030740443732,0.9731689387864207,0.00033413525795245036,robust,0.002038279849045536,False,False,False
0,prune50,BenignTraffic,0.7926922948465315,0.8086904245015196,-0.015998129654988147,measurable,0.01664352485655987,False,False,False
0,prune80,Uploading_Attack,0.010638297872340425,0.09574468085106383,-0.0851063829787234,floored,0.09674419186714601,False,False,False
0,prune80,Recon-PingSweep,0.008823529411764706,0.0,0.008823529411764706,floored,0.016371017021252633,False,False,False
0,prune80,Backdoor_Malware,0.041407867494824016,0.004140786749482402,0.037267080745341616,floored,0.03932068959496144,False,False,False
0,prune80,XSS,0.02772963604852686,0.019064124783362217,0.008665511265164644,floored,0.049652699007195794,False,False,False
0,prune80,SqlInjection,0.06480304955527319,0.08132147395171538,-0.01651842439644219,floored,0.013519121807644608,False,False,False
0,prune80,CommandInjection,0.08034610630407911,0.034610630407911,0.04573547589616811,floored,0.007943963631624362,True,False,False
0,prune80,BrowserHijacking,0.02991944764096663,0.01611047180667434,0.01380897583429229,measurable,0.0891559187390614,False,False,False
0,prune80,DictionaryBruteForce,0.44642857142857145,0.46530612244897956,-0.018877551020408112,measurable,0.028148774524572612,False,False,False
0,prune80,DDoS-SlowLoris,0.9621513944223108,0.9706886738759248,-0.008537279453614044,robust,0.006989223190897589,False,False,False
0,prune80,DDoS-HTTP_Flood,0.8721926371845334,0.8835378559851818,-0.011345218800648316,measurable,0.027381581044030656,False,False,False
0,prune80,DoS-HTTP_Flood,0.912431222605614,0.8811899654947309,0.031241257110883103,robust,0.01435474738652548,True,False,False
0,prune80,Recon-PortScan,0.2125114231120711,0.24931461327573315,-0.03680319016366204,measurable,0.05109899294291256,False,False,False
0,prune80,Recon-OSScan,0.16041450777202074,0.1166839378238342,0.04373056994818654,measurable,0.05886688196312117,False,False,False
0,prune80,DDoS-ICMP_Flood,0.9984590729783037,0.9982741617357002,0.00018491124260355818,robust,0.000296883495532364,False,False,False
0,prune80,DDoS-RSTFINFlood,0.9992270646292883,0.9992270646292883,0.0,robust,0.0021099541078574272,False,False,False
0,prune80,DDoS-TCP_Flood,0.6638513513513513,0.3982991612301957,0.2655521901211556,unstable_confusable,0.2660347929470491,False,True,False
0,prune80,DDoS-SynonymousIP_Flood,0.6469599489943778,0.7408566626094013,-0.0938967136150235,unstable_confusable,0.2681113289894966,False,False,False
0,prune80,DDoS-UDP_Flood,0.4846893654653991,0.6068428034490383,-0.1221534379836392,unstable_confusable,0.2270843273747819,False,False,False
0,prune80,DoS-TCP_Flood,0.5556213654964463,0.8033598966185655,-0.2477385311221193,unstable_confusable,0.2992191132796688,False,False,False
0,prune80,DDoS-PSHACK_Flood,0.9982398012010768,0.6894284530958791,0.3088113481051977,unstable_confusable,0.3315952648451985,False,True,False
0,prune80,DDoS-SYN_Flood,0.2689900788603409,0.19979648944288986,0.06919358941745102,unstable_confusable,0.23226575393748605,False,False,False
0,prune80,Recon-HostDiscovery,0.7954068896655018,0.7144782825761358,0.080928607089366,measurable,0.02793508791393297,True,False,False
0,prune80,DoS-SYN_Flood,0.1754636892128818,0.17407954230875702,0.0013841469041247778,unstable_confusable,0.42836492880508953,False,False,False
0,prune80,DoS-UDP_Flood,0.826474807244038,0.7713376367222521,0.055137170521785905,robust,0.03119553754971207,True,False,False
0,prune80,DNS_Spoofing,0.611955149056676,0.6737591366576098,-0.06180398760093375,measurable,0.09025057611540381,False,False,False
0,prune80,MITM-ArpSpoofing,0.14742586865563034,0.14746225213752956,-3.638348189921592e-05,measurable,0.021913091854199186,False,False,False
0,prune80,Mirai-udpplain,0.9937629937629938,0.9934164934164934,0.0003465003465004113,robust,0.0027153836479427403,False,False,False
