seed,T,K,F,class,recall_loss,material_and_beyond_band
1,96,8,12,DDoS-RSTFINFlood,0.9992270646292883,True
1,96,8,12,DDoS-TCP_Flood,0.03384203168685923,False
1,96,8,12,DDoS-SynonymousIP_Flood,0.23080044050310092,False
1,96,8,12,DDoS-UDP_Flood,0.6108777360159187,True
1,96,8,12,DoS-TCP_Flood,0.2640534137411157,False
1,96,8,12,DDoS-PSHACK_Flood,0.6892213708842411,True
1,96,8,12,DDoS-SYN_Flood,0.269854998728059,True
1,96,8,12,Recon-HostDiscovery,0.7578632051922117,True
1,96,8,12,DoS-SYN_Flood,-0.6273876534096152,False
1,96,8,12,DoS-UDP_Flood,0.7672135556750941,True
1,96,8,12,DNS_Spoofing,0.638207493015958,True
1,96,8,12,MITM-ArpSpoofing,0.13840276514462435,True
1,96,8,12,Mirai-udpplain,0.5675329175329176,True
1,96,8,12,Mirai-greeth_flood,0.9879477168562214,True
1,96,8,12,Mirai-greip_flood,0.989322881470469,True
1,96,8,12,DDoS-UDP_Fragmentation,0.9917991631799163,True
1,96,8,12,DDoS-ACK_Fragmentation,0.9459830088969162,True
1,96,8,12,VulnerabilityScan,0.6778335005015045,True
1,96,8,12,DDoS-ICMP_Fragmentation,0.9733694199411922,True
1,96,8,12,BenignTraffic,0.5668147356467721,True
1,96,3,32,Uploading_Attack,0.02127659574468085,False
1,96,3,32,Recon-PingSweep,0.011764705882352941,False
1,96,3,32,Backdoor_Malware,0.057971014492753624,False
1,96,3,32,XSS,0.008665511265164644,False
1,96,3,32,SqlInjection,0.07750952986022872,False
1,96,3,32,CommandInjection,0.06427688504326329,False
1,96,3,32,BrowserHijacking,0.019562715765247412,False
1,96,3,32,DictionaryBruteForce,0.49387755102040815,True
1,96,3,32,DDoS-SlowLoris,0.972965281730222,True
1,96,3,32,DDoS-HTTP_Flood,0.861542023616578,True
1,96,3,32,DoS-HTTP_Flood,0.8996549473095216,True
1,96,3,32,Recon-PortScan,0.26161003572318686,True
1,96,3,32,Recon-OSScan,0.11530224525043178,True
1,96,3,32,DDoS-ICMP_Flood,0.9982741617357002,True
1,96,3,32,DDoS-RSTFINFlood,0.9992270646292883,True
1,96,3,32,DDoS-TCP_Flood,0.33049860205032616,True
1,96,3,32,DDoS-SynonymousIP_Flood,0.23080044050310092,False
1,96,3,32,DDoS-UDP_Flood,0.6108777360159187,True
1,96,3,32,DoS-TCP_Flood,0.8574197716993324,True
1,96,3,32,DDoS-PSHACK_Flood,0.6892213708842411,True
1,96,3,32,DDoS-SYN_Flood,0.269854998728059,True
1,96,3,32,Recon-HostDiscovery,0.7578632051922117,True
1,96,3,32,DoS-SYN_Flood,0.36366152994371137,False
1,96,3,32,DoS-UDP_Flood,0.7672135556750941,True
1,96,3,32,DNS_Spoofing,0.638207493015958,True
1,96,3,32,MITM-ArpSpoofing,0.15568491904675277,True
1,96,3,32,Mirai-udpplain,0.9948371448371448,True
1,96,3,32,Mirai-greeth_flood,0.9879477168562214,True
1,96,3,32,Mirai-greip_flood,0.989322881470469,True
1,96,3,32,DDoS-UDP_Fragmentation,0.9917991631799163,True
1,96,3,32,DDoS-ACK_Fragmentation,0.9459830088969162,True
1,96,3,32,VulnerabilityScan,-0.3181210297559345,False
1,96,3,32,DDoS-ICMP_Fragmentation,0.973336006415397,True
1,96,3,32,BenignTraffic,0.7982031328278949,True
1,192,192,1,Uploading_Attack,0.02127659574468085,False
1,192,192,1,Recon-PingSweep,0.011764705882352941,False
1,192,192,1,Backdoor_Malware,0.057971014492753624,False
1,192,192,1,XSS,0.008665511265164644,False
1,192,192,1,SqlInjection,0.07750952986022872,False
1,192,192,1,CommandInjection,0.06427688504326329,False
1,192,192,1,BrowserHijacking,0.019562715765247412,False
1,192,192,1,DictionaryBruteForce,0.49387755102040815,True
1,192,192,1,DDoS-SlowLoris,0.972965281730222,True
1,192,192,1,DDoS-HTTP_Flood,0.861542023616578,True
1,192,192,1,DoS-HTTP_Flood,0.8996549473095216,True
1,192,192,1,Recon-PortScan,0.26161003572318686,True
1,192,192,1,Recon-OSScan,0.11143350604490501,True
1,192,192,1,DDoS-ICMP_Flood,0.8624876725838264,True
1,192,192,1,DDoS-RSTFINFlood,0.6823235626374933,True
1,192,192,1,DDoS-TCP_Flood,0.32560577819198505,True
1,192,192,1,DDoS-SynonymousIP_Flood,0.2256998782820379,False
1,192,192,1,DDoS-UDP_Flood,0.6108777360159187,True
1,192,192,1,DoS-TCP_Flood,0.8331897480077537,True
1,192,192,1,DDoS-PSHACK_Flood,0.6892213708842411,True
1,192,192,1,DDoS-SYN_Flood,0.269854998728059,True
1,192,192,1,Recon-HostDiscovery,0.7578632051922117,True
1,192,192,1,DoS-SYN_Flood,0.24374826981636985,False
1,192,192,1,DoS-UDP_Flood,0.31414739107046796,True
1,192,192,1,DNS_Spoofing,0.638207493015958,True
1,192,192,1,MITM-ArpSpoofing,0.043587411315262864,False
1,192,192,1,Mirai-udpplain,0.9251212751212751,True
1,192,192,1,Mirai-greeth_flood,0.4550331013410287,True
1,192,192,1,Mirai-greip_flood,0.989322881470469,True
1,192,192,1,DDoS-UDP_Fragmentation,0.8054225941422595,True
1,192,192,1,DDoS-ACK_Fragmentation,0.48575155528797914,True
1,192,192,1,VulnerabilityScan,-0.16646606486125048,False
1,192,192,1,DDoS-ICMP_Fragmentation,0.9733694199411922,True
1,192,192,1,BenignTraffic,0.7531812564710598,True
1,192,64,3,Uploading_Attack,0.02127659574468085,False
1,192,64,3,Recon-PingSweep,0.011764705882352941,False
1,192,64,3,Backdoor_Malware,0.057971014492753624,False
1,192,64,3,XSS,0.008665511265164644,False
1,192,64,3,SqlInjection,0.07750952986022872,False
1,192,64,3,CommandInjection,0.06427688504326329,False
1,192,64,3,BrowserHijacking,0.019562715765247412,False
1,192,64,3,DictionaryBruteForce,0.49387755102040815,True
1,192,64,3,DDoS-SlowLoris,0.9425156516789983,True
1,192,64,3,DDoS-HTTP_Flood,0.6691363741606854,True
1,192,64,3,DoS-HTTP_Flood,0.6425440641611488,True
1,192,64,3,Recon-PortScan,0.2007144637368115,True
1,192,64,3,Recon-OSScan,0.09139896373056995,False
1,192,64,3,DDoS-ICMP_Flood,0.8817184418145956,True
1,192,64,3,DDoS-RSTFINFlood,0.0,False
1,192,64,3,DDoS-TCP_Flood,0.304287045666356,True
1,192,64,3,DDoS-SynonymousIP_Flood,0.07378426940242278,False
1,192,64,3,DDoS-UDP_Flood,0.6108777360159187,True
1,192,64,3,DoS-TCP_Flood,0.8574197716993324,True
1,192,64,3,DDoS-PSHACK_Flood,0.6682542969558916,True
1,192,64,3,DDoS-SYN_Flood,0.2698041210887815,True
1,192,64,3,Recon-HostDiscovery,0.36645032451323023,True
1,192,64,3,DoS-SYN_Flood,0.2343360708683215,False
1,192,64,3,DoS-UDP_Flood,0.05697507620584541,False
1,192,64,3,DNS_Spoofing,0.638207493015958,True
1,192,64,3,MITM-ArpSpoofing,-0.25988721120611247,False
1,192,64,3,Mirai-udpplain,0.3167013167013166,True
1,192,64,3,Mirai-greeth_flood,0.9879477168562214,True
1,192,64,3,Mirai-greip_flood,0.955838626841465,True
1,192,64,3,DDoS-UDP_Fragmentation,0.8887698744769875,True
1,192,64,3,DDoS-ACK_Fragmentation,0.7920931165964279,True
1,192,64,3,VulnerabilityScan,0.3613841524573721,True
1,192,64,3,DDoS-ICMP_Fragmentation,0.8106789628441593,True
1,192,64,3,BenignTraffic,0.7982031328278949,True
1,192,24,8,Uploading_Attack,0.02127659574468085,False
1,192,24,8,Recon-PingSweep,0.011764705882352941,False
1,192,24,8,Backdoor_Malware,0.057971014492753624,False
1,192,24,8,XSS,0.008665511265164644,False
1,192,24,8,SqlInjection,0.07750952986022872,False
1,192,24,8,CommandInjection,0.06427688504326329,False
1,192,24,8,BrowserHijacking,0.019562715765247412,False
1,192,24,8,DictionaryBruteForce,0.49387755102040815,True
1,192,24,8,DDoS-SlowLoris,0.6647694934547524,True
1,192,24,8,DDoS-HTTP_Flood,0.1535077564250984,True
1,192,24,8,DoS-HTTP_Flood,0.1648792315583325,True
1,192,24,8,Recon-PortScan,0.25911772036221653,True
1,192,24,8,Recon-OSScan,0.0720552677029361,False
1,192,24,8,DDoS-ICMP_Flood,0.003143491124260267,False
1,192,24,8,DDoS-RSTFINFlood,0.00017836970093354498,False
1,192,24,8,DDoS-TCP_Flood,0.20678005591798693,False
1,192,24,8,DDoS-SynonymousIP_Flood,0.23080044050310092,False
1,192,24,8,DDoS-UDP_Flood,0.0204510280787088,False
1,192,24,8,DoS-TCP_Flood,-0.06563644195563212,False
1,192,24,8,DDoS-PSHACK_Flood,-0.30896665976392623,False
1,192,24,8,DDoS-SYN_Flood,-0.09183413889595521,False
1,192,24,8,Recon-HostDiscovery,0.14792810783824273,True
1,192,24,8,DoS-SYN_Flood,-0.3219525698994187,False
1,192,24,8,DoS-UDP_Flood,0.17827685135377436,True
1,192,24,8,DNS_Spoofing,0.32126592935593734,True
1,192,24,8,MITM-ArpSpoofing,-0.04369656176096051,False
1,192,24,8,Mirai-udpplain,0.035516285516285495,False
1,192,24,8,Mirai-greeth_flood,0.9863520624681719,True
1,192,24,8,Mirai-greip_flood,0.05639275577780778,False
1,192,24,8,DDoS-UDP_Fragmentation,0.02497071129707118,False
1,192,24,8,DDoS-ACK_Fragmentation,-0.025453207572412873,False
1,192,24,8,VulnerabilityScan,0.43045804078903377,True
1,192,24,8,DDoS-ICMP_Fragmentation,0.010792568831863192,False
1,192,24,8,BenignTraffic,0.49544103403359946,True
1,192,16,12,Uploading_Attack,0.02127659574468085,False
1,192,16,12,Recon-PingSweep,0.011764705882352941,False
1,192,16,12,Backdoor_Malware,0.057971014492753624,False
1,192,16,12,XSS,0.008665511265164644,False
1,192,16,12,SqlInjection,0.07750952986022872,False
1,192,16,12,CommandInjection,0.06427688504326329,False
1,192,16,12,BrowserHijacking,0.019562715765247412,False
1,192,16,12,DictionaryBruteForce,0.1010204081632653,True
1,192,16,12,DDoS-SlowLoris,0.9103585657370519,True
1,192,16,12,DDoS-HTTP_Flood,0.8520490854364436,True
1,192,16,12,DoS-HTTP_Flood,0.7563181945351114,True
1,192,16,12,Recon-PortScan,0.2611946498296918,True
1,192,16,12,Recon-OSScan,0.11426597582037996,True
1,192,16,12,DDoS-ICMP_Flood,0.9982741617357002,True
1,192,16,12,DDoS-RSTFINFlood,0.9992270646292883,True
1,192,16,12,DDoS-TCP_Flood,-0.025337837837837884,False
1,192,16,12,DDoS-SynonymousIP_Flood,-0.7398713267257868,False
1,192,16,12,DDoS-UDP_Flood,0.6108777360159187,True
1,192,16,12,DoS-TCP_Flood,0.5534675856127504,True
1,192,16,12,DDoS-PSHACK_Flood,-0.30953613584593076,False
1,192,16,12,DDoS-SYN_Flood,0.11956245230221318,False
1,192,16,12,Recon-HostDiscovery,0.3761357963055417,True
1,192,16,12,DoS-SYN_Flood,0.28591861216203746,False
1,192,16,12,DoS-UDP_Flood,-0.1904697866236328,False
1,192,16,12,DNS_Spoofing,-0.03631701810110599,False
1,192,16,12,MITM-ArpSpoofing,0.1500090958704748,True
1,192,16,12,Mirai-udpplain,0.9948371448371448,True
1,192,16,12,Mirai-greeth_flood,0.9879477168562214,True
1,192,16,12,Mirai-greip_flood,0.014292471955669739,False
1,192,16,12,DDoS-UDP_Fragmentation,0.9858744769874477,True
1,192,16,12,DDoS-ACK_Fragmentation,0.9449461502441635,True
1,192,16,12,VulnerabilityScan,0.029421598127716497,False
1,192,16,12,DDoS-ICMP_Fragmentation,0.9729016305800589,True
1,192,16,12,BenignTraffic,0.7971343642496911,True
1,192,6,32,Uploading_Attack,0.02127659574468085,False
1,192,6,32,Recon-PingSweep,0.011764705882352941,False
1,192,6,32,Backdoor_Malware,0.057971014492753624,False
1,192,6,32,XSS,0.008665511265164644,False
1,192,6,32,SqlInjection,0.07750952986022872,False
1,192,6,32,CommandInjection,0.06427688504326329,False
1,192,6,32,BrowserHijacking,0.019562715765247412,False
1,192,6,32,DictionaryBruteForce,0.49387755102040815,True
1,192,6,32,DDoS-SlowLoris,0.972965281730222,True
1,192,6,32,DDoS-HTTP_Flood,0.861542023616578,True
1,192,6,32,DoS-HTTP_Flood,0.8996549473095216,True
1,192,6,32,Recon-PortScan,0.26161003572318686,True
1,192,6,32,Recon-OSScan,0.11530224525043178,True
1,192,6,32,DDoS-ICMP_Flood,-0.0004930966469428588,False
1,192,6,32,DDoS-RSTFINFlood,0.9992270646292883,True
1,192,6,32,DDoS-TCP_Flood,0.33049860205032616,True
1,192,6,32,DDoS-SynonymousIP_Flood,0.23080044050310092,False
1,192,6,32,DDoS-UDP_Flood,0.6108777360159187,True
1,192,6,32,DoS-TCP_Flood,0.8574197716993324,True
1,192,6,32,DDoS-PSHACK_Flood,0.007765582936425819,False
1,192,6,32,DDoS-SYN_Flood,0.269854998728059,True
1,192,6,32,Recon-HostDiscovery,0.7578632051922117,True
1,192,6,32,DoS-SYN_Flood,0.36366152994371137,False
1,192,6,32,DoS-UDP_Flood,0.7672135556750941,True
1,192,6,32,DNS_Spoofing,0.638207493015958,True
1,192,6,32,MITM-ArpSpoofing,0.15568491904675277,True
1,192,6,32,Mirai-udpplain,0.9948371448371448,True
1,192,6,32,Mirai-greeth_flood,0.9879477168562214,True
1,192,6,32,Mirai-greip_flood,0.989322881470469,True
1,192,6,32,DDoS-UDP_Fragmentation,0.9917991631799163,True
1,192,6,32,DDoS-ACK_Fragmentation,0.9459830088969162,True
1,192,6,32,VulnerabilityScan,0.6818789702440655,True
1,192,6,32,DDoS-ICMP_Fragmentation,-0.016205560010692288,False
1,192,6,32,BenignTraffic,0.7982031328278949,True
2,96,96,1,Uploading_Attack,0.06382978723404255,False
2,96,96,1,Recon-PingSweep,0.0029411764705882353,False
2,96,96,1,Backdoor_Malware,0.008281573498964804,False
2,96,96,1,XSS,0.053726169844020795,False
2,96,96,1,SqlInjection,0.06734434561626429,False
2,96,96,1,CommandInjection,0.048207663782447466,False
2,96,96,1,BrowserHijacking,0.01726121979286536,False
2,96,96,1,DictionaryBruteForce,0.4627551020408163,True
2,96,96,1,DDoS-SlowLoris,0.981217985202049,True
2,96,96,1,DDoS-HTTP_Flood,0.8624681639268349,True
2,96,96,1,DoS-HTTP_Flood,0.8987223724703908,True
2,96,96,1,Recon-PortScan,0.2871147295837833,True
2,96,96,1,Recon-OSScan,0.09367875647668394,False
2,96,96,1,DDoS-ICMP_Flood,0.8138560157790927,True
2,96,96,1,DDoS-RSTFINFlood,0.9992270646292883,True
2,96,96,1,DDoS-TCP_Flood,0.5663443616029823,True
2,96,96,1,DDoS-SynonymousIP_Flood,0.5029270271836781,True
2,96,96,1,DDoS-UDP_Flood,0.7098164934777802,True
2,96,96,1,DoS-TCP_Flood,0.6024122334697394,True
2,96,96,1,DDoS-PSHACK_Flood,0.7106026092358666,True
2,96,96,1,DDoS-SYN_Flood,0.1786822691427118,False
2,96,96,1,Recon-HostDiscovery,0.23689465801298049,True
2,96,96,1,DoS-SYN_Flood,-0.3905139798837317,False
2,96,96,1,DoS-UDP_Flood,0.6465393580778196,True
2,96,96,1,DNS_Spoofing,0.6030768053270062,True
2,96,96,1,MITM-ArpSpoofing,-0.05024558850281971,False
2,96,96,1,Mirai-udpplain,0.9927581427581428,True
2,96,96,1,Mirai-greeth_flood,0.989814971991173,True
2,96,96,1,Mirai-greip_flood,0.5901473172050277,True
2,96,96,1,DDoS-UDP_Fragmentation,0.8323347280334727,True
2,96,96,1,DDoS-ACK_Fragmentation,0.6502776105425112,True
2,96,96,1,VulnerabilityScan,0.7299565362754932,True
2,96,96,1,DDoS-ICMP_Fragmentation,0.3998262496658648,True
2,96,96,1,BenignTraffic,0.7750242142881,True
2,96,32,3,Uploading_Attack,0.06382978723404255,False
2,96,32,3,Recon-PingSweep,0.0029411764705882353,False
2,96,32,3,Backdoor_Malware,0.008281573498964804,False
2,96,32,3,XSS,0.053726169844020795,False
2,96,32,3,SqlInjection,0.06734434561626429,False
2,96,32,3,CommandInjection,0.048207663782447466,False
2,96,32,3,BrowserHijacking,0.01726121979286536,False
2,96,32,3,DictionaryBruteForce,0.46224489795918366,True
2,96,32,3,DDoS-SlowLoris,0.031018782014797908,False
2,96,32,3,DDoS-HTTP_Flood,0.8110673767075711,True
2,96,32,3,DoS-HTTP_Flood,0.8987223724703908,True
2,96,32,3,Recon-PortScan,0.2577054083243333,True
2,96,32,3,Recon-OSScan,0.09208981001727116,False
2,96,32,3,DDoS-ICMP_Flood,0.0147928994082841,False
2,96,32,3,DDoS-RSTFINFlood,0.0002378262679113563,False
2,96,32,3,DDoS-TCP_Flood,0.5663443616029823,True
2,96,32,3,DDoS-SynonymousIP_Flood,0.6700284008578218,True
2,96,32,3,DDoS-UDP_Flood,0.7642051735573734,True
2,96,32,3,DoS-TCP_Flood,0.43420202455309065,True
2,96,32,3,DDoS-PSHACK_Flood,0.7106026092358666,True
2,96,32,3,DDoS-SYN_Flood,-0.05169168150597811,False
2,96,32,3,Recon-HostDiscovery,0.7387918122815776,True
2,96,32,3,DoS-SYN_Flood,0.2069299621666513,False
2,96,32,3,DoS-UDP_Flood,0.5165859781244396,True
2,96,32,3,DNS_Spoofing,0.6030768053270062,True
2,96,32,3,MITM-ArpSpoofing,0.15532108422776061,True
2,96,32,3,Mirai-udpplain,0.9927581427581428,True
2,96,32,3,Mirai-greeth_flood,0.989814971991173,True
2,96,32,3,Mirai-greip_flood,0.9801662386809028,True
2,96,32,3,DDoS-UDP_Fragmentation,0.9918661087866109,True
2,96,32,3,DDoS-ACK_Fragmentation,0.6502776105425112,True
2,96,32,3,VulnerabilityScan,0.7260113674356403,True
2,96,32,3,DDoS-ICMP_Fragmentation,0.2206629243517776,True
2,96,32,3,BenignTraffic,0.7749908152700311,True
2,96,12,8,Uploading_Attack,0.06382978723404255,False
2,96,12,8,Recon-PingSweep,0.0029411764705882353,False
2,96,12,8,Backdoor_Malware,0.008281573498964804,False
2,96,12,8,XSS,0.053726169844020795,False
2,96,12,8,SqlInjection,0.06734434561626429,False
2,96,12,8,CommandInjection,0.048207663782447466,False
2,96,12,8,BrowserHijacking,0.01726121979286536,False
2,96,12,8,DictionaryBruteForce,0.4627551020408163,True
2,96,12,8,DDoS-SlowLoris,0.8793397837222539,True
2,96,12,8,DDoS-HTTP_Flood,0.37138226441305855,True
2,96,12,8,DoS-HTTP_Flood,0.3653828219714632,True
2,96,12,8,Recon-PortScan,0.19888676580543324,True
2,96,12,8,Recon-OSScan,0.09367875647668394,False
2,96,12,8,DDoS-ICMP_Flood,0.05257642998027623,False
2,96,12,8,DDoS-RSTFINFlood,0.9992270646292883,True
2,96,12,8,DDoS-TCP_Flood,0.535472972972973,True
2,96,12,8,DDoS-SynonymousIP_Flood,-0.3260302556077205,False
2,96,12,8,DDoS-UDP_Flood,0.7680742869776697,True
2,96,12,8,DoS-TCP_Flood,0.499461555029076,True
2,96,12,8,DDoS-PSHACK_Flood,-0.21759163387864988,False
2,96,12,8,DDoS-SYN_Flood,0.1769524294072755,False
2,96,12,8,Recon-HostDiscovery,0.554318522216675,True
2,96,12,8,DoS-SYN_Flood,0.2069299621666513,False
2,96,12,8,DoS-UDP_Flood,0.6465393580778196,True
2,96,12,8,DNS_Spoofing,0.4603344686387815,True
2,96,12,8,MITM-ArpSpoofing,0.13792977987993452,True
2,96,12,8,Mirai-udpplain,0.9923423423423423,True
2,96,12,8,Mirai-greeth_flood,-3.395009336282229e-05,False
2,96,12,8,Mirai-greip_flood,0.9729693201784024,True
2,96,12,8,DDoS-UDP_Fragmentation,0.9918661087866109,True
2,96,12,8,DDoS-ACK_Fragmentation,0.650210716435882,True
2,96,12,8,VulnerabilityScan,0.6566700100300903,True
2,96,12,8,DDoS-ICMP_Fragmentation,0.042167869553595305,False
2,96,12,8,BenignTraffic,0.7705821448849405,True
2,96,8,12,Uploading_Attack,0.06382978723404255,False
2,96,8,12,Recon-PingSweep,0.0029411764705882353,False
2,96,8,12,Backdoor_Malware,0.008281573498964804,False
2,96,8,12,XSS,0.053726169844020795,False
2,96,8,12,SqlInjection,0.06734434561626429,False
2,96,8,12,CommandInjection,0.048207663782447466,False
2,96,8,12,BrowserHijacking,-0.03797468354430379,False
2,96,8,12,DictionaryBruteForce,0.4607142857142857,True
2,96,8,12,DDoS-SlowLoris,0.9809334092202618,True
2,96,8,12,DDoS-HTTP_Flood,0.10511692521416993,True
2,96,8,12,DoS-HTTP_Flood,0.17989368646833914,True
2,96,8,12,Recon-PortScan,0.14156351250311539,True
2,96,8,12,Recon-OSScan,0.09367875647668394,False
2,96,8,12,DDoS-ICMP_Flood,0.9803994082840237,True
2,96,8,12,DDoS-RSTFINFlood,0.0005945656697782242,False
2,96,8,12,DDoS-TCP_Flood,0.5663443616029823,True
2,96,8,12,DDoS-SynonymousIP_Flood,0.6699704399234915,True
2,96,8,12,DDoS-UDP_Flood,0.7680742869776697,True
2,96,8,12,DoS-TCP_Flood,0.6024122334697394,True
2,96,8,12,DDoS-PSHACK_Flood,0.7106026092358666,True
2,96,8,12,DDoS-SYN_Flood,-0.6245738997710506,False
2,96,8,12,Recon-HostDiscovery,0.7018971542685971,True
2,96,8,12,DoS-SYN_Flood,0.2069299621666513,False
2,96,8,12,DoS-UDP_Flood,0.6464945311099157,True
2,96,8,12,DNS_Spoofing,0.6030768053270062,True
2,96,8,12,MITM-ArpSpoofing,-0.26901946516281605,False
2,96,8,12,Mirai-udpplain,0.9927581427581428,True
2,96,8,12,Mirai-greeth_flood,0.989814971991173,True
2,96,8,12,Mirai-greip_flood,0.9080281119070144,True
2,96,8,12,DDoS-UDP_Fragmentation,0.9918661087866109,True
2,96,8,12,DDoS-ACK_Fragmentation,0.6500100341159943,True
2,96,8,12,VulnerabilityScan,0.7291541290538281,True
2,96,8,12,DDoS-ICMP_Fragmentation,0.9717989842288158,True
2,96,8,12,BenignTraffic,0.630206071941485,True
2,96,3,32,Uploading_Attack,0.06382978723404255,False
2,96,3,32,Recon-PingSweep,0.0029411764705882353,False
2,96,3,32,Backdoor_Malware,0.008281573498964804,False
2,96,3,32,XSS,0.053726169844020795,False
2,96,3,32,SqlInjection,0.06734434561626429,False
2,96,3,32,CommandInjection,0.048207663782447466,False
2,96,3,32,BrowserHijacking,0.01726121979286536,False
2,96,3,32,DictionaryBruteForce,0.4627551020408163,True
2,96,3,32,DDoS-SlowLoris,0.981217985202049,True
2,96,3,32,DDoS-HTTP_Flood,0.8624681639268349,True
2,96,3,32,DoS-HTTP_Flood,0.8987223724703908,True
2,96,3,32,Recon-PortScan,0.2881947329068705,True
2,96,3,32,Recon-OSScan,0.09367875647668394,False
2,96,3,32,DDoS-ICMP_Flood,-0.0016642011834319126,False
2,96,3,32,DDoS-RSTFINFlood,0.9992270646292883,True
2,96,3,32,DDoS-TCP_Flood,0.5663443616029823,True
2,96,3,32,DDoS-SynonymousIP_Flood,0.6700284008578218,True
2,96,3,32,DDoS-UDP_Flood,0.7680742869776697,True
2,96,3,32,DoS-TCP_Flood,0.6024122334697394,True
2,96,3,32,DDoS-PSHACK_Flood,0.7106026092358666,True
2,96,3,32,DDoS-SYN_Flood,0.1786822691427118,False
2,96,3,32,Recon-HostDiscovery,0.7387918122815776,True
2,96,3,32,DoS-SYN_Flood,0.2069299621666513,False
2,96,3,32,DoS-UDP_Flood,0.6465393580778196,True
2,96,3,32,DNS_Spoofing,0.6030768053270062,True
2,96,3,32,MITM-ArpSpoofing,0.15539385119155905,True
2,96,3,32,Mirai-udpplain,0.9927581427581428,True
2,96,3,32,Mirai-greeth_flood,0.989814971991173,True
2,96,3,32,Mirai-greip_flood,0.9801662386809028,True
2,96,3,32,DDoS-UDP_Fragmentation,0.9918661087866109,True
2,96,3,32,DDoS-ACK_Fragmentation,0.6502776105425112,True
2,96,3,32,VulnerabilityScan,0.7299565362754932,True
2,96,3,32,DDoS-ICMP_Fragmentation,0.9717989842288158,True
2,96,3,32,BenignTraffic,0.7750242142881,True
2,192,192,1,Uploading_Attack,0.06382978723404255,False
2,192,192,1,Recon-PingSweep,0.0029411764705882353,False
2,192,192,1,Backdoor_Malware,0.008281573498964804,False
2,192,192,1,XSS,0.053726169844020795,False
2,192,192,1,SqlInjection,0.06734434561626429,False
2,192,192,1,CommandInjection,0.048207663782447466,False
2,192,192,1,BrowserHijacking,0.01726121979286536,False
2,192,192,1,DictionaryBruteForce,0.4627551020408163,True
2,192,192,1,DDoS-SlowLoris,0.981217985202049,True
2,192,192,1,DDoS-HTTP_Flood,0.8624681639268349,True
2,192,192,1,DoS-HTTP_Flood,0.8987223724703908,True
2,192,192,1,Recon-PortScan,0.2799700922156684,True
2,192,192,1,Recon-OSScan,0.09367875647668394,False
2,192,192,1,DDoS-ICMP_Flood,0.807137573964497,True
2,192,192,1,DDoS-RSTFINFlood,0.9992270646292883,True
2,192,192,1,DDoS-TCP_Flood,0.4613233923578751,True
2,192,192,1,DDoS-SynonymousIP_Flood,0.6700284008578218,True
2,192,192,1,DDoS-UDP_Flood,0.6751602918416979,True
2,192,192,1,DoS-TCP_Flood,0.6024122334697394,True
2,192,192,1,DDoS-PSHACK_Flood,0.7106026092358666,True
2,192,192,1,DDoS-SYN_Flood,0.1786822691427118,False
2,192,192,1,Recon-HostDiscovery,0.5453320019970045,True
2,192,192,1,DoS-SYN_Flood,0.14436652210021225,False
2,192,192,1,DoS-UDP_Flood,0.1844181459566075,True
2,192,192,1,DNS_Spoofing,0.5970303470973174,True
2,192,192,1,MITM-ArpSpoofing,0.019574313261779164,False
2,192,192,1,Mirai-udpplain,0.6567567567567567,True
2,192,192,1,Mirai-greeth_flood,0.8792055678153115,True
2,192,192,1,Mirai-greip_flood,0.7883835653466684,True
2,192,192,1,DDoS-UDP_Fragmentation,0.9326861924686192,True
2,192,192,1,DDoS-ACK_Fragmentation,0.38875510067563046,True
2,192,192,1,VulnerabilityScan,-0.006185222333667695,False
2,192,192,1,DDoS-ICMP_Fragmentation,0.7906308473670142,True
2,192,192,1,BenignTraffic,0.6944323836879196,True
2,192,64,3,Uploading_Attack,0.06382978723404255,False
2,192,64,3,Recon-PingSweep,0.0029411764705882353,False
2,192,64,3,Backdoor_Malware,0.008281573498964804,False
2,192,64,3,XSS,0.053726169844020795,False
2,192,64,3,SqlInjection,0.06734434561626429,False
2,192,64,3,CommandInjection,-0.002472187886279356,False
2,192,64,3,BrowserHijacking,0.01726121979286536,False
2,192,64,3,DictionaryBruteForce,0.4627551020408163,True
2,192,64,3,DDoS-SlowLoris,0.9741035856573705,True
2,192,64,3,DDoS-HTTP_Flood,0.5392451956471405,True
2,192,64,3,DoS-HTTP_Flood,0.8985358575025646,True
2,192,64,3,Recon-PortScan,0.2638531195480601,True
2,192,64,3,Recon-OSScan,0.08946459412780657,False
2,192,64,3,DDoS-ICMP_Flood,0.025579388560157845,False
2,192,64,3,DDoS-RSTFINFlood,5.945656697781132e-05,False
2,192,64,3,DDoS-TCP_Flood,0.5252213420316869,True
2,192,64,3,DDoS-SynonymousIP_Flood,0.6700284008578218,True
2,192,64,3,DDoS-UDP_Flood,0.7251824010612425,True
2,192,64,3,DoS-TCP_Flood,-0.04463708808959721,False
2,192,64,3,DDoS-PSHACK_Flood,0.4404120936011596,True
2,192,64,3,DDoS-SYN_Flood,0.17863139150343427,False
2,192,64,3,Recon-HostDiscovery,0.6681477783325013,True
2,192,64,3,DoS-SYN_Flood,0.2069299621666513,False
2,192,64,3,DoS-UDP_Flood,0.05303030303030298,False
2,192,64,3,DNS_Spoofing,0.5498832803949333,True
2,192,64,3,MITM-ArpSpoofing,0.1370565763143533,True
2,192,64,3,Mirai-udpplain,0.9927581427581428,True
2,192,64,3,Mirai-greeth_flood,0.9646579528093702,True
