condition,n,accuracy,macro_f1,nll,multiclass_brier,ece_10,ece_15,ece_20,mean_confidence,confidently_wrong_0.5,confidently_wrong_0.7,confidently_wrong_0.9,attack_to_benign_rate,benign_to_attack_rate
M0,549271.0,0.7077890513061859,0.5451385144815333,0.99838187795849,0.37352509148721447,0.031825463006246724,0.03361147047974283,0.03457558375813266,0.7208616414854163,0.1294078879096111,0.03421261999996359,0.005410808143885259,0.04352338590106483,0.32089776560569117
prune80_oneshot,549271.0,0.05431927045119804,0.007982742291602299,18.318519199994117,1.7566872253276786,0.8571756504171986,0.8571756504171985,0.8571756504171985,0.9114949208683967,0.93290743549177,0.8403483890465726,0.6679671783145297,0.0,1.0
prune80_bn_recal,549271.0,0.02006113557788414,0.006069136599308098,4.5549844624634135,1.0660361453473797,0.26083919201498773,0.26083919201498784,0.2608391920149878,0.2809003275928719,0.06502254806825775,0.017730774062348093,0.004167341803954696,0.0,1.0
