seed,bn_layer,channel,connected,saved_var,recal_var,var_ratio_saved_over_recal,mean_shift_in_recal_sd
0,0,0,True,0.014971455559134483,0.01491395290941,1.003855586051941,0.001968938624486327
0,0,1,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,2,True,0.2626957297325134,0.23351700603961945,1.124953269958496,0.001371348975226283
0,0,3,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,4,True,0.01902369223535061,0.019000345841050148,1.0012286901474,0.0013498022453859448
0,0,5,True,0.16556482017040253,0.1529766023159027,1.0822885036468506,0.0019277961691841483
0,0,6,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,7,True,0.19958709180355072,0.1800287514925003,1.1086400747299194,0.0007217222009785473
0,0,8,True,0.11139407008886337,0.09893246740102768,1.1259607076644897,0.001486557419411838
0,0,9,True,0.08419577032327652,0.08425689488649368,0.9992745518684387,0.0038992094341665506
0,0,10,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,11,True,0.01801334135234356,0.01793237403035164,1.0045151710510254,0.0022020931355655193
0,0,12,True,0.2110060155391693,0.18879666924476624,1.1176363229751587,-0.0001437925238860771
0,0,13,False,2.8948923277324055e-16,8.881840312934008e-16,0.9994018077850342,0.3988278806209564
0,0,14,True,0.02526446431875229,0.025118667632341385,1.0058043003082275,0.0026483547408133745
0,0,15,False,1.2269054129994622e-15,3.552736125173603e-15,0.9976823925971985,0.11222482472658157
0,0,16,False,9.147692456039407e-17,2.220460078233502e-16,0.9998694658279419,-0.14548325538635254
0,0,17,True,0.2796232998371124,0.25601333379745483,1.0922216176986694,0.0010001988848671317
0,0,18,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,19,True,0.03492189943790436,0.03510866314172745,0.9946804046630859,-0.003388150129467249
0,0,20,False,4.215484786009885e-17,2.220460078233502e-16,0.9998201727867126,0.004886510781943798
0,0,21,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,22,True,0.1392705738544464,0.12789201736450195,1.0889700651168823,0.0006833217921666801
0,0,23,True,0.29656779766082764,0.2695394456386566,1.1002761125564575,0.0004411956761032343
0,0,24,True,0.48080193996429443,0.43175816535949707,1.1135908365249634,0.00032637431286275387
0,0,25,True,0.01669354923069477,0.01677255891263485,0.9952893257141113,-7.460788037860766e-05
0,0,26,True,0.10234947502613068,0.10202440619468689,1.0031862258911133,-0.0019057245226576924
0,0,27,True,0.012568262405693531,0.012681557796895504,0.9910661578178406,0.0006140901241451502
0,0,28,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,29,False,7.660646972493473e-16,0.0,1.0007660388946533,0.1773657351732254
0,0,30,True,0.2768484354019165,0.2550116181373596,1.0856306552886963,0.0015067681670188904
0,0,31,True,0.04881724342703819,0.04871270805597305,1.0021460056304932,0.001328689861111343
0,0,32,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,33,True,0.21664315462112427,0.1993499994277954,1.0867477655410767,-0.0012843438889831305
0,0,34,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,35,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,36,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,37,True,0.20169983804225922,0.18160192668437958,1.1106700897216797,0.0011053676716983318
0,0,38,True,0.024472393095493317,0.024432621896266937,1.001627802848816,0.000995673704892397
0,0,39,False,6.033668734385374e-16,8.881840312934008e-16,0.9997154474258423,-0.3415374159812927
0,0,40,False,5.8537309611402436e-18,0.0,1.000005841255188,-0.2752997577190399
0,0,41,True,0.0858251079916954,0.08570069819688797,1.0014517307281494,-0.0001645030570216477
0,0,42,False,4.2592162368087876e-16,0.0,1.0004258155822754,0.6419659852981567
0,0,43,True,0.023486077785491943,0.02363480068743229,0.9937074780464172,-0.0012290149461477995
0,0,44,False,4.2727576466574236e-16,8.881840312934008e-16,0.9995394945144653,-0.062304191291332245
0,0,45,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,46,True,0.3265992999076843,0.2983103096485138,1.0948307514190674,0.0006832542712800205
0,0,47,True,0.31647419929504395,0.2918437123298645,1.0843961238861084,0.00032680036383681
0,0,48,True,0.04945216700434685,0.04941895604133606,1.0006719827651978,0.0018384642899036407
0,0,49,True,0.026602521538734436,0.026355000212788582,1.0093917846679688,-0.008415048010647297
0,0,50,True,0.016520008444786072,0.016453497111797333,1.004042387008667,0.0020099151879549026
0,0,51,True,0.06627082079648972,0.0660848543047905,1.0028140544891357,-0.0008671553223393857
0,0,52,True,0.06309591978788376,0.06305461376905441,1.0006550550460815,0.0022622912656515837
0,0,53,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,54,False,1.2702941463269717e-15,0.0,1.0012702941894531,0.041957080364227295
0,0,55,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,56,True,0.17571234703063965,0.16167691349983215,1.0868116617202759,0.0009631760185584426
0,0,57,True,0.28329065442085266,0.2541356682777405,1.1147221326828003,0.0006143978098407388
0,0,58,True,0.03069859929382801,0.03069271333515644,1.0001918077468872,0.0008009648299776018
0,0,59,True,0.03765324503183365,0.037913497537374496,0.9931356310844421,-0.004809181671589613
0,0,60,False,4.0533424966984657e-16,0.0,1.0004054307937622,0.09546837955713272
0,0,61,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,0,62,True,0.02189820073544979,0.021887555718421936,1.0004863739013672,0.0009110178216360509
0,0,63,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
0,1,0,,0.0008581728325225413,0.0008541530114598572,1.0047062635421753,0.002991946879774332
0,1,1,,0.012186437845230103,0.01237877644598484,0.9844622015953064,-0.003944769036024809
0,1,2,,0.0034336845856159925,0.0034569776616990566,0.993261992931366,-0.005784520413726568
0,1,3,,0.0014182599261403084,0.001463790307752788,0.9688955545425415,-0.007457959931343794
0,1,4,,0.005782647058367729,0.006056835409253836,0.954730749130249,-0.016093572601675987
0,1,5,,0.062461063265800476,0.06389474868774414,0.9775617718696594,-0.007678233087062836
0,1,6,,0.13357019424438477,0.1338508129119873,0.9979035258293152,0.004664825275540352
0,1,7,,0.01398491207510233,0.014554671943187714,0.9608538150787354,-0.02190106362104416
0,1,8,,0.00044199274270795286,0.0005173760000616312,0.8542969822883606,-0.022059937939047813
0,1,9,,0.00015565195644740015,0.00025560930953361094,0.6089447736740112,-0.04212087392807007
0,1,10,,0.02140909992158413,0.02304818294942379,0.9288845062255859,-0.03939034789800644
0,1,11,,0.029865337535738945,0.030250782147049904,0.9872583746910095,-0.007719221990555525
0,1,12,,0.03608683496713638,0.03563006967306137,1.0128196477890015,-0.0008061875123530626
0,1,13,,0.0027488134801387787,0.0027073805686086416,1.0153037309646606,-0.0054220594465732574
0,1,14,,0.0004404142964631319,0.00039178860606625676,1.1241120100021362,0.0025344116147607565
0,1,15,,0.0008664376218803227,0.0009414188098162413,0.9203529953956604,-0.005555266980081797
0,1,16,,0.024311263114213943,0.02410914935171604,1.0083832740783691,0.013607348315417767
0,1,17,,2.2923250071471557e-05,2.0781710190931335e-05,1.1030492782592773,0.004669473972171545
0,1,18,,0.0010312970262020826,0.0012510546948760748,0.8243420720100403,-0.02789040096104145
0,1,19,,0.00718023581430316,0.007155162747949362,1.0035041570663452,-0.0006621569627895951
0,1,20,,0.03317135199904442,0.03291906416416168,1.0076638460159302,0.006784752476960421
0,1,21,,0.0011438742512837052,0.001393488491885364,0.8208709955215454,-0.05310568958520889
0,1,22,,0.006522430572658777,0.006793666165322065,0.9600751996040344,-0.014591773971915245
0,1,23,,0.0001335140404989943,0.00012946216156706214,1.0312978029251099,0.0034423000179231167
0,1,24,,0.038855742663145065,0.038730278611183167,1.003239393234253,-0.0010780933080241084
0,1,25,,0.003962614573538303,0.0036876762751489878,1.0745559930801392,0.012461096048355103
0,1,26,,0.001455511781387031,0.0014664300251752138,0.9925545454025269,-0.00825799722224474
0,1,27,,0.010107851587235928,0.01027250662446022,0.9839712977409363,0.0005873237969353795
0,1,28,,0.041299570351839066,0.04152815043926239,0.9944958090782166,-0.006848123390227556
0,1,29,,0.00012978340964764357,0.00014672812540084124,0.8845162391662598,-0.029155386611819267
0,1,30,,0.004388613160699606,0.004664955195039511,0.9407621026039124,-0.0029376575257629156
0,1,31,,0.12021858245134354,0.1191243827342987,1.0091853141784668,-0.005714270286262035
0,1,32,,0.012428068555891514,0.012313456274569035,1.009307861328125,-0.003511684015393257
0,1,33,,0.00555990869179368,0.0052521307952702045,1.0586005449295044,-0.002263325499370694
0,1,34,,0.00018013364751823246,0.00018652087601367384,0.9657559394836426,-0.0012169696856290102
0,1,35,,0.0008710518595762551,0.000903904321603477,0.9636549353599548,-0.007362755946815014
0,1,36,,0.0019035121658816934,0.0018187402747571468,1.0466102361679077,-0.013012669049203396
0,1,37,,0.059798937290906906,0.060727037489414215,0.9847168326377869,-0.0044372351840138435
0,1,38,,0.004777958616614342,0.004836149048060179,0.9879676103591919,-0.012306854128837585
0,1,39,,0.010023023933172226,0.010710095055401325,0.9358482956886292,-0.04460667446255684
0,1,40,,0.005626538302749395,0.00575729226693511,0.9772889614105225,-0.009821953251957893
0,1,41,,0.008278547786176205,0.008420330472290516,0.9831618666648865,-0.0023906868882477283
0,1,42,,0.011436732485890388,0.011651535518467426,0.9815644025802612,-0.012173672206699848
0,1,43,,0.012569171376526356,0.012517876923084259,1.0040977001190186,-0.011718749068677425
0,1,44,,0.00028238518279977143,0.00030136818531900644,0.9370105862617493,-0.005631846841424704
0,1,45,,0.00992735568434,0.009585760533809662,1.0356357097625732,-0.0027209238614887
0,1,46,,0.0022671346087008715,0.002162317745387554,1.0484743118286133,0.015028904192149639
0,1,47,,0.00269231665879488,0.0029012432787567377,0.9279872179031372,-0.06289417296648026
0,1,48,,0.00033944210736081004,0.0002935919037554413,1.1561698913574219,0.03221035748720169
0,1,49,,0.0003822030848823488,0.00042825788841582835,0.8924601078033447,-0.009430077858269215
0,1,50,,0.0026597713585942984,0.002876014681532979,0.9248114824295044,-0.019857922568917274
0,1,51,,0.00024321988166775554,0.0002569417702034116,0.946595311164856,-0.004901793319731951
0,1,52,,0.06398063898086548,0.06428371369838715,0.9952853322029114,-0.007824044674634933
0,1,53,,0.0009761382825672626,0.0009368208702653646,1.0419689416885376,-0.002253437414765358
0,1,54,,0.009048683568835258,0.009353706613183022,0.9673901200294495,-0.02506970800459385
0,1,55,,0.001650182530283928,0.0018006807658821344,0.9164214730262756,-0.014311227947473526
0,1,56,,0.0010948628187179565,0.001196650555357337,0.9149394631385803,-0.006088257767260075
0,1,57,,0.0024994807317852974,0.002635917393490672,0.9482393860816956,-0.009188826195895672
0,1,58,,0.0006663641543127596,0.0007040936616249382,0.946414053440094,-0.004880938213318586
0,1,59,,0.005317078437656164,0.005212515592575073,1.0200599431991577,0.004382025916129351
0,1,60,,0.006264117080718279,0.006570588331669569,0.9533571004867554,-0.011815529316663742
0,1,61,,0.0009722064714878798,0.0010580674279481173,0.9188511371612549,-0.028384258970618248
0,1,62,,0.03306553140282631,0.03306542709469795,1.0000030994415283,-0.003337729023769498
0,1,63,,0.02422701008617878,0.02434626594185829,0.9951016902923584,-0.003085763193666935
0,1,64,,0.0016403355402871966,0.001800595666281879,0.9109960794448853,-0.021693261340260506
0,1,65,,0.02504214271903038,0.02532309480011463,0.9889053106307983,-0.007709549739956856
0,1,66,,0.014164993539452553,0.014877681620419025,0.9520968198776245,-0.03249816223978996
0,1,67,,0.006912575103342533,0.007058587856590748,0.9793141484260559,-0.012628561817109585
0,1,68,,0.003175131045281887,0.003270120592787862,0.9709522724151611,-0.008309181779623032
0,1,69,,0.011166999116539955,0.011055496521294117,1.0100857019424438,0.005337204784154892
0,1,70,,0.0011325031518936157,0.0010446797823533416,1.0840672254562378,0.012199382297694683
0,1,71,,0.000609473092481494,0.0007662529242224991,0.7953941226005554,-0.03705542907118797
0,1,72,,0.036121122539043427,0.03647152706980705,0.9903923869132996,0.004085775464773178
0,1,73,,0.0021879009436815977,0.002199905226007104,0.9945432543754578,-0.009094493463635445
0,1,74,,0.005049628205597401,0.0053062583319842815,0.9516363143920898,-0.02537207119166851
0,1,75,,0.0021828017197549343,0.0022599368821829557,0.9658684730529785,-0.01202931348234415
0,1,76,,0.003999022766947746,0.004098859615623951,0.9756428003311157,-0.022281227633357048
0,1,77,,0.03132389858365059,0.031588803976774216,0.9916139245033264,-0.006418226752430201
0,1,78,,0.010304230265319347,0.010748371481895447,0.9586783051490784,-0.011939777061343193
0,1,79,,0.005123533774167299,0.005061446689069271,1.0122666358947754,-0.0049675703048706055
0,1,80,,0.025079993531107903,0.025540290400385857,0.981977641582489,-0.0029963443521410227
0,1,81,,0.016794750466942787,0.017255421727895737,0.9733027815818787,-0.00630159443244338
0,1,82,,0.014376042410731316,0.013967277482151985,1.0292658805847168,0.006495603825896978
0,1,83,,0.0003152901481371373,0.00022266503947321326,1.415984034538269,0.0418366901576519
0,1,84,,0.014350462704896927,0.014783765189349651,0.9706906676292419,-9.16643111850135e-05
0,1,85,,0.0003754950303118676,0.0003186881367582828,1.1782523393630981,-0.00026816254830919206
0,1,86,,0.0002645651693455875,0.00035123666748404503,0.7532390356063843,-0.03499903157353401
0,1,87,,0.00702182250097394,0.00720383832231164,0.9747334718704224,-0.017020899802446365
0,1,88,,0.00028578320052474737,0.0002756422618404031,1.0367902517318726,0.0025475192815065384
0,1,89,,0.0021011633798480034,0.0021132007241249084,0.9943037629127502,-0.0007759909494780004
0,1,90,,0.0030049136839807034,0.0029081397224217653,1.033276915550232,0.005525579676032066
0,1,91,,0.003743633860722184,0.003696312429383397,1.0128023624420166,-0.0032904355321079493
0,1,92,,0.003111668163910508,0.002889344235882163,1.0769461393356323,0.011812444776296616
0,1,93,,0.007226273417472839,0.007999912835657597,0.903294026851654,-0.027971837669610977
0,1,94,,0.011848576366901398,0.01248975656926632,0.9486635327339172,-0.024509437382221222
0,1,95,,0.025023747235536575,0.025038117542862892,0.9994260668754578,-0.0003903568722307682
0,1,96,,0.0037890877574682236,0.003704362316057086,1.0228718519210815,-0.0035278068389743567
0,1,97,,0.00021250691497698426,0.000284830282907933,0.746082603931427,-0.03222525492310524
0,1,98,,0.0034172851592302322,0.0034026324283331633,1.0043063163757324,0.0008335515740327537
0,1,99,,0.0010035444283857942,0.0011431790189817548,0.8778541088104248,-0.008868774399161339
