epoch,train_loss,val_n,val_fine_accuracy,val_fine_macro_f1,val_binary_accuracy,val_binary_balanced_accuracy,val_binary_attack_recall,val_binary_attack_f1,val_family_accuracy,val_family_macro_f1,val_exact_attack_type_rate,val_attack_to_benign_rate,val_benign_to_attack_rate,val_same_family_attack_substitution_rate,val_cross_family_attack_substitution_rate,val_ece15,val_nll,val_brier,val_hsr_miss_sensitive,val_hsr_balanced_soc,val_hsr_alert_fatigue,val_awbir
1,0.5868012305693234,549253.0,0.6984031038519589,0.5584209888389945,0.9303563203114048,0.9629030400732618,0.9263738824177327,0.9617636004510159,0.8214702514141935,0.6397652126579659,0.6810478459041079,0.07362611758226734,0.0005678022712090849,0.13016234910352717,0.11516368741009757,0.15932244946510427,0.871446329291011,0.4249186512045536,0.14457469205144685,0.1595763700881015,0.13477759793756247,0.10020851108040865
2,0.5282359574022936,549253.0,0.7033534637043403,0.5298927526597857,0.9360658931312164,0.9660325745400125,0.9323991504160304,0.9650075234422488,0.822102018559753,0.5740198107034241,0.6862701299601589,0.06760084958396959,0.00033400133600534405,0.12559477617544718,0.12053424428042434,0.15295857790956455,0.8404877045558667,0.4139903086365789,0.14069381505426462,0.1560548599643516,0.13188257506103745,0.11985828509666228
3,0.5149430137831945,549253.0,0.6692052660613597,0.5242809267352371,0.9289580575800224,0.9622108133918014,0.9248892286540102,0.9609657134511231,0.8229085685467353,0.5934308362244975,0.650160885631594,0.0751107713459898,0.00046760187040748166,0.16256477307519743,0.11216356994721872,0.19737749408083893,1.1670804229948797,0.49514397269161625,0.1496647871442365,0.16540210067127534,0.14060405678257562,0.11302303379593702
4,0.5080863275326338,549253.0,0.6847390910928115,0.5179295956320904,0.9258811513091417,0.9607410362398765,0.9216156730141553,0.9592053102240251,0.8174884798080302,0.560025737718195,0.6665710274920905,0.07838432698584476,0.0001336005344021376,0.14040280139337932,0.1146418441286854,0.18462131998462641,1.14683190317548,0.4733546215380344,0.15043462059682272,0.1657014162872119,0.14004274896996466,0.11312494598001925
