epoch,train_loss,val_n,val_fine_accuracy,val_fine_macro_f1,val_binary_accuracy,val_binary_balanced_accuracy,val_binary_attack_recall,val_binary_attack_f1,val_family_accuracy,val_family_macro_f1,val_exact_attack_type_rate,val_attack_to_benign_rate,val_benign_to_attack_rate,val_same_family_attack_substitution_rate,val_cross_family_attack_substitution_rate,val_ece15,val_nll,val_brier,val_hsr_miss_sensitive,val_hsr_balanced_soc,val_hsr_alert_fatigue,val_awbir
1,0.5653305636516415,549253.0,0.6976111191017619,0.5395980948990733,0.9409361441812789,0.9680100768401102,0.937623360093046,0.9677614900808025,0.822551720245497,0.613233409558143,0.6802698950344013,0.062376639906953996,0.0016032064128256513,0.13214381307612172,0.12520965198252307,0.15726824005549328,0.8392819513062555,0.41774119323475184,0.1390139577450343,0.15504767384065268,0.1314488951357571,0.10911751940841828
2,0.5146851174508915,549253.0,0.667355480989635,0.517886331250998,0.9447322090184305,0.9705053916415838,0.9415785855543767,0.9698940002221552,0.8303805350175603,0.6068440290098527,0.6482102315944334,0.058421414445623356,0.0005678022712090849,0.17242395241405473,0.12094440154588851,0.1800817437907069,0.9443266418677663,0.4567071733096776,0.13959125697386573,0.15647142573640926,0.13400127081690952,0.11341067926062999
3,0.5052203163784232,549253.0,0.684225666496132,0.5528134212862809,0.914314532647068,0.9543252933757181,0.9094187898242486,0.9525387526736849,0.8089750989070611,0.6189857422103785,0.6660645891783953,0.09058121017575142,0.0007682030728122912,0.13194162287483657,0.11141257777101671,0.18474077294507088,1.0412357097486755,0.46653422633709113,0.15911534999960553,0.173822264056819,0.14617635224568643,0.1171657404073058
4,0.49600547984498305,549253.0,0.6546691597496964,0.5122435517615109,0.9436744086969029,0.9701505830834949,0.940434766701392,0.9692993032627863,0.8323268147829871,0.6413774538911258,0.6347674716404172,0.05956523329860797,0.0001336005344021376,0.1879001681067102,0.11776712695426457,0.22001435802064734,1.2416395761561791,0.5363287857090946,0.14160353546847568,0.15866276561074769,0.13626725752977226,0.12202615004124298
5,0.49151346315975275,549253.0,0.6771688092736863,0.5280570612815825,0.9346257553440764,0.9653811522427308,0.9308625048862632,0.9641905806676806,0.8220929152867622,0.6030683433694954,0.6585623699002335,0.0691374951137368,0.0001002004008016032,0.15327942878379705,0.11902070620223257,0.20150123295546085,1.1548691851805661,0.4810947507448055,0.14579058588058083,0.16187658510740952,0.13755172934877005,0.12735302412860838
6,0.4903889574952068,549253.0,0.6659808867680286,0.5364662853129677,0.9194305720678813,0.9572511124194614,0.9148028260413277,0.95549738483152,0.8050151751560756,0.6282504998184353,0.646740982798428,0.08519717395867232,0.0003006012024048096,0.14705004496324953,0.12101179827965022,0.22295957583548093,1.265400114739555,0.5095576375741635,0.16093721836749184,0.17701896940025816,0.1494733756574839,0.12566446508936716
