epoch,train_loss,val_n,val_fine_accuracy,val_fine_macro_f1,val_binary_accuracy,val_binary_balanced_accuracy,val_binary_attack_recall,val_binary_attack_f1,val_family_accuracy,val_family_macro_f1,val_exact_attack_type_rate,val_attack_to_benign_rate,val_benign_to_attack_rate,val_same_family_attack_substitution_rate,val_cross_family_attack_substitution_rate,val_ece15,val_nll,val_brier,val_hsr_miss_sensitive,val_hsr_balanced_soc,val_hsr_alert_fatigue,val_awbir
1,0.586658629975857,549253.0,0.6475940959812692,0.519854032927754,0.9238638660143869,0.9592808108175278,0.9195302255094712,0.958050530362155,0.8111780909708276,0.6209461545809893,0.6273326490960173,0.08046977449052883,0.0009686038744154976,0.17301511805019323,0.11918245836326069,0.19396846937667683,0.9734067323988864,0.4978279851014646,0.15970342143480934,0.17644327841632182,0.14997915350485114,0.117167258622788
2,0.5228324349324419,549253.0,0.7023684895667388,0.5207710792070477,0.9447394916368231,0.9596505360241228,0.9429149665038233,0.969939228751852,0.8511378180911164,0.6065923273627893,0.6865705268306397,0.057085033496176676,0.023613894455577822,0.1573463402610757,0.09899809941210792,0.11022934558285687,0.8291001536436291,0.40789065476296327,0.1258908311227552,0.14066049707511838,0.12102054972844936,0.11104188790267491
3,0.5099644425278106,549253.0,0.6539063054730698,0.5041407806603634,0.9136208632451712,0.9538168272750963,0.9087024588254097,0.9521370073624509,0.7753967661533028,0.5463116307063882,0.6340145538432506,0.09129754117459028,0.0010688042752171009,0.12849476134816576,0.14619314363399338,0.21681797850203477,1.1715989939989486,0.5113843341569647,0.1756958997037795,0.1935883827671401,0.16252510227527206,0.1318281893785904
4,0.5018501569814732,549253.0,0.6699135007000417,0.5050217008122326,0.9201060349237965,0.9574824170578549,0.9155326363869188,0.9558876452836713,0.8056760727752056,0.5785141751067828,0.6509157290497253,0.08446736361308113,0.0005678022712090849,0.14358970408982635,0.1210272032473672,0.2074812886881746,1.1721977005192512,0.49420947016444433,0.15971282815023313,0.17569207632912337,0.14828885777592477,0.12463730038141066
5,0.49469944844434094,549253.0,0.6579845717729352,0.4947385571926219,0.9134333358215613,0.9536704460264644,0.9085098967289477,0.9520284033984799,0.7977744318192163,0.5574627708048274,0.6383337216668945,0.09149010327105234,0.001169004676018704,0.14784917766356706,0.12232699739848607,0.2211913932708188,1.2453376126932443,0.5126871777964861,0.16764663400412316,0.18389448942472778,0.15505349993536677,0.14430700512632755
