architecture,method,regime,recovery_seed,epoch,train_loss,val_n,val_fine_accuracy,val_fine_macro_f1,val_binary_accuracy,val_binary_balanced_accuracy,val_binary_attack_recall,val_binary_attack_f1,val_family_accuracy,val_family_macro_f1,val_exact_attack_type_rate,val_attack_to_benign_rate,val_benign_to_attack_rate,val_same_family_attack_substitution_rate,val_cross_family_attack_substitution_rate,val_ece15,val_nll,val_brier,val_hsr_miss_sensitive,val_hsr_balanced_soc,val_hsr_alert_fatigue,val_awbir,val_teacher_correction_fine,val_teacher_degradation_fine,val_net_teacher_correction_fine,val_teacher_correction_family,val_teacher_degradation_family,val_net_teacher_correction_family,val_teacher_correction_binary,val_teacher_degradation_binary,val_net_teacher_correction_binary
shallow,random,full_ce,211,4,0.5008552294076214,549253.0,0.7078413772887904,0.5057507220014548,0.9450144104811444,0.8852327999724717,0.9523293273998533,0.9703712787509259,0.827438357186943,0.5843559236315397,0.7014825355806614,0.047670672600146735,0.1818637274549098,0.12649211554496037,0.12435467627423154,0.08480079378967853,0.9737833979339527,0.4161125118093109,0.12627134793376946,0.14548523176022707,0.12867858709920565,0.12956982993881866,0.10158160264941657,0.14915530729918636,-0.04757370464976979,0.08158171188869245,0.10957063502611729,-0.027988923137424834,0.039928775992120205,0.044001580328191195,-0.00407280433607099
shallow,random,full_ce,211,5,0.49636945886808487,549253.0,0.6734838043670222,0.5023997634899791,0.9225857664864825,0.9587780276784434,0.9181572577616967,0.95731532251426,0.8063970519960747,0.5680198417371315,0.6546937973823108,0.0818427422383033,0.0006012024048096192,0.14057610728019518,0.12288735309919066,0.20892387118119213,1.3308623528834398,0.508350481857926,0.15763621985982174,0.17369700302046598,0.14661494793838176,0.1331905039493591,0.08527582006834737,0.16720709763988545,-0.08193127757153808,0.08330769244774267,0.13233792077603582,-0.04903022832829315,0.04190418623111754,0.06840563456185036,-0.026501448330732827
shallow,random,full_ce,307,1,0.5853285972519304,549253.0,0.6960708453117234,0.5263484863478158,0.9375169548459453,0.9655252167326593,0.9340898456229673,0.965834369515246,0.8292025714925544,0.614397683018303,0.6787236213998109,0.06591015437703274,0.0030394121576486307,0.14080718179594964,0.11455904242720671,0.14129496985846532,0.8506792132368993,0.41699243009640746,0.13870459818456463,0.1540317485748826,0.1308031089497918,0.13354937992887495,0.08846196561511727,0.14780620224195407,-0.0593442366268368,0.08536139083446062,0.11158609966627402,-0.026224708831813395,0.042628806761182914,0.054199066732452984,-0.01157025997127007
shallow,random,full_ce,307,2,0.5249672062661064,549253.0,0.7060407498912159,0.5504018459481749,0.9412729652819375,0.9685658909309685,0.9379333850683499,0.9679496988328905,0.8153874444017603,0.6023989965493692,0.6891393051974436,0.06206661493165008,0.0008016032064128256,0.11565086951414658,0.1331432103567598,0.15737889818236356,0.9236523507580209,0.425857842797692,0.13986147246047512,0.1561102078641355,0.13180246625871866,0.1203680645263668,0.09701175960804947,0.1463860916553938,-0.049374332047344316,0.08314383353390878,0.12318366945651639,-0.04003983592260761,0.04290736691470051,0.05072161644997843,-0.007814249535277915
shallow,random,full_ce,307,3,0.5112767237673401,549253.0,0.6897695597475116,0.5596259276281867,0.9426329942667586,0.9693637966428441,0.9393621958240984,0.9687148452820072,0.8238188958458124,0.6423156117395085,0.6719204025318064,0.06063780417590162,0.0006346025384101537,0.1417776947621184,0.12566409853017352,0.1772928252802067,0.9736362651574951,0.4469304095036956,0.13908966663207423,0.15545149503052327,0.13211743950419935,0.11562757228003254,0.08738595874760811,0.15303148093865668,-0.06564552219104856,0.08439826455203704,0.11600664903059246,-0.03160838447855542,0.044318374228270035,0.05077259477872674,-0.006454220550456705
shallow,random,full_ce,307,4,0.5037895454492535,549253.0,0.6756321767928442,0.5142383364108217,0.9307386577770171,0.9630265439929571,0.926787890925126,0.96198187538226,0.8136432572967285,0.5922479272830747,0.6569737326044216,0.07321210907487392,0.0007348029392117569,0.14596784598113277,0.1238463123395717,0.19543399351668975,1.081158935524513,0.4742429195730216,0.15078084841290504,0.16710477685146918,0.1415670009995394,0.12001072737343371,0.08486981409295898,0.16465271923867508,-0.07978290514571611,0.08347155136157654,0.1252555743892159,-0.04178402302763935,0.041709376189115036,0.06005793322931327,-0.018348557040198235
shallow,random,full_ce,307,5,0.49879546610361053,549253.0,0.6923730958228722,0.5618013976374309,0.9358874689805973,0.9658752700874742,0.932218142045356,0.9649067208801722,0.8240592222527687,0.6435438772691509,0.6746644124063907,0.06778185795464392,0.00046760187040748166,0.13927823875004092,0.1182754908889244,0.18900585136694784,1.087564541960119,0.46253216426278904,0.14195522524835247,0.15753650867632948,0.1335464712982906,0.11533496724987123,0.09066677833348202,0.15370876444917006,-0.06304198611568804,0.08760261664478847,0.11897067471638753,-0.031368058071599064,0.04359375369820465,0.05679349953482275,-0.0131997458366181
shallow,random,full_ce,307,6,0.4936938820498675,549253.0,0.6731214941019894,0.5232948675877462,0.9271847400014201,0.961304510494667,0.9230098225925405,0.9599521757241732,0.8101184699947019,0.5974369727905461,0.6542990450845636,0.07699017740745948,0.0004008016032064128,0.14489527510383912,0.12381550240413777,0.20042765726761777,1.145101451580069,0.47988178962288164,0.15416483842600767,0.17044567803908217,0.1441891077518011,0.12304052484622871,0.08775191032183711,0.1700454981584079,-0.08229358783657077,0.0843363622956998,0.12964517262536573,-0.04530881032966594,0.04222098013119637,0.06412345494699165,-0.021902474815795277
shallow,random,full_ce,307,7,0.4884915043427013,549253.0,0.6776458207784026,0.5199382496114076,0.922944435442319,0.958826066036597,0.9185539356804086,0.9575222535697546,0.8078899887665612,0.5804253239806246,0.659113097496115,0.08144606431959146,0.0009018036072144289,0.13775314694606144,0.12168769123823205,0.20886941286274693,1.3176250488305534,0.5004123152553848,0.15625328097130708,0.17211740309110737,0.14523034011648547,0.12718625652938123,0.08961443997574887,0.1673837011359064,-0.07776926116015752,0.08453299299230045,0.13207028455010714,-0.047537291557806685,0.04240486624560995,0.0685476456205064,-0.026142779374896452
shallow,random,full_ce,307,8,0.4874884613522425,549253.0,0.6709767629853638,0.5031954992997022,0.9262762333569412,0.9590300208437471,0.9222684585211616,0.9594414980193011,0.8067284111329387,0.5888465481575014,0.6522501843782074,0.07773154147883839,0.004208416833667334,0.14357815036403865,0.12644012377891561,0.1845985264420693,1.1683483201250828,0.49270056252170985,0.15595090058679698,0.17251102861522832,0.14594913455183675,0.1355843147620314,0.08226263670840214,0.16670095566159857,-0.08443831895319642,0.08447291139056136,0.13317178058199045,-0.04869886919142909,0.043602856971195425,0.06641383843146965,-0.02281098146027423
shallow,random,full_ce,401,1,0.5852329460428061,549253.0,0.710068037862333,0.5662975080123699,0.933216568685105,0.9644628271099251,0.9293932560902577,0.9633912291049759,0.8247037339805153,0.6319089038033737,0.693379522561538,0.0706067439097423,0.00046760187040748166,0.12124479841636931,0.11476893511235035,0.13999987357813365,0.8714998488940932,0.4129117750561439,0.14012668114693957,0.15480807569553556,0.13061539946072212,0.10702122148788137,0.09066495767888387,0.13601200175511102,-0.04534704407622715,0.080431058182659,0.11115460452651146,-0.030723546343852465,0.042029811398390175,0.057900457530500514,-0.01587064613211034
shallow,random,full_ce,401,2,0.5241773635735428,549253.0,0.6806772106843294,0.510955223685625,0.9250618567399723,0.9603549832917908,0.9207433667171822,0.9587355183324177,0.8046073485260891,0.5583330401325297,0.6622691902571282,0.07925663328281787,3.34001336005344e-05,0.1310750934407573,0.12739908301929664,0.19138853492977406,1.0445726956463457,0.46757881347524566,0.1558190548496473,0.1719961474948703,0.14496416041423535,0.11717284321672282,0.08468046601475095,0.1594183372689817,-0.07473787125423074,0.0825503001349105,0.13337023193318925,-0.05081993179827875,0.04250682290310658,0.06653218098034967,-0.02402535807724309
shallow,random,full_ce,401,3,0.5135774146596673,549253.0,0.67787522325777,0.5083637782730243,0.9249180250267182,0.9602631840073703,0.9205931682819417,0.958653126005749,0.8066646882220033,0.5673727818892876,0.6593075852135417,0.07940683171805828,6.68002672010688e-05,0.1362145757953296,0.12507100727307038,0.20213607384462817,1.100239942360338,0.4863278564203001,0.15567082322111425,0.17179041352527888,0.1449508696356688,0.1291611024511236,0.08200046244626794,0.15954032112705802,-0.07753985868079008,0.08121576031446347,0.12997835241682795,-0.048762592102364485,0.04261424152439768,0.06678343131489496,-0.02416918979049728
