architecture,regime,method,metric,n_seeds,mean,sd,ci95_low,ci95_high,min,max
shallow,full_ce,magnitude,teacher_degradation_family,5,0.12285522336700938,0.0022488115804448956,0.12006295498882724,0.12564749174519152,0.12032888304661057,0.12648997820676447
shallow,full_ce,magnitude,teacher_correction_fine,5,0.08798641063407939,0.006879656820674571,0.0794441884398508,0.09652863282830798,0.08221894099804644,0.09951151837131522
shallow,full_ce,magnitude,teacher_degradation_fine,5,0.16703814089317673,0.012177496181236569,0.15191778229667144,0.18215849948968202,0.153838030925639,0.18561209497262646
shallow,full_ce,random,awbir,5,0.11610164706375266,0.006814237338116654,0.10764065388579734,0.12456264024170798,0.10702122148788137,0.12482973503973138
shallow,full_ce,random,hsr_balanced_soc,5,0.16106384489479347,0.007721880929380402,0.1514758633463656,0.17065182644322135,0.15480807569553556,0.1735236767027217
shallow,full_ce,random,fine_macro_f1,5,0.5639176897380237,0.009361374874073588,0.5522940075831972,0.5755413718928502,0.5514813920211249,0.5774756699322633
shallow,full_ce,random,family_macro_f1,5,0.633428984490155,0.017313322729541867,0.6119316549675998,0.6549263140127101,0.6090341497836979,0.6550120977274586
shallow,full_ce,random,attack_to_benign_rate,5,0.07328759341668704,0.006254864103753867,0.0655211538453988,0.08105403298797528,0.06778185795464392,0.08074128704654034
shallow,full_ce,random,benign_to_attack_rate,5,0.00041416165664662663,0.0003294614641458302,5.081217821248276e-06,0.0008232420954720049,3.34001336005344e-05,0.0009018036072144289
shallow,full_ce,random,ece15,5,0.1785571447819123,0.028927734077163623,0.142638618828686,0.21447567073513862,0.13999987357813365,0.216884640340647
shallow,full_ce,random,nll,5,1.0660303471804446,0.1993838954330388,0.818462542399616,1.3135981519612734,0.8714998488940932,1.3941163094964313
shallow,full_ce,random,brier,5,0.45656301763852636,0.037161526090786205,0.4104208885732872,0.5027051467037655,0.4129117750561439,0.5131539532869335
shallow,full_ce,random,teacher_correction_binary,5,0.042451839134242324,0.0007746659602034161,0.041489964300823794,0.043413713967660854,0.04151456614711253,0.04359375369820465
shallow,full_ce,random,teacher_degradation_binary,5,0.06085428755054593,0.005429634427390538,0.054112505958647375,0.06759606914244448,0.056065237695561064,0.06699098593908454
shallow,full_ce,random,teacher_correction_family,5,0.0842963078945404,0.0025572877802944494,0.08112101572470236,0.08747160006437844,0.080431058182659,0.08760261664478847
shallow,full_ce,random,teacher_degradation_family,5,0.11983475738867153,0.007088014545049587,0.1110338249093388,0.12863568986800425,0.11115460452651146,0.1306447119997524
shallow,full_ce,random,teacher_correction_fine,5,0.08973533144106632,0.004549421785692057,0.08408647819712861,0.09538418468500404,0.08262312631883667,0.09524936595703619
shallow,full_ce,random,teacher_degradation_fine,5,0.15166198454992505,0.013074922736775645,0.13542732370837487,0.16789664539147522,0.13601200175511102,0.17192805501289934
shallow,full_ce,saber_v2,awbir,5,0.11749275941303398,0.001748298526327667,0.11532196007478022,0.11966355875128774,0.11514701225572507,0.11952404133344625
shallow,full_ce,saber_v2,hsr_balanced_soc,5,0.1616677924380932,0.007522286592685472,0.15232763999178478,0.17100794488440163,0.1528650731083854,0.17332121991140695
shallow,full_ce,saber_v2,fine_macro_f1,5,0.54682281754925,0.012101009392439285,0.5317974298447325,0.5618482052537674,0.5364471948045538,0.5676862550037842
shallow,full_ce,saber_v2,family_macro_f1,5,0.6291224841534183,0.018274548020272913,0.6064316357931995,0.6518133325136372,0.6079135069823379,0.6541475289510149
shallow,full_ce,saber_v2,attack_to_benign_rate,5,0.07240450364231206,0.006394668540080437,0.06446447393564794,0.08034453334897618,0.0625826813501684,0.0799421543462228
shallow,full_ce,saber_v2,benign_to_attack_rate,5,0.00612558450233801,0.011920493176500166,-0.008675662715755901,0.020926831720431922,0.0002672010688042752,0.027421509686038743
shallow,full_ce,saber_v2,ece15,5,0.18094519238275128,0.014950283202678603,0.16238196396703475,0.1995084207984678,0.16555251647526645,0.20570896354112853
shallow,full_ce,saber_v2,nll,5,1.0014447526713242,0.1305575673690588,0.839336121576101,1.1635533837665473,0.8369975955243188,1.201214224742043
shallow,full_ce,saber_v2,brier,5,0.45465293406427376,0.02980438005568643,0.41764590836034554,0.491659959768202,0.41629692638886906,0.49986840719463965
shallow,full_ce,saber_v2,teacher_correction_binary,5,0.04079467931900236,0.0011280285748484125,0.039394046848667985,0.042195311789336734,0.03982499868002542,0.04225375191396315
shallow,full_ce,saber_v2,teacher_degradation_binary,5,0.05867350747287679,0.005791846336458908,0.05148198039376739,0.0658650345519862,0.050526806407975924,0.06599144656469787
shallow,full_ce,saber_v2,teacher_correction_family,5,0.0821016908419253,0.0015688072626006712,0.08015375934383344,0.08404962234001716,0.08016524261132847,0.0836918505679532
shallow,full_ce,saber_v2,teacher_degradation_family,5,0.11592690435919331,0.0073436742936766235,0.10680852837420057,0.12504528034418605,0.10759158347792365,0.12661014141024263
shallow,full_ce,saber_v2,teacher_correction_fine,5,0.08632415298596458,0.003853451349485405,0.08153946117647883,0.09110884479545032,0.08309103455056231,0.09291346610760433
shallow,full_ce,saber_v2,teacher_degradation_fine,5,0.1563669201624752,0.010139745502376746,0.14377676322122543,0.16895707710372496,0.14721084818835764,0.1731060185379051
shallow,full_ce,taylor,awbir,5,0.11222466130416178,0.005510417174714887,0.10538257468323459,0.11906674792508898,0.10557992929840702,0.11836535007817901
shallow,full_ce,taylor,hsr_balanced_soc,5,0.1601179784179604,0.008401282910735008,0.1496864078889762,0.17054954894694463,0.14924269871989776,0.17132469007907103
shallow,full_ce,taylor,fine_macro_f1,5,0.5567484020515991,0.01264093116805214,0.5410526129164569,0.5724441911867414,0.5453533544547658,0.5734950992875447
shallow,full_ce,taylor,family_macro_f1,5,0.6355450346683363,0.022817318556630547,0.6072135916810215,0.6638764776556512,0.6146745788387723,0.6687529307260376
shallow,full_ce,taylor,attack_to_benign_rate,5,0.07226200769093014,0.011160266405587344,0.058404706684749376,0.0861193086971109,0.058194191171798124,0.08862863051762618
shallow,full_ce,taylor,benign_to_attack_rate,5,0.000674682698730795,0.0009087046373490848,-0.00045362313446637337,0.0018029885319279634,6.68002672010688e-05,0.0022712090848363395
shallow,full_ce,taylor,ece15,5,0.17183256445388312,0.022596839850023486,0.14377488193893276,0.19989024696883348,0.1420546941910949,0.19803257785376788
shallow,full_ce,taylor,nll,5,0.9598324006426416,0.12444607952828111,0.8053121839747722,1.114352617310511,0.8018746557686987,1.0878876609193848
shallow,full_ce,taylor,brier,5,0.44332398044242627,0.030769712882946748,0.4051183357206047,0.48152962516424785,0.39914324694146686,0.46917744507556797
shallow,full_ce,taylor,teacher_correction_binary,5,0.04129062563153956,0.0015342512732650485,0.03938560106132806,0.04319565020175106,0.03951002543454474,0.04371755821087914
shallow,full_ce,taylor,teacher_degradation_binary,5,0.05873759451473183,0.009079760314110437,0.04746358302038158,0.07001160600908209,0.047855906112483686,0.07240561271399519
shallow,full_ce,taylor,teacher_correction_family,5,0.08318315967322891,0.0017596636580900814,0.08099824866003091,0.0853680706864269,0.08107192860120928,0.08580745121100841
shallow,full_ce,taylor,teacher_degradation_family,5,0.1159101543368903,0.007099196298817739,0.10709533787646688,0.1247249707973137,0.1056052493113374,0.12440532869187788
shallow,full_ce,taylor,teacher_correction_fine,5,0.08981689676706364,0.004540279356899205,0.08417939534781416,0.09545439818631313,0.08619160933121894,0.09686064527640267
shallow,full_ce,taylor,teacher_degradation_fine,5,0.15457648843065036,0.011030379994975335,0.14088046270438245,0.16827251415691827,0.14285584238957275,0.16620209630170432
shallow,minimal_ce,fisher,awbir,5,0.11169210718127061,0.015353261095663324,0.09262851562376295,0.13075569873877826,0.09797681192151782,0.13624729081826595
shallow,minimal_ce,fisher,hsr_balanced_soc,5,0.14046051637405715,0.010460825089726884,0.1274716864686366,0.1534493462794777,0.12911536213730285,0.15657156173930775
shallow,minimal_ce,fisher,fine_macro_f1,5,0.5409259114778368,0.021741906313868787,0.5139297691555867,0.5679220538000868,0.5037056682110235,0.561000002164279
shallow,minimal_ce,fisher,family_macro_f1,5,0.6096506231137496,0.02288186358621441,0.5812390368869375,0.6380622093405618,0.5743695295995308,0.6289472643845568
shallow,minimal_ce,fisher,attack_to_benign_rate,5,0.04727129881208443,0.008792494826071615,0.03635397453215842,0.05818862309201044,0.03548726875699241,0.05759917429373037
shallow,minimal_ce,fisher,benign_to_attack_rate,5,0.03861055444221777,0.020994660856494526,0.012542239902210664,0.06467886898222487,0.009752839011356046,0.06870407481629927
shallow,minimal_ce,fisher,ece15,5,0.08185574509329871,0.024772798510865154,0.05109625304760157,0.11261523713899585,0.06202824379167809,0.12334318008266357
shallow,minimal_ce,fisher,nll,5,0.6992483953401081,0.042293326473492536,0.6467342944936941,0.751762496186522,0.6678842214666484,0.7711643467195574
shallow,minimal_ce,fisher,brier,5,0.35800233902151557,0.03123978866767352,0.3192130181213714,0.39679165992165977,0.3357130446850027,0.4105792153325353
shallow,minimal_ce,fisher,teacher_correction_binary,5,0.039532601551561845,0.0010485252417942717,0.038230685507618,0.040834517595505694,0.0378969254605801,0.04040942880603292
shallow,minimal_ce,fisher,teacher_degradation_binary,5,0.0354190145524922,0.0068587916680767315,0.02690269986706137,0.04393532923792304,0.02679457372103566,0.04334250336365937
shallow,minimal_ce,fisher,teacher_correction_family,5,0.0761798296959689,0.0016819808861994938,0.07409137458390812,0.07826828480802968,0.07345430976253202,0.07794040269238402
shallow,minimal_ce,fisher,teacher_degradation_family,5,0.09118566489395599,0.007163642288071897,0.08229082816884706,0.10008050161906493,0.08398497595825603,0.10067855796873208
shallow,minimal_ce,fisher,teacher_correction_fine,5,0.08360409501632218,0.001860953667091771,0.08129341584556905,0.08591477418707531,0.08156350534271092,0.08598587536162752
shallow,minimal_ce,fisher,teacher_degradation_fine,5,0.13277560614143208,0.02675740441556344,0.09955190039324846,0.1659993118896157,0.11429523370832749,0.17903771121869158
shallow,minimal_ce,magnitude,awbir,5,0.13000364073533768,0.01249388412923988,0.11449043461433112,0.14551684685634425,0.11919021370591663,0.1507196820754552
shallow,minimal_ce,magnitude,hsr_balanced_soc,5,0.15396962783999357,0.006071772788750774,0.14643052616292845,0.1615087295170587,0.1451724433002642,0.1618503676811961
shallow,minimal_ce,magnitude,fine_macro_f1,5,0.5202123878258978,0.013091894007827294,0.5039566543680791,0.5364681212837166,0.5067510988600451,0.5409069316356178
shallow,minimal_ce,magnitude,family_macro_f1,5,0.602823329479307,0.013369363149587856,0.5862230725775516,0.6194235863810623,0.5817455358631185,0.6143855854771935
shallow,minimal_ce,magnitude,attack_to_benign_rate,5,0.05601631386081226,0.004368311584635443,0.05059233863323399,0.06144028908839053,0.052076493367198586,0.060951680393134776
shallow,minimal_ce,magnitude,benign_to_attack_rate,5,0.029672678690714764,0.007073837627527905,0.02088934917947422,0.038456008201955307,0.02124248496993988,0.03704074816299265
shallow,minimal_ce,magnitude,ece15,5,0.10623776481023801,0.014192897100702496,0.0886149554500851,0.12386057417039092,0.08110583123590494,0.11453431984537081
shallow,minimal_ce,magnitude,nll,5,0.7443831755068333,0.02470346528042018,0.7137097720372588,0.7750565789764078,0.7033766610483337,0.7652652046102786
shallow,minimal_ce,magnitude,brier,5,0.3926152436778833,0.016871355950379755,0.3716666883934159,0.41356379896235074,0.36445520826117334,0.404464735325929
shallow,minimal_ce,magnitude,teacher_correction_binary,5,0.039139340158360535,0.001005048007863035,0.03789140823053059,0.04038727208619048,0.0373598323541246,0.03982681933462357
shallow,minimal_ce,magnitude,teacher_degradation_binary,5,0.0428068667808824,0.0037285871355276015,0.03817721437053207,0.04743651919123273,0.039530052635124435,0.04822367834131083
shallow,minimal_ce,magnitude,teacher_correction_family,5,0.0771101841956257,0.0022394099663972404,0.07432958946313153,0.07989077892811985,0.07318303222740705,0.07858309376553246
shallow,minimal_ce,magnitude,teacher_degradation_family,5,0.10048957402144368,0.005859615870651822,0.0932138999515519,0.10776524809133546,0.09439365829590371,0.10677410956335241
shallow,minimal_ce,magnitude,teacher_correction_fine,5,0.08154639118948828,0.0021645839775307793,0.0788587051934996,0.08423407718547696,0.07791673418260801,0.08328038262877034
shallow,minimal_ce,magnitude,teacher_degradation_fine,5,0.16497970880450358,0.012844686292998902,0.14903092426626544,0.18092849334274172,0.1439828275858302,0.1744314550853614
shallow,minimal_ce,random,awbir,5,0.12526699470332775,0.004594082256623684,0.1195626881604914,0.1309713012461641,0.1195652655689951,0.13012518718954816
shallow,minimal_ce,random,hsr_balanced_soc,5,0.1507842833812469,0.009012034092727831,0.1395943650977218,0.16197420166477197,0.13987142537227834,0.16167376418517515
shallow,minimal_ce,random,fine_macro_f1,5,0.5298561403551891,0.020530303307416134,0.5043644018661668,0.5553478788442114,0.4992190607475828,0.5525666563230397
shallow,minimal_ce,random,family_macro_f1,5,0.6024268716453399,0.008699993379642822,0.5916244030812263,0.6132293402094535,0.5897587322039626,0.6108704995619734
shallow,minimal_ce,random,attack_to_benign_rate,5,0.05878959317405881,0.004176347016516121,0.05360397343964503,0.06397521290847259,0.05217084879446499,0.0625364664470175
shallow,minimal_ce,random,benign_to_attack_rate,5,0.024321977287909153,0.005792944822552758,0.017129086258164485,0.03151486831765382,0.01753507014028056,0.030761523046092185
shallow,minimal_ce,random,ece15,5,0.08459333106389862,0.021840332464810378,0.05747497653354264,0.1117116855942546,0.05758474040361284,0.11196673357540135
shallow,minimal_ce,random,nll,5,0.7114826836188861,0.04662035717594391,0.653595864530116,0.7693695027076562,0.6640932577569618,0.7796802915446215
shallow,minimal_ce,random,brier,5,0.37199589489698787,0.03413516678517726,0.3296114872271523,0.41438030256682346,0.33987145262501933,0.41948094565895133
shallow,minimal_ce,random,teacher_correction_binary,5,0.04040105379488142,0.0010854374118520929,0.0390533052382812,0.04174880235148164,0.038801790795862746,0.04176945779085412
shallow,minimal_ce,random,teacher_degradation_binary,5,0.046399018303040676,0.004454317222557941,0.04086825297121149,0.051929783634869865,0.039743069223108475,0.05085816554483999
shallow,minimal_ce,random,teacher_correction_family,5,0.07824299548659724,0.0017651804535419864,0.07605123446710116,0.08043475650609333,0.07552621469523152,0.08005418268084107
shallow,minimal_ce,random,teacher_degradation_family,5,0.10076485699668458,0.005800703067640109,0.09356233283332571,0.10796738116004345,0.09382743471587775,0.10710546870021648
shallow,minimal_ce,random,teacher_correction_fine,5,0.08472343346326738,0.0023315025120398784,0.08182849073234583,0.08761837619418894,0.08175649473011526,0.08777922014080942
shallow,minimal_ce,random,teacher_degradation_fine,5,0.14870087191148704,0.025475858568002118,0.11706841550426784,0.18033332831870624,0.1255013627599667,0.18257342244830707
shallow,minimal_ce,saber_v2,awbir,5,0.12162579448301898,0.012188939965160371,0.10649122655201228,0.13676036241402567,0.10805828626555665,0.13673388180038618
shallow,minimal_ce,saber_v2,hsr_balanced_soc,5,0.14211505444667577,0.007120008653010064,0.1332743960353339,0.15095571285801765,0.13083223942336228,0.1502513413672752
shallow,minimal_ce,saber_v2,fine_macro_f1,5,0.5330935860642866,0.01631172584244989,0.5128399033371466,0.5533472687914266,0.5160771056411153,0.5546162905026913
shallow,minimal_ce,saber_v2,family_macro_f1,5,0.6034243567816391,0.02425612970127804,0.5733063937958011,0.6335423197674771,0.5653166968727638,0.6249249800065102
shallow,minimal_ce,saber_v2,attack_to_benign_rate,5,0.04956163238740413,0.00562394028443071,0.04257858820817867,0.05654467656662959,0.03977947788713165,0.05393856883998668
shallow,minimal_ce,saber_v2,benign_to_attack_rate,5,0.03488309953239813,0.01636201945815866,0.014566969033293027,0.05519923003150324,0.016833667334669337,0.061556446225784905
shallow,minimal_ce,saber_v2,ece15,5,0.0944335521452159,0.013265472342665912,0.07796229271815985,0.11090481157227194,0.07715936647471851,0.10841334626491787
shallow,minimal_ce,saber_v2,nll,5,0.6940399203174039,0.03509411810485233,0.6504648173178977,0.7376150233169101,0.6445936899530192,0.7288822466230894
shallow,minimal_ce,saber_v2,brier,5,0.3641082057943991,0.022859109602932862,0.3357248723694434,0.39249153921935487,0.3353202732438196,0.3841285557391626
shallow,minimal_ce,saber_v2,teacher_correction_binary,5,0.038360828252189796,0.0010135188580346279,0.03710237837466761,0.039619278129711985,0.03695746768793252,0.039693911548958315
shallow,minimal_ce,saber_v2,teacher_degradation_binary,5,0.03620954277901076,0.005194908639459769,0.029759211747435857,0.04265987381058567,0.027309818972313306,0.04071347812392467
shallow,minimal_ce,saber_v2,teacher_correction_family,5,0.0757443291160904,0.0019640380147581188,0.07330565382206164,0.07818300441011916,0.07281525999857989,0.07763271206529596
shallow,minimal_ce,saber_v2,teacher_degradation_family,5,0.08874562360150968,0.005824854744808395,0.08151311117011471,0.09597813603290466,0.08139964642887704,0.09411873945158242
shallow,minimal_ce,saber_v2,teacher_correction_fine,5,0.0817331903512589,0.0011350765924773311,0.08032380661117598,0.0831425740913418,0.08058399316890395,0.08323668691841464
shallow,minimal_ce,saber_v2,teacher_degradation_fine,5,0.1388555001065083,0.02317726510493492,0.11007712444888616,0.16763387576413044,0.11625243740134328,0.16760764165147937
shallow,minimal_ce,taylor,awbir,5,0.11725117044595094,0.007340332965571529,0.10813694326777248,0.1263653976241294,0.1084189116897764,0.12547400999849612
shallow,minimal_ce,taylor,hsr_balanced_soc,5,0.15160430621225554,0.00524196803606969,0.14509554322213292,0.15811306920237816,0.14589669969940994,0.15908843465579614
shallow,minimal_ce,taylor,fine_macro_f1,5,0.5231046966744296,0.012223581851154998,0.5079271151607535,0.5382822781881057,0.5087146229976882,0.5369515190135343
shallow,minimal_ce,taylor,family_macro_f1,5,0.6095915130022868,0.015424532475021374,0.5904394263389279,0.6287435996656456,0.59004003626348,0.6259806126088798
shallow,minimal_ce,taylor,attack_to_benign_rate,5,0.05162743855824907,0.00814856839770675,0.041509654541915644,0.061745222574582495,0.0433418766716797,0.06259616069692074
shallow,minimal_ce,taylor,benign_to_attack_rate,5,0.018737474949899798,0.009524105344189003,0.0069117362289202195,0.03056321367087938,0.006279225116900468,0.030895123580494323
shallow,minimal_ce,taylor,ece15,5,0.10443026272042313,0.02078026814625319,0.07862815189020003,0.13023237355064624,0.07386752585688608,0.12765754355411219
shallow,minimal_ce,taylor,nll,5,0.7561736858625918,0.03167433535450113,0.716844803985875,0.7955025677393086,0.7274158650499186,0.8042983677458233
shallow,minimal_ce,taylor,brier,5,0.39134150901270354,0.015207346856144034,0.3724590939132323,0.4102239241121748,0.37585748235195504,0.41024983808251636
shallow,minimal_ce,taylor,teacher_correction_binary,5,0.04061443451378509,0.0007597602763584805,0.03967106753136542,0.041557801496204756,0.039444481869011186,0.041303370213726646
shallow,minimal_ce,taylor,teacher_degradation_binary,5,0.03953624286075815,0.007173985429157632,0.030628563429734725,0.04844392229178158,0.03207993401947736,0.04856596140576383
shallow,minimal_ce,taylor,teacher_correction_family,5,0.07657272695825057,0.0010924894010325705,0.07521622220056923,0.07792923171593191,0.07508743693707635,0.07781659817970954
shallow,minimal_ce,taylor,teacher_degradation_family,5,0.10042293806315121,0.009229945684357201,0.08896244680150865,0.11188342932479377,0.09210691612062201,0.11155332788350723
shallow,minimal_ce,taylor,teacher_correction_fine,5,0.08360154609988477,0.0047237746852195365,0.07773620513762133,0.0894668870621482,0.0767879283317524,0.08946514629870024
shallow,minimal_ce,taylor,teacher_degradation_fine,5,0.1625658849382707,0.011690642311910422,0.1480500352636939,0.1770817346128475,0.14940109566993717,0.17695306170380498
