group_id,module_path,channel_index,magnitude,taylor,fisher,sbl_raw,sem_rank,saber_v2,random
conv.10:out:28,conv.10,28,31.260042905807495,0.001951898694728982,1.2376154168233657e-07,0.08833535846055127,0.484375,1.077727425877127e-06,0.21316467642545245
conv.10:out:29,conv.10,29,32.36954196821898,0.013994482966928245,2.829078556244411e-06,0.5631539720264294,0.78515625,1.746961391945988e-06,0.7785803681279121
conv.10:out:30,conv.10,30,33.88605413585901,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.2778484120286083
conv.10:out:31,conv.10,31,29.85126321017742,0.0006936025144399949,4.74548044339504e-08,0.04967038948460542,0.4453125,9.908139237902617e-07,0.9126832897191103
conv.10:out:32,conv.10,32,29.785005941987038,0.01015639632073544,1.9637721914418304e-06,0.44957101487008927,0.75,1.6687392400678095e-06,0.5151553035895896
conv.10:out:33,conv.10,33,33.22738806903362,0.002509553980762025,8.190809740193816e-07,0.2281745431785118,0.625,1.390616033389841e-06,0.3036840529445848
conv.10:out:34,conv.10,34,35.24045978486538,0.008172392665960615,1.0957418773500723e-06,0.4020218853458832,0.72265625,1.6078997886070039e-06,0.17438390250830016
conv.10:out:35,conv.10,35,34.30436445772648,0.028572899634400527,8.541059888980685e-06,1.494301317238211,0.99609375,2.216294303215059e-06,0.48520396241603025
conv.10:out:36,conv.10,36,34.99781973659992,0.010591004135623194,2.1688963888903245e-06,0.7959315753551703,0.92578125,2.059849999458702e-06,0.3762973001513523
conv.10:out:37,conv.10,37,27.68774975091219,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.6230937907219327
conv.10:out:38,conv.10,38,36.72215414047241,0.02020416193565211,7.070161876611739e-06,1.1201642311178925,0.96484375,2.146763501545567e-06,0.49845958262294987
conv.10:out:39,conv.10,39,33.05384524911642,0.005320609738456028,2.8586764342152397e-07,0.3944494303964454,0.7109375,1.5818257379809443e-06,0.03695969800069676
conv.10:out:40,conv.10,40,34.27736239135265,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.8330947688085336
conv.10:out:41,conv.10,41,38.05088269710541,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.051673939119395995
conv.10:out:42,conv.10,42,36.87181564420462,0.009794315246531937,2.354911434487309e-06,0.3361883913575403,0.69140625,1.5383689869375118e-06,0.8275951638592104
conv.10:out:43,conv.10,43,28.967818468809128,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.8127496434167762
conv.10:out:44,conv.10,44,31.820465454744408,0.006083151355822301,5.868001084969034e-07,0.253191659981207,0.63671875,1.4166900840159007e-06,0.9239831252875618
conv.10:out:45,conv.10,45,27.950138222426176,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.6644010411515328
conv.10:out:46,conv.10,46,34.01687132567167,0.0020283788587249774,2.1795207313633712e-07,0.07179161624303292,0.4765625,1.0603447254597538e-06,0.16062363410535052
conv.10:out:47,conv.10,47,33.40701926127076,0.006961381850541315,5.814003554501478e-07,0.4035859931972596,0.7265625,1.6165911388156903e-06,0.44192941145403775
conv.10:out:48,conv.10,48,35.94726711511612,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.43943266017047056
conv.10:out:49,conv.10,49,31.74916549026966,0.009241904702119542,9.895818511389904e-07,0.7128535530176167,0.88671875,1.9729364973718372e-06,0.6323329864819148
conv.10:out:50,conv.10,50,31.63534665107727,0.06537992198204848,4.954682554130438e-05,1.4847663043252752,0.9921875,2.207602953006373e-06,0.3811375324040436
conv.10:out:51,conv.10,51,35.75601572915912,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.6756780879691183
conv.10:out:52,conv.10,52,28.35076955705881,0.0006117030328582906,2.544696307881573e-08,0.01892523877796979,0.3984375,8.865177212860238e-07,0.2039073800978377
conv.10:out:53,conv.10,53,33.84588345885277,0.007782265327409732,5.786144435568353e-07,0.48400494500549335,0.765625,1.7035046409025555e-06,0.3533507781465587
conv.10:out:54,conv.10,54,34.19447184354067,0.017546719298434255,4.023292779666878e-06,0.8494294005080508,0.9296875,2.068541349667389e-06,0.5433134112873544
conv.10:out:55,conv.10,55,35.28132551908493,0.019924824831673505,1.6194222130027843e-05,0.7107333006100587,0.8828125,1.9642451471631506e-06,0.427651051214449
conv.10:out:56,conv.10,56,35.67949194461107,0.015352453871831706,1.4295447621258232e-05,0.34904735008187593,0.703125,1.5644430375635712e-06,0.12252565076900024
conv.10:out:57,conv.10,57,27.737337298691273,0.013330043327782449,4.095996599115646e-06,0.3033190814945924,0.6875,1.5296776367288252e-06,0.9658281207625043
conv.10:out:58,conv.10,58,35.046926379203796,0.012945326490034858,1.731971975052482e-06,0.6716195004402944,0.859375,1.9120970459110314e-06,0.6912954021364714
conv.10:out:59,conv.10,59,32.97940568206832,0.006581106379173862,1.092105789901007e-06,0.288014733724534,0.67578125,1.5036035861027658e-06,0.8330350777910258
conv.10:out:60,conv.10,60,32.35670033842325,0.0016684848063393876,4.006027784453195e-07,0.07128856382045128,0.47265625,1.0516533752510673e-06,0.3574607462891465
conv.10:out:61,conv.10,61,33.56577545404434,0.009036648685605542,8.824496513239102e-07,0.5960250952739669,0.81640625,1.81649219361548e-06,0.9448959101690874
conv.10:out:62,conv.10,62,34.34020040370524,0.003045660443831877,4.010091852817351e-07,0.1393795333973553,0.53515625,1.1907149785900514e-06,0.8124471005528425
conv.10:out:63,conv.10,63,32.803206875920296,0.010080394566908523,1.0910683862842754e-06,0.9045193176616066,0.9453125,2.1033067505021347e-06,0.9795062455878859
conv.10:out:64,conv.10,64,34.490822188556194,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.19739425238980546
conv.10:out:65,conv.10,65,29.324049022048712,0.005903544546237071,4.641680684267251e-07,0.25395025126427184,0.640625,1.4253814342245871e-06,0.4771694766007426
conv.10:out:66,conv.10,66,31.694123320281506,0.003703898277011497,1.0389187179619742e-06,0.12154628828377961,0.5234375,1.164640927963992e-06,0.3858489940723694
conv.10:out:67,conv.10,67,31.109736628830433,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.613894995603037
conv.10:out:68,conv.10,68,27.58951635658741,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.25021973366796013
conv.10:out:69,conv.10,69,34.81580689549446,0.008049133200790948,6.480392697382972e-07,0.575159325758516,0.79296875,1.7643440923633609e-06,0.10047228975068634
conv.10:out:70,conv.10,70,26.704937033355236,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.4766165868289146
conv.10:out:71,conv.10,71,28.367521852254868,0.008497117917369934,1.748152773270068e-06,0.26697982131722087,0.64453125,1.4340727844332738e-06,0.6394719365196334
conv.10:out:72,conv.10,72,30.27273444275488,0.016176057372414343,2.89701611647654e-06,0.7841909455600736,0.9140625,2.0337759488326426e-06,0.3840154184913098
conv.10:out:73,conv.10,73,35.657296910881996,0.00018332120580453193,5.41033741474628e-08,0.0,0.19140625,4.258761602256389e-07,0.9874393427162872
conv.10:out:74,conv.10,74,33.79162145406008,0.00024737086811761204,1.1915734023134899e-08,0.40154134085065796,0.71875,1.5992084383983172e-06,0.40598877214889817
conv.10:out:75,conv.10,75,31.454122990369797,0.003387220368439614,3.2942116474404855e-07,0.14067067249424065,0.5390625,1.199406328798738e-06,0.29981554243781305
conv.10:out:76,conv.10,76,36.490110613405704,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.8138978250995115
conv.10:out:77,conv.10,77,39.72117339074612,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.46668980303279606
conv.10:out:78,conv.10,78,37.1860328912735,0.0031556936600765084,4.757185764405386e-07,0.11246108411892433,0.51171875,1.1385668773379325e-06,0.27321678269920713
conv.10:out:79,conv.10,79,38.40717237070203,0.014801003133505474,3.7833829007284546e-06,0.8908888326618205,0.9375,2.0859240500847617e-06,0.28649102447160646
conv.10:out:80,conv.10,80,36.3561208024621,0.002713194161821342,9.363545936895277e-07,0.10580687909040554,0.5078125,1.129875527129246e-06,0.9471557892442384
conv.10:out:81,conv.10,81,33.76025883387774,0.015090639058663192,2.425145649119359e-06,0.917208590795289,0.94921875,2.1119981007108213e-06,0.961736748159922
conv.10:out:82,conv.10,82,28.721616798080504,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.6462368962429871
conv.10:out:83,conv.10,83,33.47286180406809,0.005718237899637301,3.1205572224799875e-07,0.5896734166067389,0.8046875,1.7904181429894205e-06,0.2787679766747637
