epoch,train_loss,val_macro_f1,val_awbir,val_hsr_balanced_soc
1,0.5949450166167544,0.5158028994968261,0.1241036754589389,0.1689290727588197
2,0.5302699478122374,0.512348191559164,0.13018062289964163,0.17071222187225193
3,0.5128581927142578,0.505242280465381,0.1244148574638807,0.17517428216140832
4,0.5033634868852638,0.5294310191111885,0.12157876397698107,0.16864286585598987
5,0.497665971356783,0.5012280857445498,0.13248400909993993,0.17284894210864574
6,0.4928161985857046,0.5635057486966543,0.12751711806993435,0.17878755327690518
7,0.4902685502185055,0.5579349956941572,0.1272486561223039,0.1719393430714079
8,0.4853277370745667,0.5267998973735962,0.12569041637980147,0.1760951692571547
