epoch,train_loss,val_macro_f1,val_awbir,val_hsr_balanced_soc
1,0.5789735268879986,0.5385667633723094,0.09736905374068154,0.15005289001607638
2,0.5251734758599954,0.5242467680906666,0.11897658713363833,0.1664675477421152
3,0.5113860188248676,0.5393786836032912,0.13234131175314637,0.1720715225952339
4,0.5052229326189421,0.5243090163342083,0.11997791440717825,0.15799021580218953
5,0.4998272411989509,0.5387996926721651,0.1213991555737339,0.17085605358550612
6,0.49547467840585846,0.5296260806304572,0.12884939907993667,0.17577764709523663
