epoch,train_loss,val_macro_f1,val_awbir,val_hsr_balanced_soc
1,0.5642002836225277,0.54302053381951,0.10625155475576765,0.15062020598886122
2,0.515355771762778,0.5451460222746878,0.11431774275710256,0.15577083784703954
3,0.5051049376109349,0.5589701850173854,0.12196186376584565,0.1657188945713542
4,0.4981713700902137,0.5267812623128548,0.11911135731832832,0.15976644642814877
5,0.49061365059018314,0.4970078390881696,0.1366836372662099,0.17303464887765746
6,0.48539238754501896,0.525516348111161,0.12761939937273817,0.16750350020846497
