epoch,train_loss,val_macro_f1,val_awbir,val_hsr_balanced_soc
1,0.7400325778429798,0.49509402683949516,0.13504891688811793,0.18592124212339306
2,0.5850178570123291,0.47987490605026356,0.13944506720867864,0.1870624284255161
3,0.5608520847502225,0.5091977893805786,0.1342000644478044,0.1924362725374281
4,0.5472257922742999,0.5205852975973552,0.12796659582798178,0.17680886585963118
5,0.539333870383282,0.5506909369672652,0.1308540094107025,0.18410568535811364
6,0.532597013009463,0.5020454979502824,0.13448062088375679,0.18610804128516367
7,0.5271671715355074,0.5027369409801732,0.1466237890903679,0.17766930722271884
8,0.5208058734971519,0.4809014643826424,0.1564159932607576,0.19559110282510975
