epoch,train_loss,val_macro_f1,val_awbir,val_hsr_balanced_soc
1,0.5708592181834503,0.5227476198534806,0.11593424233908857,0.16912424693174183
2,0.5203914402058972,0.5471229458908917,0.1217179624956169,0.16851614829595835
3,0.5054570841185342,0.5264191683709017,0.11314643322629853,0.16803513135112597
4,0.4986914020141061,0.534956051816184,0.12009985617003995,0.18699251528894698
5,0.4927400897966443,0.5529557494011327,0.11968726536297754,0.173971193602948
6,0.4878892085793271,0.5563512210964272,0.11929967552194991,0.172731327821605
7,0.48542103887119065,0.5409296823211257,0.13071085189657425,0.17692065405195784
8,0.48151698003483956,0.5202657512724952,0.12239317865397494,0.18048149031502786
