epoch,train_loss,val_macro_f1,val_awbir,val_hsr_balanced_soc
1,0.5612284550382002,0.5662877410909334,0.09907555499484326,0.14766419118329804
2,0.5143988595583818,0.5807213912482281,0.10752298060998923,0.14943532397638246
3,0.5037729047657741,0.5483803736014068,0.1177233560457313,0.1641549522715397
4,0.4932161760502505,0.5163646953033307,0.11449524428210156,0.15938957092633085
5,0.4901024493173807,0.5577013828912402,0.1232100765892904,0.1602966210471313
