epoch,train_loss,val_macro_f1,val_awbir,val_hsr_balanced_soc
1,0.5894664719083437,0.5606400881586209,0.10312862695858889,0.15285050787160015
2,0.5262929404697532,0.5131625805444041,0.13732766631238824,0.1812752957198231
3,0.5156325957044237,0.5074732141416711,0.11971180708293575,0.16575020983044245
4,0.5048879923079269,0.5177120067895317,0.12343185045585807,0.15937536982046524
