epoch,train_loss,val_macro_f1,val_awbir,val_hsr_balanced_soc
1,0.7797945237930022,0.48026809633952494,0.19854518368732324,0.15934951652517146
2,0.6045472790614292,0.5004262477937812,0.12860921684742538,0.19495096066839873
3,0.575611033177745,0.508985086295177,0.12092483594355197,0.18377177730481217
4,0.5635480632777228,0.5374258644988188,0.11201140545911208,0.16887154007351804
5,0.555901358875927,0.5155556611236606,0.12388701194802393,0.17287224648750213
6,0.5476630069316305,0.49896377406524833,0.14245921784274163,0.18724922758728674
7,0.5492236623053678,0.5000740437246237,0.12742910478923816,0.17713002933074556
