epoch,train_loss,val_macro_f1,val_awbir,val_hsr_balanced_soc
1,0.5960601569486147,0.5005411190019922,0.12936418516205375,0.17732702415826587
2,0.5349602792749781,0.4835790088425162,0.13733066679958392,0.16987217184066358
3,0.5185464773939903,0.5320727830207878,0.12404703697530664,0.17209300631949212
4,0.5148609382874251,0.5687796143280168,0.11701980747805393,0.15653259973090725
5,0.5076248364384641,0.5378775094890474,0.12342558846191432,0.16701228759788295
6,0.5024823281812508,0.4725595118384791,0.12657197286955787,0.17291594219785783
7,0.49825473181771385,0.5195086999643966,0.11835391098988143,0.15763664467922797
