epoch,train_loss,val_macro_f1,val_awbir,val_hsr_balanced_soc
1,0.6669136217942699,0.5123223020676299,0.1116521360928324,0.1726690614343481
2,0.5637233195815042,0.5228794504970529,0.11086583196924708,0.1687859693074048
3,0.5422295516177457,0.5671815718346815,0.1250328572730438,0.17082801550469456
4,0.5304717361050161,0.5363778387487227,0.12071401699598094,0.1821972752083284
5,0.5257550929275885,0.4880369162965208,0.12253328850157152,0.16548585078279043
6,0.514585254885489,0.526895877736901,0.12273455755419328,0.17666430588453771
