epoch,train_loss,val_macro_f1,val_awbir,val_hsr_balanced_soc
1,0.6794792113807056,0.5589311382358662,0.10512176255024416,0.15614552856333966
2,0.5655995276208591,0.5424161365753827,0.10813954110325276,0.158337960830437
3,0.5477832807202346,0.5404390142110544,0.10968911036789096,0.16936493746961784
4,0.5397567623805808,0.5383087757094418,0.11454342610500248,0.17102355380853632
