epoch,train_loss,val_macro_f1,val_awbir,val_hsr_balanced_soc
1,0.6982622260509952,0.5586332749313387,0.10414163639169513,0.1473306472609162
2,0.5622023400560769,0.5374639979127931,0.12151969033578752,0.16287321143443914
3,0.5423265092158505,0.516052194110993,0.11043514678463874,0.17004003619461341
4,0.5292802906890106,0.5189336258028703,0.12158981214097121,0.17346614401742003
