epoch,train_loss,val_macro_f1,val_awbir,val_hsr_balanced_soc
1,0.5746192186288807,0.5456832273456533,0.09754644171932239,0.1461596022233834
2,0.5237813110602471,0.5294635745067584,0.11465717003455207,0.1692218340182029
3,0.5115580708110073,0.5240418580750604,0.10979247948895612,0.16077800212288326
4,0.5028934006507323,0.5548172191458528,0.10671282850890006,0.1575933130997919
5,0.49797124238590984,0.5628702552595615,0.11673479907458476,0.16384398446617496
6,0.4939966984594725,0.5403740538505396,0.11126877250939936,0.16351990794770352
7,0.49124281798270203,0.5191091127057401,0.11803696167866445,0.16840326771087277
8,0.48677351435823185,0.5362939353172106,0.12197350587191184,0.17495398295503167
